"","sc3_6_clusters"
"Var1_1","2"
"Var1_2","2"
"Var1_3","2"
"Var1_4","2"
"Var1_5","2"
"Var1_6","2"
"Var1_7","2"
"Var1_8","2"
"Var1_9","2"
"Var1_10","2"
"Var1_11","2"
"Var1_12","2"
"Var1_13","3"
"Var1_14","3"
"Var1_15","3"
"Var1_16","3"
"Var1_17","3"
"Var1_18","3"
"Var1_19","3"
"Var1_20","3"
"Var1_21","3"
"Var1_22","3"
"Var1_23","3"
"Var1_24","3"
"Var1_25","3"
"Var1_26","3"
"Var1_27","3"
"Var1_28","3"
"Var1_29","3"
"Var1_30","3"
"Var1_31","3"
"Var1_32","3"
"Var1_33","3"
"Var1_34","3"
"Var1_35","3"
"Var1_36","3"
"Var1_37","3"
"Var1_38","3"
"Var1_39","3"
"Var1_40","3"
"Var1_41","3"
"Var1_42","3"
"Var1_43","3"
"Var1_44","3"
"Var1_45","3"
"Var1_46","3"
"Var1_47","3"
"Var1_48","3"
"Var1_49","1"
"Var1_50","1"
"Var1_51","1"
"Var1_52","1"
"Var1_53","1"
"Var1_54","1"
"Var1_55","1"
"Var1_56","1"
"Var1_57","1"
"Var1_58","1"
"Var1_59","1"
"Var1_60","1"
"Var1_61","1"
"Var1_62","1"
"Var1_63","1"
"Var1_64","1"
"Var1_65","1"
"Var1_66","1"
"Var1_67","1"
"Var1_68","1"
"Var1_69","1"
"Var1_70","1"
"Var1_71","1"
"Var1_72","1"
"Var1_73","1"
"Var1_74","1"
"Var1_75","1"
"Var1_76","1"
"Var1_77","1"
"Var1_78","1"
"Var1_79","1"
"Var1_80","1"
"Var1_81","1"
"Var1_82","1"
"Var1_83","1"
"Var1_84","1"
"Var1_85","1"
"Var1_86","1"
"Var1_87","1"
"Var1_88","1"
"Var1_89","1"
"Var1_90","1"
"Var1_91","1"
"Var1_92","1"
"Var1_93","1"
"Var1_94","1"
"Var1_95","1"
"Var1_96","1"
"Var1_97","1"
"Var1_98","1"
"Var1_99","1"
"Var1_100","1"
"Var1_101","1"
"Var1_102","1"
"Var1_103","2"
"Var1_104","1"
"Var1_105","1"
"Var1_106","1"
"Var1_107","1"
"Var1_108","1"
"Var1_109","1"
"Var1_110","1"
"Var1_111","1"
"Var1_112","1"
"Var1_113","1"
"Var1_114","1"
"Var1_115","1"
"Var1_116","1"
"Var1_117","1"
"Var1_118","1"
"Var1_119","1"
"Var1_120","1"
"Var1_121","1"
"Var1_122","1"
"Var1_123","1"
"Var1_124","1"
"Var1_125","1"
"Var1_126","1"
"Var1_127","1"
"Var1_128","1"
"Var1_129","1"
"Var1_130","1"
"Var1_131","1"
"Var1_132","1"
"Var1_133","1"
"Var1_134","1"
"Var1_135","1"
"Var1_136","6"
"Var1_137","6"
"Var1_138","6"
"Var1_139","6"
"Var1_140","5"
"Var1_141","5"
"Var1_142","5"
"Var1_143","6"
"Var1_144","5"
"Var1_145","6"
"Var1_146","6"
"Var1_147","6"
"Var1_148","5"
"Var1_149","6"
"Var1_150","6"
"Var1_151","5"
"Var1_152","6"
"Var1_153","6"
"Var1_154","6"
"Var1_155","6"
"Var1_156","5"
"Var1_157","5"
"Var1_158","5"
"Var1_159","5"
"Var1_160","5"
"Var1_161","5"
"Var1_162","5"
"Var1_163","6"
"Var1_164","5"
"Var1_165","5"
"Var1_166","6"
"Var1_167","5"
"Var1_168","6"
"Var1_169","5"
"Var1_170","5"
"Var1_171","5"
"Var1_172","6"
"Var1_173","6"
"Var1_174","6"
"Var1_175","6"
"Var1_176","5"
"Var1_177","6"
"Var1_178","6"
"Var1_179","5"
"Var1_180","6"
"Var1_181","6"
"Var1_182","5"
"Var1_183","5"
"Var1_184","6"
"Var1_185","6"
"Var1_186","6"
"Var1_187","5"
"Var1_188","6"
"Var1_189","5"
"Var1_190","5"
"Var1_191","5"
"Var1_192","6"
"Var1_193","5"
"Var1_194","5"
"Var1_195","6"
"Var1_196","5"
"Var1_197","5"
"Var1_198","5"
"Var1_199","5"
"Var1_200","5"
"Var1_201","5"
"Var1_202","5"
"Var1_203","6"
"Var1_204","6"
"Var1_205","5"
"Var1_206","5"
"Var1_207","5"
"Var1_208","5"
"Var1_209","6"
"Var1_210","5"
"Var1_211","5"
"Var1_212","5"
"Var1_213","5"
"Var1_214","5"
"Var1_215","6"
"Var1_216","5"
"Var1_217","6"
"Var1_218","6"
"Var1_219","5"
"Var1_220","5"
"Var1_221","6"
"Var1_222","6"
"Var1_223","5"
"Var1_224","6"
"Var1_225","5"
"Var1_226","6"
"Var1_227","5"
"Var1_228","5"
"Var1_229","6"
"Var1_230","6"
"Var1_231","6"
"Var1_232","6"
"Var1_233","6"
"Var1_234","6"
"Var1_235","6"
"Var1_236","6"
"Var1_237","6"
"Var1_238","6"
"Var1_239","4"
"Var1_240","4"
"Var1_241","4"
"Var1_242","4"
"Var1_243","4"
"Var1_244","4"
"Var1_245","4"
"Var1_246","4"
"Var1_247","4"
"Var1_248","4"
"Var1_249","5"
"Var1_250","4"
"Var1_251","5"
"Var1_252","4"
"Var1_253","4"
"Var1_254","4"
"Var1_255","4"
"Var1_256","4"
"Var1_257","4"
"Var1_258","4"
"Var1_259","4"
"Var1_260","4"
"Var1_261","4"
"Var1_262","4"
"Var1_263","4"
"Var1_264","4"
"Var1_265","4"
"Var1_266","4"
"Var1_267","4"
"Var1_268","4"
