"","sc3_6_clusters"
"Var1_1","5"
"Var1_2","5"
"Var1_3","5"
"Var1_4","5"
"Var1_5","5"
"Var1_6","5"
"Var1_7","5"
"Var1_8","5"
"Var1_9","5"
"Var1_10","5"
"Var1_11","5"
"Var1_12","5"
"Var1_13","6"
"Var1_14","6"
"Var1_15","6"
"Var1_16","6"
"Var1_17","6"
"Var1_18","6"
"Var1_19","6"
"Var1_20","6"
"Var1_21","6"
"Var1_22","6"
"Var1_23","6"
"Var1_24","6"
"Var1_25","6"
"Var1_26","6"
"Var1_27","6"
"Var1_28","6"
"Var1_29","6"
"Var1_30","6"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","6"
"Var1_36","6"
"Var1_37","6"
"Var1_38","6"
"Var1_39","6"
"Var1_40","6"
"Var1_41","6"
"Var1_42","6"
"Var1_43","6"
"Var1_44","6"
"Var1_45","6"
"Var1_46","6"
"Var1_47","6"
"Var1_48","6"
"Var1_49","2"
"Var1_50","2"
"Var1_51","2"
"Var1_52","2"
"Var1_53","2"
"Var1_54","2"
"Var1_55","2"
"Var1_56","2"
"Var1_57","2"
"Var1_58","2"
"Var1_59","2"
"Var1_60","2"
"Var1_61","2"
"Var1_62","2"
"Var1_63","2"
"Var1_64","2"
"Var1_65","2"
"Var1_66","2"
"Var1_67","2"
"Var1_68","2"
"Var1_69","2"
"Var1_70","2"
"Var1_71","2"
"Var1_72","1"
"Var1_73","2"
"Var1_74","2"
"Var1_75","2"
"Var1_76","2"
"Var1_77","2"
"Var1_78","2"
"Var1_79","2"
"Var1_80","2"
"Var1_81","2"
"Var1_82","2"
"Var1_83","2"
"Var1_84","2"
"Var1_85","2"
"Var1_86","2"
"Var1_87","2"
"Var1_88","2"
"Var1_89","2"
"Var1_90","2"
"Var1_91","2"
"Var1_92","2"
"Var1_93","2"
"Var1_94","2"
"Var1_95","2"
"Var1_96","2"
"Var1_97","2"
"Var1_98","2"
"Var1_99","2"
"Var1_100","2"
"Var1_101","2"
"Var1_102","2"
"Var1_103","5"
"Var1_104","2"
"Var1_105","2"
"Var1_106","2"
"Var1_107","2"
"Var1_108","2"
"Var1_109","2"
"Var1_110","2"
"Var1_111","2"
"Var1_112","2"
"Var1_113","2"
"Var1_114","2"
"Var1_115","2"
"Var1_116","2"
"Var1_117","2"
"Var1_118","2"
"Var1_119","2"
"Var1_120","2"
"Var1_121","2"
"Var1_122","2"
"Var1_123","2"
"Var1_124","2"
"Var1_125","2"
"Var1_126","2"
"Var1_127","2"
"Var1_128","2"
"Var1_129","2"
"Var1_130","2"
"Var1_131","2"
"Var1_132","2"
"Var1_133","2"
"Var1_134","2"
"Var1_135","2"
"Var1_136","3"
"Var1_137","3"
"Var1_138","3"
"Var1_139","3"
"Var1_140","3"
"Var1_141","3"
"Var1_142","3"
"Var1_143","3"
"Var1_144","3"
"Var1_145","3"
"Var1_146","3"
"Var1_147","3"
"Var1_148","3"
"Var1_149","3"
"Var1_150","3"
"Var1_151","3"
"Var1_152","3"
"Var1_153","3"
"Var1_154","3"
"Var1_155","3"
"Var1_156","3"
"Var1_157","3"
"Var1_158","3"
"Var1_159","3"
"Var1_160","3"
"Var1_161","3"
"Var1_162","3"
"Var1_163","3"
"Var1_164","3"
"Var1_165","3"
"Var1_166","3"
"Var1_167","3"
"Var1_168","3"
"Var1_169","3"
"Var1_170","3"
"Var1_171","3"
"Var1_172","3"
"Var1_173","3"
"Var1_174","3"
"Var1_175","3"
"Var1_176","3"
"Var1_177","3"
"Var1_178","3"
"Var1_179","3"
"Var1_180","3"
"Var1_181","3"
"Var1_182","3"
"Var1_183","3"
"Var1_184","3"
"Var1_185","3"
"Var1_186","3"
"Var1_187","3"
"Var1_188","3"
"Var1_189","3"
"Var1_190","3"
"Var1_191","3"
"Var1_192","3"
"Var1_193","3"
"Var1_194","3"
"Var1_195","3"
"Var1_196","3"
"Var1_197","3"
"Var1_198","3"
"Var1_199","3"
"Var1_200","3"
"Var1_201","3"
"Var1_202","3"
"Var1_203","3"
"Var1_204","3"
"Var1_205","3"
"Var1_206","3"
"Var1_207","3"
"Var1_208","3"
"Var1_209","3"
"Var1_210","3"
"Var1_211","3"
"Var1_212","3"
"Var1_213","3"
"Var1_214","3"
"Var1_215","3"
"Var1_216","3"
"Var1_217","3"
"Var1_218","3"
"Var1_219","3"
"Var1_220","3"
"Var1_221","3"
"Var1_222","3"
"Var1_223","3"
"Var1_224","3"
"Var1_225","3"
"Var1_226","3"
"Var1_227","3"
"Var1_228","3"
"Var1_229","3"
"Var1_230","3"
"Var1_231","3"
"Var1_232","3"
"Var1_233","3"
"Var1_234","3"
"Var1_235","3"
"Var1_236","3"
"Var1_237","3"
"Var1_238","3"
"Var1_239","4"
"Var1_240","4"
"Var1_241","4"
"Var1_242","4"
"Var1_243","4"
"Var1_244","4"
"Var1_245","4"
"Var1_246","4"
"Var1_247","4"
"Var1_248","4"
"Var1_249","3"
"Var1_250","4"
"Var1_251","3"
"Var1_252","4"
"Var1_253","4"
"Var1_254","4"
"Var1_255","4"
"Var1_256","4"
"Var1_257","4"
"Var1_258","4"
"Var1_259","4"
"Var1_260","4"
"Var1_261","4"
"Var1_262","4"
"Var1_263","4"
"Var1_264","4"
"Var1_265","4"
"Var1_266","4"
"Var1_267","4"
"Var1_268","4"
