"","sc3_6_clusters"
"Var1_1","5"
"Var1_2","5"
"Var1_3","5"
"Var1_4","5"
"Var1_5","5"
"Var1_6","5"
"Var1_7","5"
"Var1_8","5"
"Var1_9","5"
"Var1_10","5"
"Var1_11","5"
"Var1_12","5"
"Var1_13","6"
"Var1_14","6"
"Var1_15","6"
"Var1_16","6"
"Var1_17","6"
"Var1_18","6"
"Var1_19","6"
"Var1_20","6"
"Var1_21","6"
"Var1_22","6"
"Var1_23","6"
"Var1_24","6"
"Var1_25","6"
"Var1_26","6"
"Var1_27","6"
"Var1_28","6"
"Var1_29","6"
"Var1_30","6"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","6"
"Var1_36","6"
"Var1_37","6"
"Var1_38","6"
"Var1_39","6"
"Var1_40","6"
"Var1_41","6"
"Var1_42","6"
"Var1_43","6"
"Var1_44","6"
"Var1_45","6"
"Var1_46","6"
"Var1_47","6"
"Var1_48","6"
"Var1_49","4"
"Var1_50","4"
"Var1_51","4"
"Var1_52","4"
"Var1_53","4"
"Var1_54","4"
"Var1_55","4"
"Var1_56","4"
"Var1_57","4"
"Var1_58","4"
"Var1_59","4"
"Var1_60","4"
"Var1_61","4"
"Var1_62","4"
"Var1_63","4"
"Var1_64","4"
"Var1_65","4"
"Var1_66","4"
"Var1_67","4"
"Var1_68","4"
"Var1_69","4"
"Var1_70","4"
"Var1_71","4"
"Var1_72","3"
"Var1_73","4"
"Var1_74","4"
"Var1_75","4"
"Var1_76","4"
"Var1_77","4"
"Var1_78","4"
"Var1_79","4"
"Var1_80","4"
"Var1_81","4"
"Var1_82","4"
"Var1_83","4"
"Var1_84","4"
"Var1_85","4"
"Var1_86","4"
"Var1_87","4"
"Var1_88","4"
"Var1_89","4"
"Var1_90","4"
"Var1_91","4"
"Var1_92","4"
"Var1_93","4"
"Var1_94","4"
"Var1_95","4"
"Var1_96","4"
"Var1_97","4"
"Var1_98","4"
"Var1_99","4"
"Var1_100","4"
"Var1_101","4"
"Var1_102","4"
"Var1_103","5"
"Var1_104","4"
"Var1_105","4"
"Var1_106","4"
"Var1_107","4"
"Var1_108","4"
"Var1_109","4"
"Var1_110","4"
"Var1_111","4"
"Var1_112","4"
"Var1_113","4"
"Var1_114","4"
"Var1_115","4"
"Var1_116","4"
"Var1_117","4"
"Var1_118","4"
"Var1_119","4"
"Var1_120","4"
"Var1_121","4"
"Var1_122","4"
"Var1_123","4"
"Var1_124","4"
"Var1_125","4"
"Var1_126","4"
"Var1_127","4"
"Var1_128","4"
"Var1_129","4"
"Var1_130","4"
"Var1_131","4"
"Var1_132","4"
"Var1_133","4"
"Var1_134","4"
"Var1_135","4"
"Var1_136","2"
"Var1_137","2"
"Var1_138","2"
"Var1_139","2"
"Var1_140","2"
"Var1_141","2"
"Var1_142","2"
"Var1_143","2"
"Var1_144","2"
"Var1_145","2"
"Var1_146","2"
"Var1_147","2"
"Var1_148","2"
"Var1_149","2"
"Var1_150","2"
"Var1_151","2"
"Var1_152","2"
"Var1_153","2"
"Var1_154","2"
"Var1_155","2"
"Var1_156","2"
"Var1_157","2"
"Var1_158","2"
"Var1_159","2"
"Var1_160","2"
"Var1_161","2"
"Var1_162","2"
"Var1_163","2"
"Var1_164","2"
"Var1_165","2"
"Var1_166","2"
"Var1_167","2"
"Var1_168","2"
"Var1_169","2"
"Var1_170","2"
"Var1_171","2"
"Var1_172","2"
"Var1_173","2"
"Var1_174","2"
"Var1_175","2"
"Var1_176","2"
"Var1_177","2"
"Var1_178","2"
"Var1_179","2"
"Var1_180","2"
"Var1_181","2"
"Var1_182","2"
"Var1_183","2"
"Var1_184","2"
"Var1_185","2"
"Var1_186","2"
"Var1_187","2"
"Var1_188","2"
"Var1_189","2"
"Var1_190","2"
"Var1_191","2"
"Var1_192","2"
"Var1_193","2"
"Var1_194","2"
"Var1_195","2"
"Var1_196","2"
"Var1_197","2"
"Var1_198","2"
"Var1_199","2"
"Var1_200","2"
"Var1_201","2"
"Var1_202","2"
"Var1_203","2"
"Var1_204","2"
"Var1_205","2"
"Var1_206","2"
"Var1_207","2"
"Var1_208","2"
"Var1_209","2"
"Var1_210","2"
"Var1_211","2"
"Var1_212","2"
"Var1_213","2"
"Var1_214","2"
"Var1_215","2"
"Var1_216","2"
"Var1_217","2"
"Var1_218","2"
"Var1_219","2"
"Var1_220","2"
"Var1_221","2"
"Var1_222","2"
"Var1_223","2"
"Var1_224","2"
"Var1_225","2"
"Var1_226","2"
"Var1_227","2"
"Var1_228","2"
"Var1_229","2"
"Var1_230","2"
"Var1_231","2"
"Var1_232","2"
"Var1_233","2"
"Var1_234","2"
"Var1_235","2"
"Var1_236","2"
"Var1_237","2"
"Var1_238","2"
"Var1_239","1"
"Var1_240","1"
"Var1_241","1"
"Var1_242","1"
"Var1_243","1"
"Var1_244","1"
"Var1_245","1"
"Var1_246","1"
"Var1_247","1"
"Var1_248","1"
"Var1_249","2"
"Var1_250","1"
"Var1_251","2"
"Var1_252","1"
"Var1_253","1"
"Var1_254","1"
"Var1_255","1"
"Var1_256","1"
"Var1_257","1"
"Var1_258","1"
"Var1_259","1"
"Var1_260","1"
"Var1_261","1"
"Var1_262","1"
"Var1_263","1"
"Var1_264","1"
"Var1_265","1"
"Var1_266","1"
"Var1_267","1"
"Var1_268","1"
