0,8
1,8
2,8
3,8
4,8
5,8
6,7
7,8
8,8
9,8
10,8
11,8
12,3
13,3
14,9
15,4
16,7
17,8
18,6
19,0
20,0
21,1
22,6
23,0
24,3
25,1
26,0
27,8
28,8
29,0
30,3
31,3
32,3
33,3
34,0
35,8
36,0
37,7
38,7
39,3
40,4
41,0
42,3
43,4
44,4
45,4
46,8
47,4
48,3
49,0
50,3
51,0
52,8
53,0
54,7
55,4
56,0
57,7
58,7
59,9
60,6
61,1
62,9
63,6
64,0
65,8
66,1
67,7
68,3
69,1
70,9
71,9
72,7
73,3
74,0
75,0
76,3
77,7
78,0
79,0
80,7
81,7
82,0
83,8
84,4
85,3
86,3
87,0
88,9
89,0
90,0
91,0
92,0
93,7
94,0
95,9
96,0
97,3
98,3
99,0
100,3
101,1
102,1
103,3
104,2
105,0
106,9
107,7
108,8
109,3
110,0
111,9
112,3
113,0
114,0
115,0
116,3
117,0
118,3
119,0
120,0
121,7
122,3
123,0
124,0
125,0
126,1
127,0
128,3
129,0
130,1
131,1
132,0
133,8
134,1
135,0
136,0
137,1
138,0
139,3
140,9
141,0
142,2
143,7
144,0
145,12
146,9
147,6
148,6
149,7
150,7
151,0
152,0
153,3
154,0
155,4
156,2
157,7
158,1
159,0
160,1
161,0
162,11
163,0
164,2
165,7
166,9
167,0
168,0
169,7
170,8
171,9
172,8
173,2
174,0
175,0
176,8
177,3
178,0
179,3
180,2
181,8
182,1
183,0
184,1
185,0
186,1
187,5
188,0
189,2
190,1
191,3
192,2
193,0
194,3
195,0
196,11
197,1
198,2
199,2
200,3
201,1
202,6
203,0
204,1
205,0
206,6
207,1
208,6
209,0
210,2
211,1
212,0
213,0
214,4
215,6
216,6
217,4
218,4
219,0
220,3
221,11
222,0
223,7
224,0
225,1
226,0
227,2
228,3
229,6
230,7
231,3
232,3
233,7
234,3
235,7
236,4
237,7
238,0
239,3
240,0
241,4
242,2
243,8
244,1
245,3
246,2
247,1
248,0
249,5
250,3
251,3
252,0
253,2
254,3
255,11
256,1
257,2
258,0
259,7
260,6
261,3
262,1
263,0
264,11
265,0
266,0
267,2
268,4
269,1
270,3
271,1
272,5
273,1
274,12
275,0
276,11
277,6
278,1
279,1
280,3
281,2
282,2
283,6
284,1
285,7
286,3
287,12
288,5
289,2
290,0
291,7
292,9
293,0
294,2
295,2
296,7
297,2
298,2
299,7
300,11
301,5
302,2
303,0
304,9
305,3
306,2
307,11
308,1
309,3
310,0
311,0
312,11
313,0
314,11
315,2
316,2
317,7
318,5
319,2
320,3
321,1
322,1
323,1
324,4
325,1
326,1
327,2
328,2
329,6
330,9
331,1
332,2
333,1
334,0
335,9
336,3
337,3
338,2
339,9
340,12
341,6
342,8
