"","x"
"1",6
"2",6
"3",6
"4",6
"5",6
"6",6
"7",6
"8",6
"9",6
"10",6
"11",6
"12",6
"13",6
"14",6
"15",6
"16",6
"17",6
"18",6
"19",6
"20",6
"21",6
"22",6
"23",9
"24",9
"25",9
"26",9
"27",9
"28",9
"29",9
"30",9
"31",9
"32",9
"33",9
"34",9
"35",9
"36",9
"37",9
"38",9
"39",7
"40",4
"41",4
"42",4
"43",4
"44",4
"45",4
"46",4
"47",4
"48",4
"49",4
"50",4
"51",2
"52",2
"53",2
"54",2
"55",2
"56",5
"57",2
"58",2
"59",2
"60",2
"61",2
"62",2
"63",2
"64",2
"65",2
"66",2
"67",5
"68",2
"69",2
"70",5
"71",2
"72",5
"73",2
"74",2
"75",2
"76",2
"77",5
"78",5
"79",2
"80",2
"81",2
"82",5
"83",5
"84",2
"85",2
"86",5
"87",2
"88",4
"89",4
"90",4
"91",4
"92",4
"93",4
"94",4
"95",4
"96",4
"97",4
"98",4
"99",4
"100",4
"101",4
"102",4
"103",4
"104",4
"105",4
"106",4
"107",4
"108",4
"109",4
"110",4
"111",4
"112",4
"113",4
"114",4
"115",4
"116",4
"117",4
"118",4
"119",7
"120",7
"121",7
"122",7
"123",7
"124",7
"125",7
"126",7
"127",7
"128",7
"129",7
"130",7
"131",7
"132",7
"133",7
"134",7
"135",7
"136",7
"137",7
"138",7
"139",7
"140",7
"141",7
"142",7
"143",3
"144",7
"145",7
"146",7
"147",7
"148",7
"149",7
"150",7
"151",7
"152",7
"153",7
"154",7
"155",7
"156",7
"157",7
"158",7
"159",7
"160",7
"161",7
"162",7
"163",7
"164",7
"165",7
"166",7
"167",7
"168",7
"169",7
"170",7
"171",7
"172",7
"173",1
"174",1
"175",1
"176",1
"177",1
"178",1
"179",1
"180",1
"181",1
"182",1
"183",1
"184",1
"185",1
"186",1
"187",1
"188",1
"189",1
"190",1
"191",1
"192",1
"193",1
"194",1
"195",1
"196",1
"197",3
"198",3
"199",3
"200",3
"201",3
"202",3
"203",3
"204",3
"205",3
"206",3
"207",3
"208",3
"209",3
"210",3
"211",3
"212",3
"213",3
"214",3
"215",3
"216",3
"217",3
"218",3
"219",3
"220",3
"221",3
"222",3
"223",3
"224",3
"225",3
"226",3
"227",3
"228",3
"229",3
"230",3
"231",3
"232",3
"233",3
"234",3
"235",3
"236",3
"237",8
"238",8
"239",8
"240",8
"241",8
"242",8
"243",8
"244",8
"245",8
"246",8
"247",8
"248",8
"249",8
"250",8
"251",8
"252",8
"253",8
"254",8
"255",8
"256",8
"257",8
"258",8
"259",8
"260",8
"261",8
"262",8
"263",8
"264",8
"265",8
"266",8
"267",8
"268",8
"269",8
"270",8
"271",8
"272",8
"273",8
"274",8
"275",8
"276",8
"277",8
"278",8
"279",8
"280",8
"281",8
"282",8
"283",8
"284",8
"285",8
"286",8
"287",8
"288",8
"289",8
"290",8
"291",8
"292",8
"293",8
"294",8
"295",8
"296",8
"297",8
"298",8
"299",8
"300",8
"301",8
