"","sc3_22_clusters"
"Var1_1","11"
"Var1_2","11"
"Var1_3","11"
"Var1_4","11"
"Var1_5","11"
"Var1_6","11"
"Var1_7","7"
"Var1_8","11"
"Var1_9","11"
"Var1_10","11"
"Var1_11","11"
"Var1_12","11"
"Var1_13","6"
"Var1_14","6"
"Var1_15","19"
"Var1_16","20"
"Var1_17","7"
"Var1_18","11"
"Var1_19","18"
"Var1_20","2"
"Var1_21","2"
"Var1_22","9"
"Var1_23","18"
"Var1_24","1"
"Var1_25","6"
"Var1_26","10"
"Var1_27","2"
"Var1_28","11"
"Var1_29","11"
"Var1_30","1"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","2"
"Var1_36","11"
"Var1_37","2"
"Var1_38","8"
"Var1_39","7"
"Var1_40","6"
"Var1_41","20"
"Var1_42","1"
"Var1_43","6"
"Var1_44","20"
"Var1_45","20"
"Var1_46","20"
"Var1_47","11"
"Var1_48","20"
"Var1_49","6"
"Var1_50","1"
"Var1_51","6"
"Var1_52","1"
"Var1_53","11"
"Var1_54","2"
"Var1_55","7"
"Var1_56","20"
"Var1_57","2"
"Var1_58","2"
"Var1_59","7"
"Var1_60","19"
"Var1_61","18"
"Var1_62","10"
"Var1_63","19"
"Var1_64","18"
"Var1_65","1"
"Var1_66","11"
"Var1_67","9"
"Var1_68","2"
"Var1_69","6"
"Var1_70","9"
"Var1_71","22"
"Var1_72","19"
"Var1_73","7"
"Var1_74","6"
"Var1_75","2"
"Var1_76","2"
"Var1_77","6"
"Var1_78","7"
"Var1_79","1"
"Var1_80","2"
"Var1_81","8"
"Var1_82","7"
"Var1_83","1"
"Var1_84","11"
"Var1_85","20"
"Var1_86","6"
"Var1_87","6"
"Var1_88","2"
"Var1_89","22"
"Var1_90","2"
"Var1_91","1"
"Var1_92","8"
"Var1_93","2"
"Var1_94","7"
"Var1_95","2"
"Var1_96","19"
"Var1_97","2"
"Var1_98","6"
"Var1_99","6"
"Var1_100","1"
"Var1_101","6"
"Var1_102","9"
"Var1_103","10"
"Var1_104","6"
"Var1_105","1"
"Var1_106","2"
"Var1_107","22"
"Var1_108","7"
"Var1_109","11"
"Var1_110","6"
"Var1_111","2"
"Var1_112","19"
"Var1_113","6"
"Var1_114","2"
"Var1_115","8"
"Var1_116","2"
"Var1_117","6"
"Var1_118","2"
"Var1_119","6"
"Var1_120","2"
"Var1_121","2"
"Var1_122","7"
"Var1_123","6"
"Var1_124","1"
"Var1_125","7"
"Var1_126","1"
"Var1_127","10"
"Var1_128","1"
"Var1_129","6"
"Var1_130","2"
"Var1_131","10"
"Var1_132","9"
"Var1_133","2"
"Var1_134","11"
"Var1_135","9"
"Var1_136","1"
"Var1_137","2"
"Var1_138","10"
"Var1_139","2"
"Var1_140","6"
"Var1_141","19"
"Var1_142","1"
"Var1_143","2"
"Var1_144","7"
"Var1_145","2"
"Var1_146","15"
"Var1_147","5"
"Var1_148","18"
"Var1_149","18"
"Var1_150","7"
"Var1_151","7"
"Var1_152","2"
"Var1_153","2"
"Var1_154","6"
"Var1_155","2"
"Var1_156","20"
"Var1_157","1"
"Var1_158","7"
"Var1_159","10"
"Var1_160","8"
"Var1_161","10"
"Var1_162","2"
"Var1_163","17"
"Var1_164","2"
"Var1_165","2"
"Var1_166","7"
"Var1_167","22"
"Var1_168","1"
"Var1_169","3"
"Var1_170","7"
"Var1_171","11"
"Var1_172","19"
"Var1_173","11"
"Var1_174","1"
"Var1_175","2"
"Var1_176","2"
"Var1_177","11"
"Var1_178","6"
"Var1_179","2"
"Var1_180","6"
"Var1_181","2"
"Var1_182","11"
"Var1_183","10"
"Var1_184","2"
"Var1_185","9"
"Var1_186","2"
"Var1_187","10"
"Var1_188","12"
"Var1_189","8"
"Var1_190","2"
"Var1_191","10"
"Var1_192","6"
"Var1_193","2"
"Var1_194","2"
"Var1_195","6"
"Var1_196","1"
"Var1_197","17"
"Var1_198","9"
"Var1_199","1"
"Var1_200","1"
"Var1_201","6"
"Var1_202","10"
"Var1_203","18"
"Var1_204","1"
"Var1_205","9"
"Var1_206","1"
"Var1_207","18"
"Var1_208","10"
"Var1_209","18"
"Var1_210","1"
"Var1_211","1"
"Var1_212","10"
"Var1_213","2"
"Var1_214","2"
"Var1_215","13"
"Var1_216","18"
"Var1_217","22"
"Var1_218","13"
"Var1_219","20"
"Var1_220","2"
"Var1_221","6"
"Var1_222","17"
"Var1_223","1"
"Var1_224","7"
"Var1_225","1"
"Var1_226","10"
"Var1_227","1"
"Var1_228","2"
"Var1_229","6"
"Var1_230","18"
"Var1_231","7"
"Var1_232","6"
"Var1_233","6"
"Var1_234","7"
"Var1_235","6"
"Var1_236","7"
"Var1_237","20"
"Var1_238","7"
"Var1_239","2"
"Var1_240","6"
"Var1_241","1"
"Var1_242","13"
"Var1_243","2"
"Var1_244","11"
"Var1_245","10"
"Var1_246","6"
"Var1_247","1"
"Var1_248","10"
"Var1_249","2"
"Var1_250","12"
"Var1_251","6"
"Var1_252","15"
"Var1_253","2"
"Var1_254","5"
"Var1_255","6"
"Var1_256","17"
"Var1_257","9"
"Var1_258","1"
"Var1_259","3"
"Var1_260","7"
"Var1_261","18"
"Var1_262","6"
"Var1_263","10"
"Var1_264","2"
"Var1_265","17"
"Var1_266","2"
"Var1_267","1"
"Var1_268","1"
"Var1_269","13"
"Var1_270","9"
"Var1_271","6"
"Var1_272","10"
"Var1_273","12"
"Var1_274","9"
"Var1_275","15"
"Var1_276","1"
"Var1_277","17"
"Var1_278","18"
"Var1_279","10"
"Var1_280","9"
"Var1_281","6"
"Var1_282","1"
"Var1_283","1"
"Var1_284","18"
"Var1_285","10"
"Var1_286","7"
"Var1_287","6"
"Var1_288","22"
"Var1_289","12"
"Var1_290","1"
"Var1_291","1"
"Var1_292","7"
"Var1_293","19"
"Var1_294","1"
"Var1_295","2"
"Var1_296","1"
"Var1_297","7"
"Var1_298","1"
"Var1_299","3"
"Var1_300","7"
"Var1_301","17"
"Var1_302","12"
"Var1_303","2"
"Var1_304","2"
"Var1_305","22"
"Var1_306","6"
"Var1_307","1"
"Var1_308","17"
"Var1_309","22"
"Var1_310","6"
"Var1_311","7"
"Var1_312","2"
"Var1_313","17"
"Var1_314","8"
"Var1_315","22"
"Var1_316","2"
"Var1_317","2"
"Var1_318","7"
"Var1_319","12"
"Var1_320","2"
"Var1_321","6"
"Var1_322","10"
"Var1_323","22"
"Var1_324","10"
"Var1_325","13"
"Var1_326","9"
"Var1_327","10"
"Var1_328","2"
"Var1_329","2"
"Var1_330","22"
"Var1_331","22"
"Var1_332","9"
"Var1_333","3"
"Var1_334","9"
"Var1_335","7"
"Var1_336","22"
"Var1_337","6"
"Var1_338","6"
"Var1_339","2"
"Var1_340","7"
"Var1_341","5"
"Var1_342","22"
"Var1_343","11"
"Var1_344","2"
"Var1_345","2"
"Var1_346","1"
"Var1_347","5"
"Var1_348","9"
"Var1_349","16"
"Var1_350","13"
"Var1_351","1"
"Var1_352","7"
"Var1_353","5"
"Var1_354","17"
"Var1_355","12"
"Var1_356","2"
"Var1_357","10"
"Var1_358","5"
"Var1_359","2"
"Var1_360","13"
"Var1_361","12"
"Var1_362","17"
"Var1_363","1"
"Var1_364","2"
"Var1_365","10"
"Var1_366","10"
"Var1_367","17"
"Var1_368","1"
"Var1_369","19"
"Var1_370","6"
"Var1_371","11"
"Var1_372","11"
"Var1_373","17"
"Var1_374","18"
"Var1_375","18"
"Var1_376","12"
"Var1_377","15"
"Var1_378","1"
"Var1_379","5"
"Var1_380","12"
"Var1_381","10"
"Var1_382","11"
"Var1_383","12"
"Var1_384","12"
"Var1_385","10"
"Var1_386","22"
"Var1_387","7"
"Var1_388","17"
"Var1_389","2"
"Var1_390","10"
"Var1_391","7"
"Var1_392","7"
"Var1_393","1"
"Var1_394","22"
"Var1_395","16"
"Var1_396","6"
"Var1_397","22"
"Var1_398","13"
"Var1_399","20"
"Var1_400","1"
"Var1_401","9"
"Var1_402","19"
"Var1_403","17"
"Var1_404","13"
"Var1_405","2"
"Var1_406","9"
"Var1_407","13"
"Var1_408","12"
"Var1_409","1"
"Var1_410","18"
"Var1_411","12"
"Var1_412","22"
"Var1_413","11"
"Var1_414","10"
"Var1_415","15"
"Var1_416","22"
"Var1_417","22"
"Var1_418","21"
"Var1_419","12"
"Var1_420","12"
"Var1_421","17"
"Var1_422","12"
"Var1_423","12"
"Var1_424","7"
"Var1_425","7"
"Var1_426","17"
"Var1_427","10"
"Var1_428","22"
"Var1_429","22"
"Var1_430","12"
"Var1_431","17"
"Var1_432","13"
"Var1_433","10"
"Var1_434","2"
"Var1_435","10"
"Var1_436","11"
"Var1_437","22"
"Var1_438","16"
"Var1_439","22"
"Var1_440","22"
"Var1_441","1"
"Var1_442","16"
"Var1_443","18"
"Var1_444","11"
"Var1_445","12"
"Var1_446","16"
"Var1_447","7"
"Var1_448","3"
"Var1_449","18"
"Var1_450","20"
"Var1_451","16"
"Var1_452","13"
"Var1_453","11"
"Var1_454","17"
"Var1_455","13"
"Var1_456","12"
"Var1_457","12"
"Var1_458","10"
"Var1_459","13"
"Var1_460","21"
"Var1_461","11"
"Var1_462","3"
"Var1_463","12"
"Var1_464","12"
"Var1_465","1"
"Var1_466","11"
"Var1_467","6"
"Var1_468","2"
"Var1_469","1"
"Var1_470","16"
"Var1_471","4"
"Var1_472","22"
"Var1_473","2"
"Var1_474","2"
"Var1_475","8"
"Var1_476","17"
"Var1_477","18"
"Var1_478","1"
"Var1_479","17"
"Var1_480","16"
"Var1_481","15"
"Var1_482","7"
"Var1_483","2"
"Var1_484","16"
"Var1_485","13"
"Var1_486","14"
"Var1_487","4"
"Var1_488","7"
"Var1_489","13"
"Var1_490","6"
"Var1_491","3"
"Var1_492","21"
"Var1_493","6"
"Var1_494","10"
"Var1_495","13"
"Var1_496","13"
"Var1_497","22"
"Var1_498","12"
"Var1_499","12"
"Var1_500","20"
"Var1_501","2"
"Var1_502","21"
"Var1_503","22"
"Var1_504","4"
"Var1_505","12"
"Var1_506","10"
"Var1_507","13"
"Var1_508","5"
"Var1_509","12"
"Var1_510","20"
"Var1_511","17"
"Var1_512","1"
"Var1_513","13"
"Var1_514","2"
"Var1_515","12"
"Var1_516","17"
"Var1_517","16"
"Var1_518","16"
"Var1_519","21"
"Var1_520","12"
"Var1_521","17"
"Var1_522","3"
"Var1_523","1"
"Var1_524","19"
"Var1_525","14"
"Var1_526","12"
"Var1_527","22"
"Var1_528","3"
"Var1_529","7"
"Var1_530","12"
"Var1_531","2"
"Var1_532","12"
"Var1_533","2"
"Var1_534","12"
"Var1_535","3"
"Var1_536","13"
"Var1_537","12"
"Var1_538","12"
"Var1_539","16"
"Var1_540","12"
"Var1_541","13"
"Var1_542","16"
"Var1_543","10"
"Var1_544","18"
"Var1_545","12"
"Var1_546","19"
"Var1_547","16"
"Var1_548","12"
"Var1_549","7"
"Var1_550","16"
"Var1_551","2"
"Var1_552","12"
"Var1_553","22"
"Var1_554","12"
"Var1_555","18"
"Var1_556","16"
"Var1_557","18"
"Var1_558","12"
"Var1_559","13"
"Var1_560","16"
"Var1_561","12"
"Var1_562","12"
"Var1_563","16"
"Var1_564","12"
"Var1_565","12"
"Var1_566","10"
"Var1_567","18"
"Var1_568","7"
"Var1_569","11"
"Var1_570","6"
"Var1_571","6"
"Var1_572","11"
"Var1_573","11"
"Var1_574","11"
"Var1_575","11"
"Var1_576","6"
"Var1_577","11"
"Var1_578","11"
"Var1_579","9"
"Var1_580","6"
"Var1_581","6"
"Var1_582","6"
"Var1_583","6"
"Var1_584","11"
"Var1_585","1"
"Var1_586","11"
"Var1_587","12"
"Var1_588","6"
"Var1_589","7"
"Var1_590","6"
"Var1_591","9"
"Var1_592","18"
"Var1_593","6"
"Var1_594","6"
"Var1_595","2"
"Var1_596","6"
"Var1_597","3"
"Var1_598","22"
"Var1_599","6"
"Var1_600","17"
"Var1_601","2"
"Var1_602","6"
"Var1_603","2"
"Var1_604","6"
"Var1_605","7"
"Var1_606","10"
"Var1_607","2"
"Var1_608","6"
"Var1_609","6"
"Var1_610","2"
"Var1_611","6"
"Var1_612","6"
"Var1_613","22"
"Var1_614","5"
"Var1_615","6"
"Var1_616","6"
"Var1_617","9"
"Var1_618","2"
"Var1_619","9"
"Var1_620","10"
"Var1_621","1"
"Var1_622","11"
"Var1_623","1"
"Var1_624","19"
"Var1_625","7"
"Var1_626","6"
"Var1_627","20"
"Var1_628","3"
"Var1_629","2"
"Var1_630","2"
"Var1_631","6"
"Var1_632","5"
"Var1_633","10"
"Var1_634","18"
"Var1_635","11"
"Var1_636","6"
"Var1_637","2"
"Var1_638","8"
"Var1_639","7"
"Var1_640","11"
"Var1_641","2"
