"","sc3_22_clusters"
"Var1_1","9"
"Var1_2","9"
"Var1_3","9"
"Var1_4","9"
"Var1_5","9"
"Var1_6","9"
"Var1_7","19"
"Var1_8","9"
"Var1_9","9"
"Var1_10","9"
"Var1_11","9"
"Var1_12","9"
"Var1_13","4"
"Var1_14","4"
"Var1_15","14"
"Var1_16","16"
"Var1_17","19"
"Var1_18","9"
"Var1_19","15"
"Var1_20","3"
"Var1_21","3"
"Var1_22","6"
"Var1_23","15"
"Var1_24","1"
"Var1_25","4"
"Var1_26","7"
"Var1_27","3"
"Var1_28","9"
"Var1_29","9"
"Var1_30","1"
"Var1_31","4"
"Var1_32","4"
"Var1_33","4"
"Var1_34","4"
"Var1_35","3"
"Var1_36","9"
"Var1_37","3"
"Var1_38","20"
"Var1_39","19"
"Var1_40","4"
"Var1_41","16"
"Var1_42","3"
"Var1_43","4"
"Var1_44","16"
"Var1_45","16"
"Var1_46","16"
"Var1_47","9"
"Var1_48","16"
"Var1_49","4"
"Var1_50","1"
"Var1_51","4"
"Var1_52","3"
"Var1_53","9"
"Var1_54","3"
"Var1_55","19"
"Var1_56","16"
"Var1_57","3"
"Var1_58","3"
"Var1_59","19"
"Var1_60","14"
"Var1_61","15"
"Var1_62","7"
"Var1_63","14"
"Var1_64","15"
"Var1_65","1"
"Var1_66","9"
"Var1_67","6"
"Var1_68","2"
"Var1_69","4"
"Var1_70","6"
"Var1_71","18"
"Var1_72","14"
"Var1_73","19"
"Var1_74","4"
"Var1_75","3"
"Var1_76","3"
"Var1_77","4"
"Var1_78","19"
"Var1_79","3"
"Var1_80","3"
"Var1_81","20"
"Var1_82","19"
"Var1_83","1"
"Var1_84","9"
"Var1_85","16"
"Var1_86","4"
"Var1_87","4"
"Var1_88","3"
"Var1_89","18"
"Var1_90","3"
"Var1_91","1"
"Var1_92","20"
"Var1_93","3"
"Var1_94","19"
"Var1_95","3"
"Var1_96","14"
"Var1_97","3"
"Var1_98","4"
"Var1_99","4"
"Var1_100","1"
"Var1_101","4"
"Var1_102","6"
"Var1_103","7"
"Var1_104","4"
"Var1_105","1"
"Var1_106","3"
"Var1_107","18"
"Var1_108","19"
"Var1_109","9"
"Var1_110","4"
