"","sc3_22_clusters"
"Var1_1","12"
"Var1_2","12"
"Var1_3","12"
"Var1_4","12"
"Var1_5","12"
"Var1_6","12"
"Var1_7","5"
"Var1_8","12"
"Var1_9","12"
"Var1_10","12"
"Var1_11","12"
"Var1_12","12"
"Var1_13","3"
"Var1_14","3"
"Var1_15","19"
"Var1_16","20"
"Var1_17","5"
"Var1_18","12"
"Var1_19","18"
"Var1_20","1"
"Var1_21","1"
"Var1_22","9"
"Var1_23","18"
"Var1_24","2"
"Var1_25","3"
"Var1_26","10"
"Var1_27","1"
"Var1_28","12"
"Var1_29","12"
"Var1_30","2"
"Var1_31","3"
"Var1_32","3"
"Var1_33","3"
"Var1_34","3"
"Var1_35","1"
"Var1_36","12"
"Var1_37","1"
"Var1_38","6"
"Var1_39","5"
"Var1_40","3"
"Var1_41","20"
"Var1_42","2"
"Var1_43","3"
"Var1_44","20"
"Var1_45","20"
"Var1_46","20"
"Var1_47","12"
"Var1_48","20"
"Var1_49","3"
"Var1_50","2"
"Var1_51","3"
"Var1_52","1"
"Var1_53","12"
"Var1_54","1"
"Var1_55","5"
"Var1_56","20"
"Var1_57","1"
"Var1_58","1"
"Var1_59","5"
"Var1_60","19"
"Var1_61","18"
"Var1_62","10"
"Var1_63","19"
"Var1_64","18"
"Var1_65","2"
"Var1_66","12"
"Var1_67","9"
"Var1_68","1"
"Var1_69","3"
"Var1_70","9"
"Var1_71","22"
"Var1_72","19"
"Var1_73","5"
"Var1_74","3"
"Var1_75","1"
"Var1_76","1"
"Var1_77","3"
"Var1_78","5"
"Var1_79","1"
"Var1_80","1"
"Var1_81","6"
"Var1_82","5"
"Var1_83","2"
"Var1_84","12"
"Var1_85","20"
"Var1_86","3"
"Var1_87","3"
"Var1_88","1"
"Var1_89","22"
"Var1_90","1"
"Var1_91","2"
"Var1_92","6"
"Var1_93","1"
"Var1_94","5"
"Var1_95","1"
"Var1_96","19"
"Var1_97","1"
"Var1_98","3"
"Var1_99","3"
"Var1_100","2"
"Var1_101","3"
"Var1_102","9"
"Var1_103","10"
"Var1_104","3"
"Var1_105","2"
"Var1_106","1"
"Var1_107","22"
"Var1_108","5"
"Var1_109","12"
"Var1_110","3"
"Var1_111","1"
"Var1_112","19"
"Var1_113","3"
"Var1_114","1"
"Var1_115","6"
"Var1_116","1"
"Var1_117","3"
"Var1_118","1"
"Var1_119","3"
"Var1_120","1"
"Var1_121","1"
"Var1_122","5"
"Var1_123","3"
"Var1_124","2"
"Var1_125","6"
"Var1_126","2"
"Var1_127","11"
"Var1_128","2"
"Var1_129","3"
"Var1_130","1"
"Var1_131","10"
"Var1_132","9"
"Var1_133","1"
"Var1_134","12"
"Var1_135","9"
"Var1_136","2"
"Var1_137","1"
"Var1_138","10"
"Var1_139","1"
"Var1_140","3"
"Var1_141","19"
"Var1_142","1"
"Var1_143","1"
"Var1_144","5"
"Var1_145","1"
"Var1_146","4"
"Var1_147","7"
"Var1_148","18"
"Var1_149","18"
"Var1_150","5"
"Var1_151","5"
"Var1_152","1"
"Var1_153","1"
"Var1_154","3"
"Var1_155","1"
"Var1_156","20"
"Var1_157","2"
"Var1_158","5"
"Var1_159","10"
"Var1_160","8"
"Var1_161","10"
"Var1_162","1"
"Var1_163","17"
"Var1_164","1"
"Var1_165","1"
"Var1_166","5"
"Var1_167","22"
"Var1_168","2"
"Var1_169","2"
"Var1_170","5"
"Var1_171","12"
"Var1_172","19"
"Var1_173","12"
"Var1_174","2"
"Var1_175","1"
