"","sc3_22_clusters"
"Var1_1","7"
"Var1_2","7"
"Var1_3","7"
"Var1_4","7"
"Var1_5","7"
"Var1_6","7"
"Var1_7","19"
"Var1_8","7"
"Var1_9","7"
"Var1_10","7"
"Var1_11","7"
"Var1_12","7"
"Var1_13","4"
"Var1_14","4"
"Var1_15","13"
"Var1_16","15"
"Var1_17","19"
"Var1_18","7"
"Var1_19","14"
"Var1_20","1"
"Var1_21","1"
"Var1_22","5"
"Var1_23","14"
"Var1_24","2"
"Var1_25","4"
"Var1_26","6"
"Var1_27","1"
"Var1_28","7"
"Var1_29","7"
"Var1_30","2"
"Var1_31","4"
"Var1_32","4"
"Var1_33","4"
"Var1_34","4"
"Var1_35","1"
"Var1_36","7"
"Var1_37","1"
"Var1_38","22"
"Var1_39","19"
"Var1_40","4"
"Var1_41","15"
"Var1_42","3"
"Var1_43","4"
"Var1_44","15"
"Var1_45","15"
"Var1_46","15"
"Var1_47","7"
"Var1_48","15"
"Var1_49","4"
"Var1_50","2"
"Var1_51","4"
"Var1_52","2"
"Var1_53","7"
"Var1_54","1"
"Var1_55","19"
"Var1_56","15"
"Var1_57","1"
"Var1_58","1"
"Var1_59","19"
"Var1_60","13"
"Var1_61","14"
"Var1_62","6"
"Var1_63","13"
"Var1_64","14"
"Var1_65","2"
"Var1_66","7"
"Var1_67","5"
"Var1_68","1"
"Var1_69","4"
"Var1_70","5"
"Var1_71","18"
"Var1_72","13"
"Var1_73","19"
"Var1_74","4"
"Var1_75","1"
"Var1_76","1"
"Var1_77","4"
"Var1_78","19"
"Var1_79","1"
"Var1_80","1"
"Var1_81","22"
"Var1_82","19"
"Var1_83","2"
"Var1_84","7"
"Var1_85","15"
"Var1_86","4"
"Var1_87","4"
"Var1_88","1"
"Var1_89","18"
"Var1_90","1"
"Var1_91","2"
"Var1_92","22"
"Var1_93","1"
"Var1_94","19"
"Var1_95","1"
"Var1_96","13"
"Var1_97","1"
"Var1_98","4"
"Var1_99","4"
"Var1_100","2"
"Var1_101","4"
"Var1_102","5"
"Var1_103","6"
"Var1_104","4"
"Var1_105","2"
"Var1_106","1"
"Var1_107","18"
"Var1_108","19"
"Var1_109","7"
"Var1_110","4"
"Var1_111","1"
"Var1_112","13"
"Var1_113","4"
"Var1_114","1"
"Var1_115","22"
"Var1_116","1"
"Var1_117","4"
"Var1_118","1"
"Var1_119","4"
"Var1_120","1"
"Var1_121","1"
"Var1_122","19"
"Var1_123","4"
"Var1_124","2"
"Var1_125","19"
"Var1_126","2"
"Var1_127","6"
"Var1_128","2"
"Var1_129","4"
"Var1_130","1"
"Var1_131","6"
"Var1_132","5"
"Var1_133","1"
"Var1_134","7"
"Var1_135","5"
"Var1_136","2"
"Var1_137","1"
"Var1_138","6"
"Var1_139","1"
"Var1_140","4"
"Var1_141","13"
"Var1_142","1"
"Var1_143","1"
"Var1_144","19"
"Var1_145","1"
"Var1_146","12"
"Var1_147","3"
"Var1_148","14"
"Var1_149","14"
"Var1_150","19"
"Var1_151","19"
"Var1_152","1"
"Var1_153","1"
"Var1_154","4"
"Var1_155","1"
"Var1_156","15"
"Var1_157","2"
"Var1_158","19"
"Var1_159","6"
"Var1_160","21"
"Var1_161","6"
"Var1_162","1"
"Var1_163","11"
"Var1_164","1"
"Var1_165","1"
"Var1_166","19"
"Var1_167","18"
"Var1_168","2"
"Var1_169","3"
"Var1_170","19"
"Var1_171","7"
"Var1_172","13"
"Var1_173","7"
"Var1_174","2"
"Var1_175","1"
"Var1_176","1"
"Var1_177","7"
"Var1_178","4"
"Var1_179","1"
"Var1_180","4"
"Var1_181","1"
"Var1_182","7"
"Var1_183","6"
"Var1_184","1"
"Var1_185","5"
"Var1_186","1"
"Var1_187","6"
"Var1_188","8"
"Var1_189","22"
"Var1_190","1"
"Var1_191","6"
"Var1_192","4"
"Var1_193","1"
"Var1_194","1"
"Var1_195","4"
"Var1_196","2"
"Var1_197","11"
"Var1_198","5"
"Var1_199","2"
"Var1_200","1"
"Var1_201","4"
"Var1_202","6"
"Var1_203","14"
"Var1_204","2"
"Var1_205","5"
"Var1_206","2"
"Var1_207","14"
"Var1_208","6"
"Var1_209","14"
"Var1_210","2"
"Var1_211","2"
"Var1_212","6"
"Var1_213","1"
"Var1_214","22"
"Var1_215","9"
"Var1_216","14"
"Var1_217","18"
"Var1_218","9"
"Var1_219","15"
"Var1_220","1"
"Var1_221","4"
"Var1_222","11"
"Var1_223","2"
"Var1_224","19"
"Var1_225","2"
"Var1_226","6"
"Var1_227","2"
"Var1_228","1"
"Var1_229","4"
"Var1_230","14"
"Var1_231","19"
"Var1_232","4"
"Var1_233","4"
"Var1_234","19"
"Var1_235","4"
"Var1_236","19"
"Var1_237","15"
"Var1_238","19"
"Var1_239","1"
"Var1_240","4"
"Var1_241","2"
"Var1_242","9"
"Var1_243","1"
"Var1_244","7"
"Var1_245","6"
"Var1_246","4"
"Var1_247","2"
"Var1_248","6"
"Var1_249","1"
"Var1_250","8"
"Var1_251","4"
"Var1_252","12"
"Var1_253","1"
"Var1_254","20"
"Var1_255","4"
"Var1_256","11"
"Var1_257","5"
"Var1_258","2"
"Var1_259","3"
"Var1_260","19"
"Var1_261","14"
"Var1_262","4"
"Var1_263","6"
"Var1_264","1"
"Var1_265","11"
"Var1_266","1"
"Var1_267","3"
"Var1_268","2"
"Var1_269","9"
"Var1_270","5"
"Var1_271","4"
"Var1_272","6"
"Var1_273","8"
"Var1_274","5"
"Var1_275","12"
"Var1_276","2"
"Var1_277","11"
"Var1_278","14"
"Var1_279","6"
"Var1_280","5"
"Var1_281","4"
"Var1_282","2"
"Var1_283","2"
"Var1_284","14"
"Var1_285","6"
"Var1_286","19"
"Var1_287","4"
"Var1_288","18"
"Var1_289","8"
"Var1_290","2"
"Var1_291","3"
"Var1_292","19"
"Var1_293","13"
"Var1_294","2"
"Var1_295","1"
"Var1_296","2"
"Var1_297","19"
"Var1_298","2"
"Var1_299","21"
"Var1_300","19"
"Var1_301","11"
"Var1_302","8"
"Var1_303","1"
"Var1_304","1"
"Var1_305","18"
"Var1_306","4"
"Var1_307","3"
"Var1_308","11"
"Var1_309","11"
"Var1_310","4"
"Var1_311","19"
"Var1_312","1"
"Var1_313","11"
"Var1_314","22"
"Var1_315","11"
"Var1_316","1"
"Var1_317","1"
"Var1_318","19"
"Var1_319","8"
"Var1_320","1"
"Var1_321","4"
"Var1_322","6"
"Var1_323","11"
"Var1_324","6"
"Var1_325","9"
"Var1_326","5"
"Var1_327","6"
"Var1_328","1"
"Var1_329","1"
"Var1_330","18"
"Var1_331","18"
"Var1_332","5"
"Var1_333","3"
"Var1_334","5"
"Var1_335","19"
"Var1_336","18"
"Var1_337","4"
"Var1_338","4"
"Var1_339","1"
"Var1_340","19"
"Var1_341","20"
"Var1_342","18"
"Var1_343","7"
"Var1_344","1"
"Var1_345","1"
"Var1_346","2"
"Var1_347","20"
"Var1_348","5"
"Var1_349","10"
"Var1_350","9"
"Var1_351","2"
"Var1_352","19"
"Var1_353","20"
"Var1_354","11"
"Var1_355","8"
"Var1_356","1"
"Var1_357","6"
"Var1_358","16"
"Var1_359","1"
"Var1_360","9"
"Var1_361","8"
"Var1_362","11"
"Var1_363","2"
"Var1_364","1"
"Var1_365","6"
"Var1_366","6"
"Var1_367","11"
"Var1_368","2"
"Var1_369","13"
"Var1_370","4"
"Var1_371","7"
"Var1_372","7"
"Var1_373","11"
"Var1_374","14"
"Var1_375","14"
"Var1_376","8"
"Var1_377","12"
"Var1_378","2"
"Var1_379","20"
"Var1_380","8"
"Var1_381","6"
"Var1_382","7"
"Var1_383","8"
"Var1_384","8"
"Var1_385","6"
"Var1_386","18"
"Var1_387","19"
"Var1_388","11"
"Var1_389","1"
"Var1_390","6"
"Var1_391","19"
"Var1_392","19"
"Var1_393","2"
"Var1_394","18"
"Var1_395","10"
"Var1_396","4"
"Var1_397","18"
"Var1_398","9"
"Var1_399","15"
"Var1_400","2"
"Var1_401","5"
"Var1_402","13"
"Var1_403","11"
"Var1_404","9"
"Var1_405","1"
"Var1_406","5"
"Var1_407","9"
"Var1_408","8"
"Var1_409","2"
"Var1_410","14"
"Var1_411","8"
"Var1_412","18"
"Var1_413","7"
"Var1_414","6"
"Var1_415","12"
"Var1_416","17"
"Var1_417","18"
"Var1_418","6"
"Var1_419","8"
"Var1_420","8"
"Var1_421","11"
"Var1_422","8"
"Var1_423","8"
"Var1_424","19"
"Var1_425","19"
"Var1_426","11"
"Var1_427","6"
"Var1_428","18"
"Var1_429","18"
"Var1_430","8"
"Var1_431","11"
"Var1_432","9"
"Var1_433","6"
"Var1_434","1"
"Var1_435","6"
"Var1_436","7"
"Var1_437","18"
"Var1_438","10"
"Var1_439","18"
"Var1_440","18"
"Var1_441","2"
"Var1_442","10"
"Var1_443","14"
"Var1_444","7"
"Var1_445","8"
"Var1_446","10"
"Var1_447","19"
"Var1_448","3"
"Var1_449","14"
"Var1_450","15"
"Var1_451","10"
"Var1_452","9"
"Var1_453","7"
"Var1_454","11"
"Var1_455","9"
"Var1_456","8"
"Var1_457","8"
"Var1_458","6"
"Var1_459","9"
"Var1_460","5"
"Var1_461","7"
"Var1_462","3"
"Var1_463","8"
"Var1_464","8"
"Var1_465","3"
"Var1_466","7"
"Var1_467","4"
"Var1_468","1"
"Var1_469","1"
"Var1_470","10"
"Var1_471","20"
"Var1_472","18"
"Var1_473","1"
"Var1_474","1"
"Var1_475","22"
"Var1_476","11"
"Var1_477","14"
"Var1_478","3"
"Var1_479","11"
"Var1_480","10"
"Var1_481","10"
"Var1_482","19"
"Var1_483","1"
"Var1_484","10"
"Var1_485","9"
"Var1_486","12"
"Var1_487","20"
"Var1_488","19"
"Var1_489","9"
"Var1_490","4"
"Var1_491","3"
"Var1_492","17"
"Var1_493","4"
"Var1_494","6"
"Var1_495","9"
"Var1_496","9"
"Var1_497","18"
"Var1_498","8"
"Var1_499","8"
"Var1_500","15"
"Var1_501","1"
"Var1_502","17"
"Var1_503","17"
"Var1_504","20"
"Var1_505","8"
"Var1_506","6"
"Var1_507","9"
"Var1_508","16"
"Var1_509","8"
"Var1_510","15"
"Var1_511","11"
"Var1_512","2"
"Var1_513","9"
"Var1_514","3"
"Var1_515","8"
"Var1_516","11"
"Var1_517","10"
"Var1_518","10"
"Var1_519","5"
"Var1_520","8"
"Var1_521","11"
"Var1_522","3"
"Var1_523","3"
"Var1_524","13"
"Var1_525","12"
"Var1_526","8"
"Var1_527","18"
"Var1_528","3"
"Var1_529","19"
"Var1_530","8"
"Var1_531","3"
"Var1_532","8"
"Var1_533","3"
"Var1_534","8"
"Var1_535","3"
"Var1_536","9"
"Var1_537","8"
"Var1_538","8"
"Var1_539","10"
"Var1_540","8"
"Var1_541","9"
"Var1_542","10"
"Var1_543","6"
"Var1_544","14"
"Var1_545","8"
"Var1_546","13"
"Var1_547","10"
"Var1_548","8"
"Var1_549","19"
"Var1_550","10"
"Var1_551","1"
"Var1_552","8"
"Var1_553","18"
"Var1_554","8"
"Var1_555","14"
"Var1_556","10"
"Var1_557","14"
"Var1_558","8"
"Var1_559","9"
"Var1_560","10"
"Var1_561","8"
"Var1_562","8"
"Var1_563","10"
"Var1_564","8"
"Var1_565","8"
"Var1_566","6"
"Var1_567","14"
"Var1_568","19"
"Var1_569","7"
"Var1_570","4"
"Var1_571","4"
"Var1_572","7"
"Var1_573","7"
"Var1_574","7"
"Var1_575","7"
"Var1_576","4"
"Var1_577","7"
"Var1_578","7"
"Var1_579","5"
"Var1_580","4"
"Var1_581","4"
"Var1_582","4"
"Var1_583","4"
"Var1_584","7"
"Var1_585","2"
"Var1_586","7"
"Var1_587","8"
"Var1_588","4"
"Var1_589","19"
"Var1_590","4"
"Var1_591","5"
"Var1_592","14"
"Var1_593","4"
"Var1_594","4"
"Var1_595","1"
"Var1_596","4"
"Var1_597","21"
"Var1_598","18"
"Var1_599","4"
"Var1_600","11"
"Var1_601","1"
"Var1_602","4"
"Var1_603","1"
"Var1_604","4"
"Var1_605","19"
"Var1_606","6"
"Var1_607","1"
"Var1_608","4"
"Var1_609","4"
"Var1_610","1"
"Var1_611","4"
"Var1_612","4"
"Var1_613","18"
"Var1_614","20"
"Var1_615","4"
"Var1_616","4"
"Var1_617","5"
"Var1_618","1"
"Var1_619","5"
"Var1_620","6"
"Var1_621","2"
"Var1_622","7"
"Var1_623","2"
"Var1_624","13"
"Var1_625","19"
"Var1_626","4"
"Var1_627","15"
"Var1_628","21"
"Var1_629","1"
"Var1_630","1"
"Var1_631","4"
"Var1_632","20"
"Var1_633","6"
"Var1_634","14"
"Var1_635","7"
"Var1_636","4"
"Var1_637","1"
"Var1_638","21"
"Var1_639","19"
"Var1_640","7"
"Var1_641","1"
"Var1_642","4"
"Var1_643","1"
"Var1_644","1"
"Var1_645","1"
"Var1_646","4"
"Var1_647","4"
"Var1_648","2"
"Var1_649","4"
"Var1_650","1"
"Var1_651","2"
"Var1_652","1"
"Var1_653","2"
"Var1_654","1"
"Var1_655","22"
"Var1_656","7"
"Var1_657","1"
"Var1_658","1"
"Var1_659","1"
"Var1_660","6"
"Var1_661","19"
"Var1_662","21"
"Var1_663","4"
"Var1_664","1"
"Var1_665","4"
"Var1_666","1"
"Var1_667","4"
"Var1_668","3"
"Var1_669","1"
"Var1_670","4"
"Var1_671","14"
"Var1_672","19"
"Var1_673","21"
"Var1_674","14"
"Var1_675","1"
"Var1_676","2"
"Var1_677","1"
"Var1_678","2"
"Var1_679","7"
"Var1_680","7"
"Var1_681","2"
"Var1_682","5"
"Var1_683","1"
"Var1_684","4"
"Var1_685","3"
"Var1_686","1"
"Var1_687","22"
"Var1_688","2"
"Var1_689","13"
"Var1_690","14"
"Var1_691","20"
"Var1_692","7"
"Var1_693","1"
"Var1_694","7"
"Var1_695","1"
"Var1_696","14"
"Var1_697","2"
"Var1_698","15"
"Var1_699","5"
"Var1_700","2"
"Var1_701","4"
"Var1_702","4"
"Var1_703","3"
"Var1_704","22"
"Var1_705","1"
"Var1_706","13"
"Var1_707","7"
"Var1_708","13"
"Var1_709","2"
"Var1_710","1"
"Var1_711","4"
"Var1_712","19"
"Var1_713","14"
"Var1_714","1"
"Var1_715","1"
"Var1_716","14"
"Var1_717","18"
"Var1_718","1"
"Var1_719","4"
"Var1_720","1"
"Var1_721","1"
"Var1_722","1"
"Var1_723","2"
"Var1_724","1"
"Var1_725","15"
"Var1_726","1"
"Var1_727","22"
"Var1_728","14"
"Var1_729","3"
"Var1_730","1"
"Var1_731","2"
"Var1_732","1"
"Var1_733","19"
"Var1_734","4"
"Var1_735","1"
"Var1_736","2"
"Var1_737","4"
"Var1_738","1"
"Var1_739","3"
"Var1_740","1"
"Var1_741","2"
"Var1_742","6"
"Var1_743","18"
"Var1_744","1"
"Var1_745","7"
"Var1_746","13"
"Var1_747","13"
"Var1_748","19"
"Var1_749","1"
"Var1_750","18"
"Var1_751","19"
"Var1_752","4"
"Var1_753","1"
"Var1_754","5"
"Var1_755","13"
"Var1_756","1"
"Var1_757","2"
"Var1_758","19"
"Var1_759","4"
"Var1_760","2"
"Var1_761","2"
"Var1_762","5"
"Var1_763","2"
"Var1_764","19"
"Var1_765","1"
"Var1_766","2"
"Var1_767","18"
"Var1_768","1"
"Var1_769","19"
"Var1_770","11"
"Var1_771","19"
"Var1_772","22"
"Var1_773","4"
"Var1_774","14"
"Var1_775","1"
"Var1_776","1"
"Var1_777","13"
"Var1_778","4"
"Var1_779","2"
"Var1_780","14"
"Var1_781","19"
"Var1_782","2"
"Var1_783","1"
"Var1_784","2"
"Var1_785","14"
"Var1_786","15"
"Var1_787","13"
"Var1_788","5"
"Var1_789","1"
"Var1_790","2"
"Var1_791","16"
"Var1_792","5"
"Var1_793","7"
"Var1_794","11"
"Var1_795","2"
"Var1_796","1"
"Var1_797","19"
"Var1_798","12"
"Var1_799","6"
"Var1_800","8"
"Var1_801","11"
"Var1_802","2"
"Var1_803","6"
"Var1_804","1"
"Var1_805","1"
"Var1_806","2"
"Var1_807","4"
"Var1_808","13"
"Var1_809","2"
"Var1_810","3"
"Var1_811","4"
"Var1_812","1"
"Var1_813","6"
"Var1_814","1"
"Var1_815","5"
"Var1_816","6"
"Var1_817","19"
"Var1_818","5"
"Var1_819","14"
"Var1_820","19"
"Var1_821","6"
"Var1_822","8"
"Var1_823","22"
"Var1_824","21"
"Var1_825","18"
"Var1_826","4"
"Var1_827","18"
"Var1_828","2"
"Var1_829","6"
"Var1_830","6"
"Var1_831","4"
"Var1_832","11"
"Var1_833","6"
"Var1_834","2"
"Var1_835","5"
"Var1_836","14"
"Var1_837","1"
"Var1_838","11"
"Var1_839","1"
"Var1_840","16"
"Var1_841","4"
"Var1_842","21"
"Var1_843","6"
"Var1_844","4"
"Var1_845","2"
"Var1_846","7"
"Var1_847","2"
"Var1_848","2"
"Var1_849","21"
"Var1_850","2"
"Var1_851","19"
"Var1_852","5"
"Var1_853","1"
"Var1_854","19"
"Var1_855","18"
"Var1_856","11"
"Var1_857","13"
"Var1_858","19"
"Var1_859","6"
"Var1_860","7"
"Var1_861","8"
"Var1_862","5"
"Var1_863","19"
"Var1_864","6"
"Var1_865","5"
"Var1_866","5"
"Var1_867","18"
"Var1_868","2"
"Var1_869","5"
"Var1_870","6"
"Var1_871","18"
"Var1_872","6"
"Var1_873","19"
"Var1_874","19"
"Var1_875","13"
"Var1_876","6"
"Var1_877","15"
"Var1_878","4"
"Var1_879","6"
"Var1_880","5"
"Var1_881","13"
"Var1_882","2"
"Var1_883","4"
"Var1_884","1"
"Var1_885","10"
"Var1_886","19"
"Var1_887","14"
"Var1_888","13"
"Var1_889","14"
"Var1_890","3"
"Var1_891","1"
"Var1_892","22"
"Var1_893","19"
"Var1_894","14"
"Var1_895","22"
"Var1_896","1"
"Var1_897","4"
"Var1_898","14"
"Var1_899","5"
"Var1_900","14"
"Var1_901","19"
"Var1_902","11"
"Var1_903","14"
"Var1_904","1"
"Var1_905","11"
"Var1_906","4"
"Var1_907","6"
"Var1_908","11"
"Var1_909","6"
"Var1_910","2"
"Var1_911","18"
"Var1_912","2"
"Var1_913","1"
"Var1_914","9"
"Var1_915","4"
"Var1_916","1"
"Var1_917","6"
"Var1_918","20"
"Var1_919","5"
"Var1_920","2"
"Var1_921","2"
"Var1_922","11"
"Var1_923","5"
"Var1_924","1"
"Var1_925","1"
"Var1_926","1"
"Var1_927","19"
"Var1_928","18"
"Var1_929","3"
"Var1_930","4"
"Var1_931","2"
"Var1_932","11"
"Var1_933","12"
"Var1_934","4"
"Var1_935","5"
"Var1_936","19"
"Var1_937","3"
"Var1_938","4"
"Var1_939","5"
"Var1_940","8"
"Var1_941","18"
"Var1_942","16"
"Var1_943","7"
"Var1_944","19"
"Var1_945","7"
"Var1_946","6"
"Var1_947","11"
"Var1_948","18"
"Var1_949","21"
"Var1_950","2"
"Var1_951","7"
"Var1_952","19"
"Var1_953","2"
"Var1_954","5"
"Var1_955","4"
"Var1_956","1"
"Var1_957","18"
"Var1_958","6"
"Var1_959","21"
"Var1_960","4"
"Var1_961","13"
"Var1_962","19"
"Var1_963","7"
"Var1_964","19"
"Var1_965","2"
"Var1_966","20"
"Var1_967","6"
"Var1_968","6"
"Var1_969","6"
"Var1_970","14"
"Var1_971","5"
"Var1_972","7"
"Var1_973","7"
"Var1_974","2"
"Var1_975","4"
"Var1_976","9"
"Var1_977","6"
"Var1_978","4"
"Var1_979","13"
"Var1_980","14"
"Var1_981","19"
"Var1_982","2"
"Var1_983","19"
"Var1_984","1"
"Var1_985","9"
"Var1_986","8"
"Var1_987","7"
"Var1_988","15"
"Var1_989","4"
"Var1_990","19"
"Var1_991","5"
"Var1_992","8"
"Var1_993","8"
"Var1_994","6"
"Var1_995","3"
"Var1_996","11"
"Var1_997","2"
"Var1_998","18"
"Var1_999","19"
"Var1_1000","5"
"Var1_1001","10"
"Var1_1002","21"
"Var1_1003","5"
"Var1_1004","7"
"Var1_1005","9"
"Var1_1006","1"
"Var1_1007","5"
"Var1_1008","1"
"Var1_1009","18"
"Var1_1010","2"
"Var1_1011","4"
"Var1_1012","10"
"Var1_1013","18"
"Var1_1014","19"
"Var1_1015","19"
"Var1_1016","9"
"Var1_1017","21"
"Var1_1018","2"
"Var1_1019","16"
"Var1_1020","8"
"Var1_1021","19"
"Var1_1022","2"
"Var1_1023","14"
"Var1_1024","11"
"Var1_1025","6"
"Var1_1026","11"
"Var1_1027","6"
"Var1_1028","15"
"Var1_1029","8"
"Var1_1030","9"
"Var1_1031","19"
"Var1_1032","2"
"Var1_1033","18"
"Var1_1034","8"
"Var1_1035","18"
"Var1_1036","12"
"Var1_1037","15"
"Var1_1038","8"
"Var1_1039","7"
"Var1_1040","8"
"Var1_1041","12"
"Var1_1042","11"
"Var1_1043","15"
"Var1_1044","8"
"Var1_1045","2"
"Var1_1046","18"
"Var1_1047","1"
"Var1_1048","2"
"Var1_1049","18"
"Var1_1050","5"
"Var1_1051","19"
"Var1_1052","18"
"Var1_1053","19"
"Var1_1054","6"
"Var1_1055","8"
"Var1_1056","8"
"Var1_1057","2"
"Var1_1058","8"
"Var1_1059","8"
"Var1_1060","5"
"Var1_1061","9"
