"","sc3_22_clusters"
"Var1_1","14"
"Var1_2","14"
"Var1_3","14"
"Var1_4","14"
"Var1_5","14"
"Var1_6","14"
"Var1_7","4"
"Var1_8","14"
"Var1_9","14"
"Var1_10","14"
"Var1_11","14"
"Var1_12","14"
"Var1_13","10"
"Var1_14","10"
"Var1_15","21"
"Var1_16","20"
"Var1_17","4"
"Var1_18","14"
"Var1_19","19"
"Var1_20","1"
"Var1_21","1"
"Var1_22","12"
"Var1_23","19"
"Var1_24","2"
"Var1_25","10"
"Var1_26","13"
"Var1_27","1"
"Var1_28","14"
"Var1_29","14"
"Var1_30","2"
"Var1_31","10"
"Var1_32","10"
"Var1_33","10"
"Var1_34","10"
"Var1_35","1"
"Var1_36","14"
"Var1_37","1"
"Var1_38","9"
"Var1_39","4"
"Var1_40","10"
"Var1_41","20"
"Var1_42","2"
"Var1_43","10"
"Var1_44","20"
"Var1_45","20"
"Var1_46","20"
"Var1_47","14"
"Var1_48","20"
"Var1_49","10"
"Var1_50","2"
"Var1_51","10"
"Var1_52","1"
"Var1_53","14"
"Var1_54","1"
"Var1_55","4"
"Var1_56","20"
"Var1_57","1"
"Var1_58","1"
"Var1_59","4"
"Var1_60","21"
"Var1_61","19"
"Var1_62","13"
"Var1_63","21"
"Var1_64","19"
"Var1_65","2"
"Var1_66","14"
"Var1_67","12"
"Var1_68","1"
"Var1_69","10"
"Var1_70","12"
"Var1_71","22"
"Var1_72","21"
"Var1_73","4"
"Var1_74","10"
"Var1_75","1"
"Var1_76","1"
"Var1_77","10"
"Var1_78","4"
"Var1_79","1"
"Var1_80","1"
"Var1_81","8"
"Var1_82","4"
"Var1_83","2"
"Var1_84","14"
"Var1_85","20"
"Var1_86","10"
"Var1_87","10"
"Var1_88","1"
"Var1_89","22"
"Var1_90","1"
"Var1_91","2"
"Var1_92","8"
"Var1_93","1"
"Var1_94","4"
"Var1_95","1"
"Var1_96","21"
"Var1_97","1"
"Var1_98","10"
"Var1_99","10"
"Var1_100","2"
"Var1_101","10"
"Var1_102","12"
"Var1_103","13"
"Var1_104","10"
"Var1_105","2"
"Var1_106","1"
"Var1_107","22"
"Var1_108","4"
"Var1_109","14"
"Var1_110","10"
"Var1_111","1"
"Var1_112","21"
"Var1_113","10"
"Var1_114","1"
"Var1_115","8"
"Var1_116","1"
"Var1_117","10"
"Var1_118","1"
"Var1_119","10"
"Var1_120","1"
"Var1_121","1"
"Var1_122","4"
"Var1_123","10"
"Var1_124","2"
"Var1_125","4"
"Var1_126","2"
"Var1_127","13"
"Var1_128","2"
"Var1_129","10"
"Var1_130","1"
"Var1_131","13"
"Var1_132","12"
"Var1_133","1"
"Var1_134","14"
"Var1_135","12"
"Var1_136","2"
"Var1_137","1"
"Var1_138","13"
"Var1_139","1"
"Var1_140","10"
"Var1_141","21"
"Var1_142","1"
"Var1_143","1"
"Var1_144","4"
"Var1_145","1"
"Var1_146","11"
"Var1_147","3"
"Var1_148","19"
"Var1_149","19"
"Var1_150","4"
"Var1_151","4"
"Var1_152","1"
"Var1_153","1"
"Var1_154","10"
"Var1_155","1"
"Var1_156","20"
"Var1_157","2"
"Var1_158","4"
"Var1_159","13"
"Var1_160","9"
"Var1_161","13"
"Var1_162","1"
"Var1_163","18"
"Var1_164","1"
"Var1_165","1"
"Var1_166","4"
"Var1_167","22"
"Var1_168","2"
"Var1_169","7"
"Var1_170","4"
"Var1_171","14"
"Var1_172","21"
"Var1_173","14"
"Var1_174","2"
"Var1_175","1"
"Var1_176","1"
"Var1_177","14"
"Var1_178","10"
"Var1_179","1"
"Var1_180","10"
"Var1_181","1"
"Var1_182","14"
"Var1_183","13"
"Var1_184","1"
"Var1_185","12"
"Var1_186","1"
"Var1_187","13"
"Var1_188","15"
"Var1_189","8"
"Var1_190","1"
"Var1_191","13"
"Var1_192","10"
"Var1_193","1"
"Var1_194","1"
"Var1_195","10"
"Var1_196","1"
"Var1_197","18"
"Var1_198","12"
"Var1_199","2"
"Var1_200","1"
"Var1_201","10"
"Var1_202","13"
"Var1_203","19"
"Var1_204","2"
"Var1_205","12"
"Var1_206","2"
"Var1_207","19"
"Var1_208","13"
"Var1_209","19"
"Var1_210","2"
"Var1_211","2"
"Var1_212","13"
"Var1_213","1"
"Var1_214","8"
"Var1_215","16"
"Var1_216","19"
"Var1_217","22"
"Var1_218","16"
"Var1_219","20"
"Var1_220","1"
"Var1_221","10"
"Var1_222","18"
"Var1_223","2"
"Var1_224","4"
"Var1_225","2"
"Var1_226","13"
"Var1_227","2"
"Var1_228","1"
"Var1_229","10"
"Var1_230","19"
"Var1_231","4"
"Var1_232","10"
"Var1_233","10"
"Var1_234","4"
"Var1_235","10"
"Var1_236","4"
"Var1_237","20"
"Var1_238","4"
"Var1_239","1"
"Var1_240","10"
"Var1_241","2"
"Var1_242","16"
"Var1_243","1"
"Var1_244","14"
"Var1_245","13"
"Var1_246","10"
"Var1_247","2"
"Var1_248","13"
"Var1_249","1"
"Var1_250","15"
"Var1_251","10"
"Var1_252","11"
"Var1_253","1"
"Var1_254","6"
"Var1_255","10"
"Var1_256","18"
"Var1_257","12"
"Var1_258","2"
"Var1_259","2"
"Var1_260","4"
"Var1_261","19"
"Var1_262","10"
"Var1_263","13"
"Var1_264","1"
"Var1_265","18"
"Var1_266","1"
"Var1_267","2"
"Var1_268","2"
"Var1_269","16"
"Var1_270","12"
"Var1_271","10"
"Var1_272","13"
"Var1_273","15"
"Var1_274","12"
"Var1_275","11"
"Var1_276","2"
"Var1_277","18"
"Var1_278","19"
"Var1_279","13"
"Var1_280","12"
"Var1_281","10"
"Var1_282","2"
"Var1_283","2"
"Var1_284","19"
"Var1_285","13"
"Var1_286","4"
"Var1_287","10"
"Var1_288","22"
"Var1_289","15"
"Var1_290","2"
"Var1_291","2"
"Var1_292","4"
"Var1_293","21"
"Var1_294","2"
"Var1_295","1"
"Var1_296","2"
"Var1_297","4"
"Var1_298","2"
"Var1_299","8"
"Var1_300","4"
"Var1_301","18"
"Var1_302","15"
"Var1_303","1"
"Var1_304","1"
"Var1_305","22"
"Var1_306","10"
"Var1_307","2"
"Var1_308","18"
"Var1_309","22"
"Var1_310","10"
"Var1_311","4"
"Var1_312","1"
"Var1_313","18"
"Var1_314","8"
"Var1_315","22"
"Var1_316","1"
"Var1_317","1"
"Var1_318","4"
"Var1_319","15"
"Var1_320","1"
"Var1_321","10"
"Var1_322","13"
"Var1_323","22"
"Var1_324","13"
"Var1_325","16"
"Var1_326","12"
"Var1_327","13"
"Var1_328","1"
"Var1_329","1"
"Var1_330","22"
"Var1_331","22"
"Var1_332","12"
"Var1_333","7"
"Var1_334","12"
"Var1_335","4"
"Var1_336","22"
"Var1_337","10"
"Var1_338","10"
"Var1_339","1"
"Var1_340","4"
"Var1_341","6"
"Var1_342","22"
"Var1_343","14"
"Var1_344","1"
"Var1_345","1"
"Var1_346","2"
"Var1_347","6"
"Var1_348","12"
"Var1_349","17"
"Var1_350","16"
"Var1_351","2"
"Var1_352","4"
"Var1_353","6"
"Var1_354","18"
"Var1_355","15"
"Var1_356","1"
"Var1_357","13"
"Var1_358","5"
"Var1_359","1"
"Var1_360","16"
"Var1_361","15"
"Var1_362","18"
"Var1_363","2"
"Var1_364","1"
"Var1_365","13"
"Var1_366","13"
"Var1_367","18"
"Var1_368","2"
"Var1_369","21"
"Var1_370","10"
"Var1_371","14"
"Var1_372","14"
"Var1_373","18"
"Var1_374","19"
"Var1_375","19"
"Var1_376","15"
"Var1_377","11"
"Var1_378","2"
"Var1_379","6"
"Var1_380","15"
"Var1_381","13"
"Var1_382","14"
"Var1_383","15"
"Var1_384","15"
"Var1_385","13"
"Var1_386","22"
"Var1_387","4"
"Var1_388","18"
"Var1_389","1"
"Var1_390","13"
"Var1_391","4"
"Var1_392","4"
"Var1_393","2"
"Var1_394","22"
"Var1_395","17"
"Var1_396","10"
"Var1_397","22"
"Var1_398","16"
"Var1_399","20"
"Var1_400","2"
"Var1_401","12"
"Var1_402","21"
"Var1_403","18"
"Var1_404","16"
"Var1_405","1"
"Var1_406","12"
"Var1_407","16"
"Var1_408","15"
"Var1_409","2"
"Var1_410","19"
"Var1_411","15"
"Var1_412","22"
"Var1_413","14"
"Var1_414","13"
"Var1_415","11"
"Var1_416","22"
"Var1_417","22"
"Var1_418","13"
"Var1_419","15"
"Var1_420","15"
"Var1_421","18"
"Var1_422","15"
"Var1_423","15"
"Var1_424","4"
"Var1_425","4"
"Var1_426","18"
"Var1_427","13"
"Var1_428","22"
"Var1_429","22"
"Var1_430","15"
"Var1_431","18"
"Var1_432","16"
"Var1_433","13"
"Var1_434","1"
"Var1_435","13"
"Var1_436","14"
"Var1_437","22"
"Var1_438","17"
"Var1_439","22"
"Var1_440","22"
"Var1_441","2"
"Var1_442","17"
"Var1_443","19"
"Var1_444","14"
"Var1_445","15"
"Var1_446","17"
"Var1_447","4"
"Var1_448","3"
"Var1_449","19"
"Var1_450","20"
"Var1_451","17"
"Var1_452","16"
"Var1_453","14"
"Var1_454","18"
"Var1_455","16"
"Var1_456","15"
"Var1_457","15"
"Var1_458","13"
"Var1_459","16"
"Var1_460","5"
"Var1_461","14"
"Var1_462","3"
"Var1_463","15"
"Var1_464","15"
"Var1_465","2"
"Var1_466","14"
"Var1_467","10"
"Var1_468","3"
"Var1_469","1"
"Var1_470","17"
"Var1_471","6"
"Var1_472","22"
"Var1_473","1"
"Var1_474","3"
"Var1_475","3"
"Var1_476","18"
"Var1_477","19"
"Var1_478","2"
"Var1_479","18"
"Var1_480","17"
"Var1_481","17"
"Var1_482","4"
"Var1_483","3"
"Var1_484","17"
"Var1_485","16"
"Var1_486","11"
"Var1_487","6"
"Var1_488","4"
"Var1_489","16"
"Var1_490","10"
"Var1_491","2"
"Var1_492","13"
"Var1_493","10"
"Var1_494","13"
"Var1_495","16"
"Var1_496","16"
"Var1_497","22"
"Var1_498","15"
"Var1_499","15"
"Var1_500","20"
"Var1_501","1"
"Var1_502","13"
"Var1_503","22"
"Var1_504","17"
"Var1_505","15"
"Var1_506","13"
"Var1_507","16"
"Var1_508","5"
"Var1_509","15"
"Var1_510","20"
"Var1_511","18"
"Var1_512","2"
"Var1_513","16"
"Var1_514","3"
"Var1_515","15"
"Var1_516","18"
"Var1_517","17"
"Var1_518","17"
"Var1_519","12"
"Var1_520","15"
"Var1_521","18"
"Var1_522","2"
