"","sc3_22_clusters"
"Var1_1","8"
"Var1_2","8"
"Var1_3","8"
"Var1_4","8"
"Var1_5","8"
"Var1_6","8"
"Var1_7","18"
"Var1_8","8"
"Var1_9","8"
"Var1_10","8"
"Var1_11","8"
"Var1_12","8"
"Var1_13","3"
"Var1_14","3"
"Var1_15","14"
"Var1_16","15"
"Var1_17","18"
"Var1_18","8"
"Var1_19","13"
"Var1_20","2"
"Var1_21","2"
"Var1_22","6"
"Var1_23","13"
"Var1_24","1"
"Var1_25","3"
"Var1_26","7"
"Var1_27","2"
"Var1_28","8"
"Var1_29","8"
"Var1_30","1"
"Var1_31","3"
"Var1_32","3"
"Var1_33","3"
"Var1_34","3"
"Var1_35","2"
"Var1_36","8"
"Var1_37","2"
"Var1_38","18"
"Var1_39","18"
"Var1_40","3"
"Var1_41","15"
"Var1_42","1"
"Var1_43","3"
"Var1_44","15"
"Var1_45","15"
"Var1_46","15"
"Var1_47","8"
"Var1_48","15"
"Var1_49","3"
"Var1_50","1"
"Var1_51","3"
"Var1_52","2"
"Var1_53","8"
"Var1_54","2"
"Var1_55","18"
"Var1_56","15"
"Var1_57","2"
"Var1_58","2"
"Var1_59","18"
"Var1_60","14"
"Var1_61","13"
"Var1_62","7"
"Var1_63","14"
"Var1_64","13"
"Var1_65","1"
"Var1_66","8"
"Var1_67","6"
"Var1_68","2"
"Var1_69","3"
"Var1_70","6"
"Var1_71","17"
"Var1_72","14"
"Var1_73","18"
"Var1_74","3"
"Var1_75","2"
"Var1_76","2"
"Var1_77","3"
"Var1_78","18"
"Var1_79","2"
"Var1_80","2"
"Var1_81","21"
"Var1_82","18"
"Var1_83","1"
"Var1_84","8"
"Var1_85","15"
"Var1_86","3"
"Var1_87","3"
"Var1_88","2"
"Var1_89","14"
"Var1_90","2"
"Var1_91","1"
"Var1_92","21"
"Var1_93","2"
"Var1_94","18"
"Var1_95","2"
"Var1_96","14"
"Var1_97","2"
"Var1_98","3"
"Var1_99","3"
"Var1_100","1"
"Var1_101","3"
"Var1_102","6"
"Var1_103","7"
"Var1_104","3"
"Var1_105","1"
"Var1_106","2"
"Var1_107","17"
"Var1_108","18"
"Var1_109","8"
"Var1_110","3"
"Var1_111","2"
"Var1_112","14"
"Var1_113","3"
"Var1_114","2"
"Var1_115","18"
"Var1_116","2"
"Var1_117","3"
"Var1_118","2"
"Var1_119","3"
"Var1_120","2"
"Var1_121","2"
"Var1_122","18"
"Var1_123","3"
"Var1_124","1"
"Var1_125","18"
"Var1_126","1"
"Var1_127","7"
"Var1_128","1"
"Var1_129","3"
"Var1_130","2"
"Var1_131","7"
"Var1_132","6"
