"","sc3_24_clusters"
"Var1_1","20"
"Var1_2","20"
"Var1_3","20"
"Var1_4","20"
"Var1_5","20"
"Var1_6","20"
"Var1_7","15"
"Var1_8","20"
"Var1_9","20"
"Var1_10","20"
"Var1_11","20"
"Var1_12","20"
"Var1_13","7"
"Var1_14","7"
"Var1_15","22"
"Var1_16","23"
"Var1_17","16"
"Var1_18","20"
"Var1_19","21"
"Var1_20","1"
"Var1_21","1"
"Var1_22","8"
"Var1_23","21"
"Var1_24","1"
"Var1_25","7"
"Var1_26","10"
"Var1_27","1"
"Var1_28","20"
"Var1_29","20"
"Var1_30","2"
"Var1_31","7"
"Var1_32","7"
"Var1_33","7"
"Var1_34","7"
"Var1_35","1"
"Var1_36","20"
"Var1_37","1"
"Var1_38","16"
"Var1_39","15"
"Var1_40","7"
"Var1_41","23"
"Var1_42","2"
"Var1_43","7"
"Var1_44","23"
"Var1_45","23"
"Var1_46","23"
"Var1_47","20"
"Var1_48","23"
"Var1_49","7"
"Var1_50","2"
"Var1_51","7"
"Var1_52","2"
"Var1_53","20"
"Var1_54","1"
"Var1_55","15"
"Var1_56","23"
"Var1_57","1"
"Var1_58","1"
"Var1_59","15"
"Var1_60","22"
"Var1_61","21"
"Var1_62","10"
"Var1_63","22"
"Var1_64","21"
"Var1_65","5"
"Var1_66","20"
"Var1_67","8"
"Var1_68","1"
"Var1_69","7"
"Var1_70","8"
"Var1_71","12"
"Var1_72","22"
"Var1_73","15"
"Var1_74","7"
"Var1_75","1"
"Var1_76","1"
"Var1_77","7"
"Var1_78","15"
"Var1_79","2"
"Var1_80","1"
"Var1_81","16"
"Var1_82","15"
"Var1_83","2"
"Var1_84","20"
"Var1_85","23"
"Var1_86","7"
"Var1_87","7"
"Var1_88","1"
"Var1_89","22"
"Var1_90","1"
"Var1_91","2"
"Var1_92","1"
"Var1_93","1"
"Var1_94","15"
"Var1_95","1"
"Var1_96","22"
"Var1_97","1"
"Var1_98","7"
"Var1_99","7"
"Var1_100","2"
"Var1_101","7"
"Var1_102","8"
"Var1_103","10"
"Var1_104","7"
"Var1_105","2"
"Var1_106","1"
"Var1_107","12"
"Var1_108","16"
"Var1_109","20"
"Var1_110","7"
"Var1_111","2"
"Var1_112","5"
"Var1_113","7"
"Var1_114","1"
"Var1_115","16"
"Var1_116","1"
"Var1_117","7"
"Var1_118","1"
"Var1_119","7"
"Var1_120","1"
"Var1_121","1"
"Var1_122","15"
"Var1_123","7"
"Var1_124","1"
"Var1_125","16"
"Var1_126","2"
"Var1_127","10"
"Var1_128","1"
"Var1_129","7"
"Var1_130","1"
"Var1_131","10"
"Var1_132","8"
"Var1_133","1"
"Var1_134","20"
"Var1_135","8"
"Var1_136","2"
"Var1_137","1"
"Var1_138","10"
"Var1_139","1"
"Var1_140","7"
"Var1_141","22"
"Var1_142","1"
"Var1_143","1"
"Var1_144","15"
"Var1_145","1"
"Var1_146","7"
"Var1_147","5"
"Var1_148","21"
"Var1_149","21"
"Var1_150","15"
"Var1_151","15"
"Var1_152","1"
"Var1_153","1"
"Var1_154","7"
"Var1_155","1"
"Var1_156","23"
"Var1_157","2"
"Var1_158","15"
"Var1_159","10"
"Var1_160","2"
"Var1_161","10"
"Var1_162","1"
"Var1_163","19"
"Var1_164","1"
"Var1_165","1"
"Var1_166","15"
"Var1_167","22"
"Var1_168","2"
"Var1_169","2"
"Var1_170","15"
"Var1_171","20"
"Var1_172","22"
"Var1_173","20"
"Var1_174","2"
"Var1_175","1"
"Var1_176","1"
"Var1_177","20"
"Var1_178","7"
"Var1_179","1"
"Var1_180","7"
"Var1_181","1"
"Var1_182","20"
"Var1_183","10"
"Var1_184","1"
"Var1_185","8"
"Var1_186","1"
"Var1_187","10"
"Var1_188","17"
"Var1_189","16"
"Var1_190","1"
"Var1_191","10"
"Var1_192","7"
"Var1_193","1"
"Var1_194","1"
"Var1_195","7"
"Var1_196","2"
"Var1_197","19"
"Var1_198","8"
"Var1_199","2"
"Var1_200","2"
"Var1_201","7"
"Var1_202","10"
"Var1_203","21"
"Var1_204","2"
"Var1_205","8"
"Var1_206","2"
"Var1_207","21"
"Var1_208","10"
"Var1_209","21"
"Var1_210","2"
"Var1_211","2"
"Var1_212","10"
"Var1_213","1"
"Var1_214","2"
"Var1_215","23"
"Var1_216","21"
"Var1_217","24"
"Var1_218","18"
"Var1_219","23"
"Var1_220","1"
"Var1_221","7"
"Var1_222","19"
"Var1_223","2"
"Var1_224","15"
"Var1_225","2"
"Var1_226","10"
"Var1_227","2"
"Var1_228","2"
"Var1_229","7"
"Var1_230","21"
"Var1_231","15"
"Var1_232","7"
"Var1_233","7"
"Var1_234","15"
"Var1_235","7"
"Var1_236","15"
"Var1_237","23"
"Var1_238","15"
"Var1_239","1"
"Var1_240","7"
"Var1_241","2"
"Var1_242","18"
"Var1_243","1"
"Var1_244","20"
"Var1_245","10"
"Var1_246","7"
"Var1_247","2"
"Var1_248","10"
"Var1_249","1"
"Var1_250","17"
"Var1_251","7"
"Var1_252","6"
"Var1_253","1"
"Var1_254","3"
"Var1_255","7"
"Var1_256","19"
"Var1_257","8"
"Var1_258","2"
"Var1_259","2"
"Var1_260","15"
"Var1_261","21"
"Var1_262","7"
"Var1_263","10"
"Var1_264","1"
"Var1_265","19"
"Var1_266","1"
"Var1_267","2"
"Var1_268","2"
"Var1_269","18"
