"","sc3_24_clusters"
"Var1_1","20"
"Var1_2","20"
"Var1_3","20"
"Var1_4","20"
"Var1_5","20"
"Var1_6","20"
"Var1_7","12"
"Var1_8","20"
"Var1_9","20"
"Var1_10","20"
"Var1_11","20"
"Var1_12","20"
"Var1_13","6"
"Var1_14","6"
"Var1_15","22"
"Var1_16","23"
"Var1_17","11"
"Var1_18","20"
"Var1_19","21"
"Var1_20","4"
"Var1_21","4"
"Var1_22","8"
"Var1_23","21"
"Var1_24","4"
"Var1_25","6"
"Var1_26","9"
"Var1_27","4"
"Var1_28","20"
"Var1_29","20"
"Var1_30","4"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","4"
"Var1_36","20"
"Var1_37","4"
"Var1_38","11"
"Var1_39","12"
"Var1_40","6"
"Var1_41","23"
"Var1_42","4"
"Var1_43","6"
"Var1_44","23"
"Var1_45","23"
"Var1_46","23"
"Var1_47","20"
"Var1_48","23"
"Var1_49","6"
"Var1_50","3"
"Var1_51","6"
"Var1_52","4"
"Var1_53","20"
"Var1_54","4"
"Var1_55","12"
"Var1_56","23"
"Var1_57","4"
"Var1_58","4"
"Var1_59","12"
"Var1_60","22"
"Var1_61","21"
"Var1_62","9"
"Var1_63","22"
"Var1_64","21"
"Var1_65","1"
"Var1_66","20"
"Var1_67","8"
"Var1_68","5"
"Var1_69","6"
"Var1_70","8"
"Var1_71","16"
"Var1_72","22"
"Var1_73","12"
"Var1_74","6"
"Var1_75","4"
"Var1_76","4"
"Var1_77","6"
"Var1_78","12"
"Var1_79","4"
"Var1_80","4"
"Var1_81","11"
"Var1_82","12"
"Var1_83","3"
"Var1_84","20"
"Var1_85","23"
"Var1_86","6"
"Var1_87","6"
"Var1_88","4"
"Var1_89","22"
"Var1_90","4"
"Var1_91","3"
"Var1_92","11"
"Var1_93","4"
"Var1_94","12"
"Var1_95","4"
"Var1_96","22"
"Var1_97","4"
"Var1_98","6"
"Var1_99","6"
"Var1_100","4"
"Var1_101","6"
"Var1_102","8"
"Var1_103","9"
"Var1_104","6"
"Var1_105","3"
"Var1_106","4"
"Var1_107","16"
"Var1_108","11"
"Var1_109","20"
"Var1_110","6"
"Var1_111","4"
"Var1_112","22"
"Var1_113","6"
"Var1_114","4"
"Var1_115","11"
"Var1_116","4"
"Var1_117","6"
"Var1_118","4"
"Var1_119","6"
"Var1_120","4"
"Var1_121","4"
"Var1_122","12"
"Var1_123","6"
"Var1_124","4"
"Var1_125","11"
"Var1_126","3"
"Var1_127","8"
"Var1_128","4"
"Var1_129","6"
"Var1_130","4"
"Var1_131","9"
"Var1_132","8"
"Var1_133","4"
"Var1_134","20"
"Var1_135","8"
"Var1_136","3"
"Var1_137","4"
"Var1_138","9"
"Var1_139","4"
"Var1_140","6"
"Var1_141","22"
"Var1_142","4"
"Var1_143","4"
"Var1_144","12"
"Var1_145","4"
"Var1_146","6"
"Var1_147","1"
"Var1_148","21"
"Var1_149","21"
"Var1_150","12"
"Var1_151","12"
"Var1_152","4"
"Var1_153","4"
"Var1_154","6"
"Var1_155","4"
"Var1_156","23"
"Var1_157","3"
"Var1_158","12"
"Var1_159","9"
"Var1_160","1"
"Var1_161","9"
"Var1_162","4"
"Var1_163","19"
"Var1_164","4"
"Var1_165","4"
"Var1_166","12"
"Var1_167","22"
"Var1_168","4"
"Var1_169","3"
"Var1_170","12"
"Var1_171","20"
"Var1_172","22"
"Var1_173","20"
"Var1_174","3"
"Var1_175","4"
"Var1_176","4"
"Var1_177","20"
"Var1_178","6"
"Var1_179","4"
"Var1_180","6"
"Var1_181","4"
"Var1_182","20"
"Var1_183","9"
"Var1_184","4"
"Var1_185","8"
"Var1_186","4"
"Var1_187","9"
"Var1_188","17"
"Var1_189","11"
"Var1_190","4"
"Var1_191","9"
"Var1_192","6"
"Var1_193","4"
"Var1_194","4"
"Var1_195","6"
"Var1_196","4"
"Var1_197","19"
"Var1_198","8"
"Var1_199","3"
"Var1_200","4"
"Var1_201","6"
"Var1_202","8"
"Var1_203","21"
"Var1_204","3"
"Var1_205","8"
"Var1_206","3"
"Var1_207","21"
"Var1_208","9"
"Var1_209","21"
"Var1_210","3"
"Var1_211","3"
"Var1_212","9"
"Var1_213","4"
"Var1_214","2"
"Var1_215","23"
"Var1_216","21"
"Var1_217","24"
"Var1_218","18"
"Var1_219","23"
"Var1_220","4"
"Var1_221","6"
"Var1_222","19"
"Var1_223","3"
"Var1_224","12"
"Var1_225","3"
"Var1_226","9"
"Var1_227","3"
"Var1_228","4"
"Var1_229","6"
"Var1_230","21"
"Var1_231","12"
"Var1_232","6"
"Var1_233","6"
"Var1_234","12"
"Var1_235","6"
"Var1_236","12"
"Var1_237","23"
"Var1_238","12"
"Var1_239","4"
"Var1_240","6"
"Var1_241","4"
"Var1_242","18"
"Var1_243","4"
"Var1_244","20"
"Var1_245","9"
"Var1_246","6"
"Var1_247","3"
"Var1_248","9"
"Var1_249","4"
"Var1_250","17"
"Var1_251","6"
"Var1_252","15"
"Var1_253","4"
"Var1_254","2"
"Var1_255","6"
"Var1_256","19"
"Var1_257","8"
"Var1_258","4"
"Var1_259","3"
"Var1_260","12"
"Var1_261","21"
"Var1_262","6"
"Var1_263","9"
"Var1_264","4"
"Var1_265","19"
"Var1_266","4"
"Var1_267","2"
"Var1_268","4"
"Var1_269","18"
