"","sc3_24_clusters"
"Var1_1","22"
"Var1_2","22"
"Var1_3","22"
"Var1_4","22"
"Var1_5","22"
"Var1_6","22"
"Var1_7","14"
"Var1_8","22"
"Var1_9","22"
"Var1_10","22"
"Var1_11","22"
"Var1_12","22"
"Var1_13","7"
"Var1_14","7"
"Var1_15","18"
"Var1_16","24"
"Var1_17","3"
"Var1_18","22"
"Var1_19","23"
"Var1_20","6"
"Var1_21","6"
"Var1_22","11"
"Var1_23","23"
"Var1_24","6"
"Var1_25","7"
"Var1_26","9"
"Var1_27","6"
"Var1_28","22"
"Var1_29","22"
"Var1_30","6"
"Var1_31","7"
"Var1_32","7"
"Var1_33","7"
"Var1_34","7"
"Var1_35","6"
"Var1_36","22"
"Var1_37","6"
"Var1_38","3"
"Var1_39","14"
"Var1_40","7"
"Var1_41","24"
"Var1_42","4"
"Var1_43","7"
"Var1_44","24"
"Var1_45","24"
"Var1_46","24"
"Var1_47","22"
"Var1_48","24"
"Var1_49","7"
"Var1_50","4"
"Var1_51","7"
"Var1_52","6"
"Var1_53","22"
"Var1_54","6"
"Var1_55","14"
"Var1_56","24"
"Var1_57","6"
"Var1_58","6"
"Var1_59","14"
"Var1_60","18"
"Var1_61","23"
"Var1_62","9"
"Var1_63","18"
"Var1_64","23"
"Var1_65","19"
"Var1_66","22"
"Var1_67","11"
"Var1_68","5"
"Var1_69","7"
"Var1_70","11"
"Var1_71","20"
"Var1_72","18"
"Var1_73","14"
"Var1_74","7"
"Var1_75","6"
"Var1_76","6"
"Var1_77","7"
"Var1_78","14"
"Var1_79","4"
"Var1_80","6"
"Var1_81","3"
"Var1_82","14"
"Var1_83","4"
"Var1_84","22"
"Var1_85","24"
"Var1_86","7"
"Var1_87","7"
"Var1_88","6"
"Var1_89","20"
"Var1_90","6"
"Var1_91","4"
"Var1_92","3"
"Var1_93","6"
"Var1_94","14"
"Var1_95","6"
"Var1_96","18"
"Var1_97","6"
"Var1_98","7"
"Var1_99","7"
"Var1_100","4"
"Var1_101","7"
"Var1_102","11"
"Var1_103","9"
"Var1_104","7"
"Var1_105","4"
"Var1_106","6"
"Var1_107","20"
"Var1_108","3"
"Var1_109","22"
"Var1_110","7"
"Var1_111","6"
"Var1_112","18"
"Var1_113","7"
"Var1_114","6"
"Var1_115","3"
"Var1_116","6"
