"","sc3_10_clusters"
"Var1_1","5"
"Var1_2","5"
"Var1_3","5"
"Var1_4","5"
"Var1_5","5"
"Var1_6","5"
"Var1_7","5"
"Var1_8","5"
"Var1_9","5"
"Var1_10","5"
"Var1_11","5"
"Var1_12","5"
"Var1_13","5"
"Var1_14","5"
"Var1_15","5"
"Var1_16","5"
"Var1_17","5"
"Var1_18","5"
"Var1_19","5"
"Var1_20","5"
"Var1_21","5"
"Var1_22","5"
"Var1_23","5"
"Var1_24","5"
"Var1_25","5"
"Var1_26","5"
"Var1_27","5"
"Var1_28","5"
"Var1_29","5"
"Var1_30","5"
"Var1_31","5"
"Var1_32","5"
"Var1_33","5"
"Var1_34","5"
"Var1_35","5"
"Var1_36","5"
"Var1_37","5"
"Var1_38","5"
"Var1_39","5"
"Var1_40","5"
"Var1_41","5"
"Var1_42","5"
"Var1_43","5"
"Var1_44","5"
"Var1_45","5"
"Var1_46","5"
"Var1_47","5"
"Var1_48","5"
"Var1_49","5"
"Var1_50","5"
"Var1_51","5"
"Var1_52","5"
"Var1_53","5"
"Var1_54","5"
"Var1_55","5"
"Var1_56","5"
"Var1_57","5"
"Var1_58","5"
"Var1_59","5"
"Var1_60","5"
"Var1_61","5"
"Var1_62","5"
"Var1_63","5"
"Var1_64","5"
"Var1_65","5"
"Var1_66","5"
"Var1_67","5"
"Var1_68","5"
"Var1_69","5"
"Var1_70","5"
"Var1_71","5"
"Var1_72","5"
"Var1_73","5"
"Var1_74","5"
"Var1_75","5"
"Var1_76","5"
"Var1_77","5"
"Var1_78","5"
"Var1_79","5"
"Var1_80","5"
"Var1_81","5"
"Var1_82","5"
"Var1_83","9"
"Var1_84","9"
"Var1_85","9"
"Var1_86","9"
"Var1_87","9"
"Var1_88","9"
"Var1_89","9"
"Var1_90","9"
"Var1_91","9"
"Var1_92","9"
"Var1_93","9"
"Var1_94","9"
"Var1_95","9"
"Var1_96","9"
"Var1_97","9"
"Var1_98","9"
"Var1_99","9"
"Var1_100","9"
"Var1_101","9"
"Var1_102","9"
"Var1_103","9"
"Var1_104","9"
"Var1_105","9"
"Var1_106","9"
"Var1_107","9"
"Var1_108","9"
"Var1_109","9"
"Var1_110","9"
"Var1_111","9"
"Var1_112","9"
"Var1_113","9"
"Var1_114","9"
"Var1_115","9"
"Var1_116","9"
"Var1_117","9"
"Var1_118","9"
"Var1_119","9"
"Var1_120","9"
"Var1_121","9"
"Var1_122","9"
"Var1_123","9"
"Var1_124","10"
"Var1_125","9"
"Var1_126","9"
"Var1_127","9"
"Var1_128","9"
"Var1_129","9"
"Var1_130","9"
"Var1_131","9"
"Var1_132","9"
"Var1_133","9"
"Var1_134","9"
"Var1_135","9"
"Var1_136","9"
"Var1_137","9"
"Var1_138","9"
"Var1_139","9"
"Var1_140","9"
"Var1_141","10"
"Var1_142","1"
"Var1_143","1"
"Var1_144","1"
"Var1_145","1"
"Var1_146","1"
"Var1_147","1"
"Var1_148","1"
"Var1_149","1"
"Var1_150","1"
"Var1_151","1"
"Var1_152","1"
"Var1_153","1"
"Var1_154","1"
"Var1_155","1"
"Var1_156","1"
"Var1_157","1"
"Var1_158","1"
"Var1_159","1"
"Var1_160","1"
"Var1_161","1"
"Var1_162","1"
"Var1_163","1"
"Var1_164","1"
"Var1_165","1"
"Var1_166","1"
"Var1_167","1"
"Var1_168","1"
"Var1_169","1"
"Var1_170","1"
"Var1_171","1"
"Var1_172","1"
"Var1_173","1"
"Var1_174","1"
"Var1_175","1"
"Var1_176","1"
"Var1_177","1"
"Var1_178","1"
"Var1_179","1"
"Var1_180","1"
"Var1_181","1"
"Var1_182","1"
"Var1_183","1"
"Var1_184","1"
"Var1_185","1"
"Var1_186","1"
"Var1_187","1"
"Var1_188","1"
"Var1_189","1"
"Var1_190","1"
"Var1_191","1"
"Var1_192","1"
"Var1_193","1"
"Var1_194","1"
"Var1_195","1"
"Var1_196","1"
"Var1_197","1"
"Var1_198","1"
"Var1_199","1"
"Var1_200","1"
"Var1_201","1"
"Var1_202","1"
"Var1_203","1"
"Var1_204","1"
"Var1_205","1"
"Var1_206","1"
"Var1_207","1"
