"","sc3_10_clusters"
"Var1_1","6"
"Var1_2","6"
"Var1_3","6"
"Var1_4","6"
"Var1_5","6"
"Var1_6","6"
"Var1_7","6"
"Var1_8","6"
"Var1_9","6"
"Var1_10","6"
"Var1_11","6"
"Var1_12","6"
"Var1_13","6"
"Var1_14","6"
"Var1_15","6"
"Var1_16","6"
"Var1_17","6"
"Var1_18","6"
"Var1_19","6"
"Var1_20","6"
"Var1_21","6"
"Var1_22","6"
"Var1_23","6"
"Var1_24","6"
"Var1_25","6"
"Var1_26","6"
"Var1_27","6"
"Var1_28","6"
"Var1_29","6"
"Var1_30","6"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","6"
"Var1_36","6"
"Var1_37","6"
"Var1_38","6"
"Var1_39","6"
"Var1_40","6"
"Var1_41","6"
"Var1_42","6"
"Var1_43","6"
"Var1_44","6"
"Var1_45","6"
"Var1_46","6"
"Var1_47","6"
"Var1_48","6"
"Var1_49","6"
"Var1_50","6"
"Var1_51","6"
"Var1_52","6"
"Var1_53","6"
"Var1_54","6"
"Var1_55","6"
"Var1_56","6"
"Var1_57","6"
"Var1_58","6"
"Var1_59","6"
"Var1_60","6"
"Var1_61","6"
"Var1_62","6"
"Var1_63","6"
"Var1_64","6"
"Var1_65","6"
"Var1_66","6"
"Var1_67","6"
"Var1_68","6"
"Var1_69","6"
"Var1_70","6"
"Var1_71","6"
"Var1_72","6"
"Var1_73","6"
"Var1_74","6"
"Var1_75","6"
"Var1_76","6"
"Var1_77","6"
"Var1_78","6"
"Var1_79","6"
"Var1_80","6"
"Var1_81","6"
"Var1_82","6"
"Var1_83","8"
"Var1_84","8"
"Var1_85","8"
"Var1_86","8"
"Var1_87","8"
"Var1_88","8"
"Var1_89","8"
"Var1_90","8"
"Var1_91","8"
"Var1_92","8"
"Var1_93","8"
"Var1_94","8"
"Var1_95","8"
"Var1_96","8"
"Var1_97","8"
"Var1_98","8"
"Var1_99","8"
"Var1_100","8"
"Var1_101","8"
"Var1_102","8"
"Var1_103","8"
"Var1_104","8"
"Var1_105","8"
"Var1_106","8"
"Var1_107","8"
"Var1_108","8"
"Var1_109","8"
"Var1_110","8"
"Var1_111","8"
"Var1_112","8"
"Var1_113","8"
"Var1_114","8"
"Var1_115","8"
"Var1_116","8"
"Var1_117","8"
"Var1_118","8"
"Var1_119","8"
"Var1_120","8"
"Var1_121","8"
"Var1_122","8"
"Var1_123","8"
"Var1_124","8"
"Var1_125","8"
"Var1_126","8"
"Var1_127","8"
"Var1_128","8"
"Var1_129","8"
"Var1_130","8"
"Var1_131","8"
"Var1_132","8"
"Var1_133","8"
"Var1_134","8"
"Var1_135","8"
"Var1_136","8"
"Var1_137","8"
"Var1_138","8"
"Var1_139","8"
"Var1_140","8"
"Var1_141","8"
"Var1_142","1"
"Var1_143","1"
"Var1_144","1"
"Var1_145","1"
"Var1_146","1"
"Var1_147","1"
"Var1_148","1"
"Var1_149","1"
"Var1_150","1"
"Var1_151","1"
"Var1_152","1"
"Var1_153","1"
"Var1_154","1"
"Var1_155","1"
"Var1_156","1"
"Var1_157","1"
"Var1_158","1"
"Var1_159","1"
"Var1_160","1"
"Var1_161","1"
"Var1_162","1"
"Var1_163","1"
"Var1_164","1"
"Var1_165","1"
"Var1_166","1"
"Var1_167","1"
"Var1_168","1"
"Var1_169","1"
"Var1_170","1"
"Var1_171","1"
"Var1_172","1"
"Var1_173","1"
"Var1_174","1"
"Var1_175","1"
"Var1_176","1"
"Var1_177","1"
"Var1_178","1"
"Var1_179","1"
"Var1_180","1"
"Var1_181","1"
"Var1_182","1"
"Var1_183","1"
"Var1_184","1"
"Var1_185","1"
"Var1_186","1"
"Var1_187","1"
"Var1_188","1"
"Var1_189","1"
"Var1_190","1"
"Var1_191","1"
"Var1_192","1"
"Var1_193","1"
"Var1_194","1"
"Var1_195","1"
"Var1_196","1"
"Var1_197","1"
"Var1_198","1"
"Var1_199","1"
"Var1_200","1"
"Var1_201","1"
"Var1_202","1"
"Var1_203","1"
"Var1_204","1"
"Var1_205","1"
"Var1_206","1"
"Var1_207","1"
"Var1_208","1"
"Var1_209","1"
"Var1_210","1"
"Var1_211","1"
"Var1_212","1"
"Var1_213","1"
"Var1_214","1"
"Var1_215","1"
"Var1_216","1"
"Var1_217","1"
"Var1_218","1"
"Var1_219","1"
"Var1_220","1"
"Var1_221","1"
"Var1_222","1"
"Var1_223","1"
"Var1_224","1"
"Var1_225","1"
"Var1_226","1"
"Var1_227","1"
"Var1_228","1"
"Var1_229","1"
"Var1_230","1"
"Var1_231","1"
"Var1_232","1"
"Var1_233","10"
"Var1_234","10"
"Var1_235","1"
"Var1_236","1"
"Var1_237","1"
"Var1_238","1"
"Var1_239","1"
"Var1_240","1"
"Var1_241","1"
"Var1_242","1"
"Var1_243","1"
"Var1_244","1"
"Var1_245","1"
"Var1_246","1"
"Var1_247","1"
"Var1_248","1"
"Var1_249","1"
"Var1_250","1"
"Var1_251","1"
"Var1_252","1"
"Var1_253","1"
"Var1_254","1"
"Var1_255","1"
"Var1_256","1"
"Var1_257","1"
"Var1_258","1"
"Var1_259","1"
"Var1_260","1"
"Var1_261","1"
"Var1_262","1"
"Var1_263","1"
"Var1_264","1"
"Var1_265","1"
"Var1_266","1"
"Var1_267","1"
"Var1_268","1"
"Var1_269","1"
"Var1_270","1"
"Var1_271","1"
"Var1_272","1"
"Var1_273","1"
"Var1_274","1"
"Var1_275","1"
"Var1_276","1"
"Var1_277","1"
"Var1_278","1"
"Var1_279","1"
"Var1_280","1"
"Var1_281","1"
"Var1_282","1"
"Var1_283","1"
"Var1_284","1"
"Var1_285","1"
"Var1_286","1"
"Var1_287","1"
"Var1_288","1"
"Var1_289","1"
"Var1_290","1"
"Var1_291","1"
"Var1_292","1"
"Var1_293","1"
"Var1_294","1"
"Var1_295","1"
"Var1_296","2"
"Var1_297","2"
"Var1_298","2"
"Var1_299","2"
"Var1_300","2"
"Var1_301","2"
"Var1_302","2"
"Var1_303","2"
"Var1_304","2"
"Var1_305","2"
"Var1_306","2"
"Var1_307","2"
"Var1_308","2"
"Var1_309","2"
"Var1_310","2"
"Var1_311","2"
"Var1_312","2"
"Var1_313","2"
"Var1_314","2"
"Var1_315","2"
"Var1_316","2"
"Var1_317","2"
"Var1_318","2"
"Var1_319","2"
"Var1_320","2"
"Var1_321","2"
"Var1_322","2"
"Var1_323","2"
"Var1_324","2"
"Var1_325","2"
"Var1_326","2"
"Var1_327","2"
"Var1_328","2"
"Var1_329","2"
"Var1_330","2"
"Var1_331","2"
"Var1_332","2"
"Var1_333","2"
"Var1_334","2"
"Var1_335","2"
"Var1_336","2"
"Var1_337","2"
"Var1_338","2"
"Var1_339","2"
"Var1_340","2"
"Var1_341","2"
"Var1_342","2"
"Var1_343","2"
"Var1_344","2"
"Var1_345","2"
"Var1_346","2"
"Var1_347","2"
"Var1_348","2"
"Var1_349","2"
"Var1_350","2"
"Var1_351","2"
"Var1_352","2"
"Var1_353","2"
"Var1_354","2"
"Var1_355","2"
"Var1_356","2"
"Var1_357","2"
"Var1_358","2"
"Var1_359","2"
"Var1_360","2"
"Var1_361","2"
"Var1_362","2"
"Var1_363","2"
"Var1_364","2"
"Var1_365","2"
"Var1_366","2"
"Var1_367","2"
"Var1_368","2"
"Var1_369","2"
"Var1_370","2"
"Var1_371","2"
"Var1_372","2"
"Var1_373","2"
"Var1_374","2"
"Var1_375","2"
"Var1_376","2"
"Var1_377","3"
"Var1_378","2"
"Var1_379","2"
"Var1_380","2"
"Var1_381","2"
"Var1_382","2"
"Var1_383","2"
"Var1_384","2"
"Var1_385","2"
"Var1_386","2"
"Var1_387","2"
"Var1_388","2"
"Var1_389","2"
"Var1_390","2"
"Var1_391","2"
"Var1_392","3"
"Var1_393","2"
"Var1_394","2"
"Var1_395","2"
"Var1_396","2"
"Var1_397","2"
"Var1_398","3"
"Var1_399","2"
"Var1_400","2"
"Var1_401","2"
"Var1_402","2"
"Var1_403","2"
"Var1_404","2"
"Var1_405","2"
"Var1_406","2"
"Var1_407","2"
"Var1_408","2"
"Var1_409","2"
"Var1_410","2"
"Var1_411","3"
"Var1_412","2"
"Var1_413","2"
"Var1_414","2"
"Var1_415","2"
"Var1_416","2"
"Var1_417","2"
"Var1_418","9"
"Var1_419","3"
"Var1_420","2"
"Var1_421","2"
"Var1_422","10"
"Var1_423","2"
"Var1_424","2"
"Var1_425","2"
"Var1_426","3"
"Var1_427","2"
"Var1_428","2"
"Var1_429","3"
"Var1_430","2"
"Var1_431","2"
"Var1_432","2"
"Var1_433","3"
"Var1_434","2"
"Var1_435","2"
"Var1_436","2"
"Var1_437","2"
"Var1_438","2"
"Var1_439","2"
"Var1_440","10"
"Var1_441","2"
"Var1_442","2"
"Var1_443","2"
"Var1_444","2"
"Var1_445","2"
"Var1_446","2"
"Var1_447","3"
"Var1_448","3"
"Var1_449","2"
"Var1_450","3"
"Var1_451","2"
"Var1_452","2"
"Var1_453","3"
"Var1_454","2"
"Var1_455","7"
"Var1_456","7"
"Var1_457","7"
"Var1_458","7"
"Var1_459","7"
"Var1_460","7"
