"","sc3_10_clusters"
"Var1_1","8"
"Var1_2","8"
"Var1_3","8"
"Var1_4","8"
"Var1_5","8"
"Var1_6","8"
"Var1_7","8"
"Var1_8","8"
"Var1_9","8"
"Var1_10","8"
"Var1_11","8"
"Var1_12","8"
"Var1_13","8"
"Var1_14","8"
"Var1_15","8"
"Var1_16","8"
"Var1_17","8"
"Var1_18","8"
"Var1_19","8"
"Var1_20","8"
"Var1_21","8"
"Var1_22","8"
"Var1_23","8"
"Var1_24","8"
"Var1_25","8"
"Var1_26","8"
"Var1_27","8"
"Var1_28","8"
"Var1_29","8"
"Var1_30","8"
"Var1_31","8"
"Var1_32","8"
"Var1_33","8"
"Var1_34","8"
"Var1_35","8"
"Var1_36","8"
"Var1_37","8"
"Var1_38","8"
"Var1_39","8"
"Var1_40","8"
"Var1_41","8"
"Var1_42","8"
"Var1_43","8"
"Var1_44","8"
"Var1_45","8"
"Var1_46","8"
"Var1_47","8"
"Var1_48","8"
"Var1_49","8"
"Var1_50","8"
"Var1_51","8"
"Var1_52","8"
"Var1_53","8"
"Var1_54","8"
"Var1_55","8"
"Var1_56","8"
"Var1_57","8"
"Var1_58","8"
"Var1_59","8"
"Var1_60","8"
"Var1_61","8"
"Var1_62","8"
"Var1_63","8"
"Var1_64","8"
"Var1_65","8"
"Var1_66","8"
"Var1_67","8"
"Var1_68","8"
"Var1_69","8"
"Var1_70","8"
"Var1_71","8"
"Var1_72","8"
"Var1_73","8"
"Var1_74","8"
"Var1_75","8"
"Var1_76","8"
"Var1_77","8"
"Var1_78","8"
"Var1_79","8"
"Var1_80","8"
"Var1_81","8"
"Var1_82","8"
"Var1_83","10"
"Var1_84","10"
"Var1_85","10"
"Var1_86","10"
"Var1_87","10"
"Var1_88","10"
"Var1_89","10"
"Var1_90","10"
"Var1_91","10"
"Var1_92","10"
"Var1_93","10"
"Var1_94","10"
"Var1_95","10"
"Var1_96","10"
"Var1_97","10"
"Var1_98","10"
"Var1_99","10"
"Var1_100","10"
"Var1_101","10"
"Var1_102","10"
"Var1_103","10"
"Var1_104","10"
"Var1_105","10"
"Var1_106","10"
"Var1_107","10"
"Var1_108","10"
"Var1_109","10"
"Var1_110","10"
"Var1_111","10"
"Var1_112","10"
"Var1_113","10"
"Var1_114","10"
"Var1_115","10"
"Var1_116","10"
"Var1_117","10"
"Var1_118","10"
"Var1_119","10"
"Var1_120","10"
"Var1_121","10"
"Var1_122","10"
"Var1_123","10"
"Var1_124","10"
"Var1_125","10"
"Var1_126","10"
"Var1_127","10"
"Var1_128","10"
"Var1_129","10"
"Var1_130","10"
"Var1_131","10"
"Var1_132","10"
