"","x"
"1",5
"2",5
"3",5
"4",8
"5",7
"6",5
"7",3
"8",5
"9",3
"10",5
"11",5
"12",3
"13",5
"14",8
"15",3
"16",3
"17",8
"18",5
"19",5
"20",5
"21",7
"22",7
"23",5
"24",6
"25",8
"26",5
"27",7
"28",3
"29",5
"30",5
"31",5
"32",8
"33",5
"34",6
"35",8
"36",8
"37",2
"38",5
"39",3
"40",3
"41",5
"42",5
"43",5
"44",8
"45",8
"46",7
"47",3
"48",4
"49",8
"50",3
"51",8
"52",3
"53",5
"54",8
"55",8
"56",5
"57",5
"58",3
"59",8
"60",8
"61",7
"62",8
"63",5
"64",5
"65",5
"66",5
"67",8
"68",8
"69",8
"70",8
"71",5
"72",8
"73",5
"74",8
"75",5
"76",7
"77",5
"78",8
"79",5
"80",8
"81",8
"82",8
"83",7
"84",8
"85",7
"86",6
"87",6
"88",6
"89",3
"90",6
"91",6
"92",3
"93",6
"94",6
"95",6
"96",6
"97",3
"98",8
"99",6
"100",2
"101",6
"102",2
"103",6
"104",6
"105",6
"106",7
"107",5
"108",7
"109",7
"110",8
"111",8
"112",6
"113",5
"114",5
"115",8
"116",6
"117",6
"118",6
"119",6
"120",5
"121",6
"122",6
"123",6
"124",6
"125",6
"126",5
"127",7
"128",3
"129",6
"130",8
"131",8
"132",6
"133",6
"134",3
"135",2
"136",7
"137",6
"138",8
"139",6
"140",6
"141",6
"142",7
"143",5
"144",8
"145",7
"146",7
"147",7
"148",7
"149",4
"150",3
"151",7
"152",7
"153",7
"154",5
"155",7
"156",7
"157",5
"158",5
"159",5
"160",5
"161",7
"162",5
"163",6
"164",5
"165",5
"166",5
"167",5
"168",5
"169",7
"170",7
"171",5
"172",5
"173",5
"174",5
"175",7
"176",5
"177",5
"178",5
"179",5
"180",7
"181",5
"182",5
"183",7
"184",7
"185",5
"186",5
"187",5
"188",5
"189",7
"190",7
"191",5
"192",6
"193",7
"194",7
"195",7
"196",7
"197",8
"198",6
"199",7
"200",7
"201",5
"202",5
"203",5
"204",7
"205",7
"206",7
"207",6
"208",5
"209",5
"210",8
"211",7
"212",8
"213",8
"214",8
"215",5
"216",8
"217",5
"218",5
"219",7
"220",7
"221",5
"222",5
"223",5
"224",7
"225",6
"226",5
"227",5
"228",7
"229",7
"230",7
"231",7
"232",7
"233",7
"234",7
"235",5
"236",8
"237",7
"238",7
"239",7
"240",5
"241",7
"242",5
"243",5
"244",5
"245",5
"246",7
"247",8
"248",7
"249",7
"250",7
"251",3
"252",5
"253",7
"254",7
"255",5
"256",5
"257",7
"258",8
"259",5
"260",7
"261",7
"262",5
"263",7
"264",7
"265",5
"266",4
"267",4
"268",5
"269",5
"270",7
"271",5
"272",7
"273",7
"274",7
"275",5
"276",7
"277",5
"278",7
"279",5
"280",8
"281",7
"282",7
"283",5
"284",8
"285",7
"286",6
"287",5
"288",7
"289",7
"290",8
"291",5
"292",3
"293",7
"294",8
"295",5
"296",8
"297",3
"298",2
"299",2
"300",3
"301",3
"302",4
"303",3
"304",3
"305",3
"306",6
"307",3
"308",3
"309",3
"310",3
"311",3
"312",3
"313",2
"314",3
"315",3
"316",3
"317",5
"318",5
"319",3
"320",2
"321",3
"322",2
"323",3
"324",3
"325",3
"326",3
"327",3
"328",3
"329",5
"330",1
"331",3
"332",1
"333",3
"334",3
"335",3
"336",3
"337",3
"338",3
"339",3
"340",3
"341",5
"342",5
"343",4
"344",3
"345",8
"346",3
"347",3
"348",3
"349",3
"350",4
"351",5
"352",3
"353",2
"354",2
"355",8
"356",3
"357",8
"358",4
"359",2
"360",3
"361",3
"362",3
"363",2
"364",3
"365",3
"366",3
"367",2
"368",3
"369",3
"370",3
"371",3
"372",3
"373",2
"374",7
"375",2
"376",2
"377",5
"378",3
"379",3
"380",5
"381",3
"382",3
"383",8
"384",5
"385",3
"386",3
"387",3
"388",2
"389",2
"390",3
"391",2
"392",2
"393",2
"394",2
"395",6
"396",2
"397",2
"398",2
"399",2
"400",2
"401",9
"402",2
"403",2
"404",3
"405",2
"406",2
"407",2
"408",8
"409",8
"410",8
"411",7
"412",2
"413",2
"414",8
"415",2
"416",2
"417",5
"418",7
"419",2
"420",2
"421",6
"422",2
"423",6
"424",6
"425",2
"426",3
"427",4
"428",3
"429",6
"430",2
"431",2
"432",2
"433",3
"434",3
"435",3
"436",3
"437",2
"438",8
"439",3
"440",6
"441",5
"442",3
"443",6
"444",4
"445",7
"446",2
"447",2
"448",2
"449",2
"450",7
"451",3
"452",8
"453",2
"454",5
"455",4
"456",2
"457",6
"458",4
"459",5
"460",4
"461",1
"462",2
"463",2
"464",1
"465",2
"466",1
"467",9
"468",2
"469",1
"470",4
"471",9
"472",4
"473",4
"474",1
"475",3
"476",4
"477",1
"478",2
"479",4
"480",2
"481",4
"482",4
"483",9
"484",3
"485",1
"486",9
"487",4
"488",1
"489",4
"490",4
"491",4
"492",2
"493",2
"494",4
"495",2
"496",2
"497",4
"498",2
"499",4
"500",1
"501",4
"502",6
"503",4
"504",4
"505",4
"506",4
"507",2
"508",4
"509",4
"510",1
"511",4
"512",5
"513",4
"514",1
