"","x"
"1",10
"2",10
"3",10
"4",10
"5",11
"6",11
"7",11
"8",13
"9",11
"10",13
"11",13
"12",11
"13",11
"14",11
"15",11
"16",11
"17",11
"18",11
"19",11
"20",11
"21",11
"22",11
"23",11
"24",11
"25",4
"26",4
"27",4
"28",4
"29",4
"30",4
"31",4
"32",11
"33",4
"34",4
"35",12
"36",12
"37",12
"38",12
"39",12
"40",12
"41",12
"42",12
"43",12
"44",12
"45",12
"46",12
"47",12
"48",12
"49",2
"50",2
"51",2
"52",2
"53",2
"54",2
"55",2
"56",2
"57",2
"58",2
"59",2
"60",2
"61",2
"62",2
"63",2
"64",2
"65",2
"66",2
"67",2
"68",2
"69",2
"70",2
"71",2
"72",2
"73",2
"74",2
"75",2
"76",2
"77",1
"78",1
"79",1
"80",1
"81",1
"82",1
"83",1
"84",1
"85",1
"86",2
"87",2
"88",2
"89",2
"90",2
"91",2
"92",2
"93",2
"94",2
"95",2
"96",2
"97",2
"98",2
"99",2
"100",2
"101",2
"102",2
"103",11
"104",2
"105",2
"106",2
"107",2
"108",2
"109",2
"110",2
"111",2
"112",2
"113",2
"114",2
"115",2
"116",2
"117",2
"118",2
"119",2
"120",2
"121",2
"122",2
"123",2
"124",2
"125",2
"126",2
"127",2
"128",2
"129",2
"130",2
"131",9
"132",2
"133",2
"134",2
"135",2
"136",3
"137",6
"138",3
"139",8
"140",9
"141",9
"142",9
"143",3
"144",9
"145",3
"146",6
"147",8
"148",9
"149",3
"150",5
"151",3
"152",9
"153",6
"154",7
"155",8
"156",8
"157",9
"158",8
"159",8
"160",9
"161",9
"162",8
"163",3
"164",9
"165",9
"166",3
"167",9
"168",5
"169",9
"170",9
"171",9
"172",3
"173",8
"174",3
"175",5
"176",9
"177",8
"178",3
"179",9
"180",3
"181",3
"182",9
"183",9
"184",3
"185",3
"186",3
"187",9
"188",3
"189",9
"190",8
"191",9
"192",3
"193",8
"194",9
"195",3
"196",8
"197",9
"198",9
"199",9
"200",9
"201",8
"202",9
"203",3
"204",3
"205",9
"206",9
"207",9
"208",9
"209",3
"210",9
"211",9
"212",9
"213",9
"214",8
"215",6
"216",9
"217",3
"218",6
"219",9
"220",9
"221",3
"222",3
"223",9
"224",3
"225",9
"226",3
"227",8
"228",8
"229",3
"230",3
"231",3
"232",3
"233",3
"234",3
"235",3
"236",3
"237",3
"238",3
"239",9
"240",9
"241",7
"242",7
"243",7
"244",7
"245",5
"246",7
"247",7
"248",5
"249",9
"250",7
"251",9
"252",5
"253",9
"254",7
"255",7
"256",7
"257",7
"258",7
"259",7
"260",7
"261",7
"262",7
"263",7
"264",7
"265",5
"266",7
"267",7
"268",7
