"","x"
"1",2
"2",2
"3",2
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",3
"14",3
"15",3
"16",3
"17",7
"18",7
"19",7
"20",7
"21",7
"22",7
"23",7
"24",7
"25",4
"26",4
"27",4
"28",9
"29",6
"30",6
"31",6
"32",6
"33",6
"34",6
"35",6
"36",6
"37",6
"38",6
"39",6
"40",6
"41",6
"42",6
"43",6
"44",6
"45",11
"46",11
"47",2
"48",11
"49",11
"50",11
"51",11
"52",2
"53",11
"54",11
"55",11
"56",11
"57",11
"58",11
"59",11
"60",11
"61",10
"62",8
"63",10
"64",10
"65",10
"66",10
"67",10
"68",8
"69",10
"70",10
"71",10
"72",10
"73",8
"74",5
"75",5
"76",10
"77",5
"78",10
"79",10
"80",5
"81",5
"82",10
"83",5
"84",5
"85",10
"86",5
"87",5
"88",5
"89",10
"90",5
