"","x"
"1",2
"2",2
"3",2
"4",10
"5",10
"6",10
"7",10
"8",10
"9",10
"10",10
"11",10
"12",10
"13",4
"14",4
"15",4
"16",4
"17",9
"18",9
"19",9
"20",9
"21",9
"22",9
"23",9
"24",9
"25",5
"26",5
"27",5
"28",7
"29",1
"30",1
"31",1
"32",1
"33",1
"34",1
"35",1
"36",1
"37",1
"38",1
"39",1
"40",1
"41",1
"42",1
"43",1
"44",1
"45",3
"46",3
"47",2
"48",3
"49",3
"50",3
"51",3
"52",2
"53",3
"54",3
"55",3
"56",3
"57",3
"58",3
"59",3
"60",3
"61",8
"62",11
"63",8
"64",8
"65",8
"66",8
"67",8
"68",11
"69",8
"70",8
"71",8
"72",8
"73",11
"74",6
"75",6
"76",8
"77",6
"78",8
"79",8
"80",6
"81",6
"82",8
"83",6
"84",6
"85",8
"86",6
"87",6
"88",6
"89",8
"90",6
