"","x"
"1",5
"2",5
"3",5
"4",5
"5",9
"6",9
"7",6
"8",5
"9",6
"10",6
"11",6
"12",6
"13",9
"14",9
"15",9
"16",9
"17",4
"18",4
"19",4
"20",4
"21",4
"22",4
"23",4
"24",4
"25",11
"26",11
"27",11
"28",11
"29",11
"30",11
"31",11
"32",4
"33",11
"34",11
"35",11
"36",11
"37",11
"38",11
"39",11
"40",11
"41",11
"42",11
"43",11
"44",11
"45",11
"46",11
"47",11
"48",11
"49",10
"50",10
"51",10
"52",10
"53",10
"54",10
"55",10
"56",10
"57",10
"58",10
"59",10
"60",10
"61",10
"62",12
"63",10
"64",10
"65",12
"66",10
"67",10
"68",10
"69",10
"70",10
"71",10
"72",13
"73",10
"74",10
"75",10
"76",10
"77",3
"78",3
"79",3
"80",3
"81",3
"82",3
"83",3
"84",3
"85",3
"86",10
"87",10
"88",10
"89",10
"90",10
"91",10
"92",10
"93",10
"94",10
"95",10
"96",10
"97",10
"98",10
"99",10
"100",10
"101",10
"102",10
"103",9
"104",10
"105",10
"106",10
"107",10
"108",10
"109",10
"110",10
"111",10
"112",10
"113",10
"114",10
"115",10
"116",10
"117",10
"118",10
"119",10
"120",10
"121",10
"122",10
"123",10
"124",10
"125",10
"126",10
"127",10
"128",10
"129",10
"130",10
"131",13
"132",10
"133",10
"134",10
"135",10
"136",2
"137",8
"138",8
"139",13
"140",13
"141",13
"142",13
"143",8
"144",13
"145",2
"146",8
"147",13
"148",2
"149",2
"150",8
"151",13
"152",13
"153",8
"154",2
"155",2
"156",13
"157",13
"158",13
"159",13
"160",13
"161",13
"162",13
"163",8
"164",13
"165",13
"166",8
"167",13
"168",2
"169",13
"170",13
"171",13
"172",2
"173",2
"174",2
"175",8
"176",13
"177",8
"178",8
"179",13
"180",2
"181",2
"182",13
"183",13
"184",2
"185",2
"186",13
"187",13
"188",2
"189",13
"190",13
"191",13
"192",13
"193",13
"194",13
"195",8
"196",13
"197",13
"198",13
"199",13
"200",13
"201",13
"202",13
"203",2
"204",2
"205",13
"206",13
"207",13
"208",13
"209",2
"210",13
"211",13
"212",13
"213",13
"214",13
"215",2
"216",13
"217",2
"218",8
"219",8
"220",13
"221",2
"222",2
"223",13
"224",2
"225",13
"226",2
"227",2
"228",13
"229",2
"230",2
"231",2
"232",2
"233",2
"234",2
"235",2
"236",2
"237",2
"238",2
"239",7
"240",13
"241",1
"242",7
"243",7
"244",7
"245",7
"246",7
"247",2
"248",8
"249",13
"250",7
"251",13
"252",7
"253",13
"254",7
"255",7
"256",7
"257",7
"258",7
"259",7
"260",7
"261",7
"262",13
"263",7
"264",7
"265",13
"266",7
"267",7
"268",7
