"","x"
"1","3"
"2","3"
"3","3"
"4","3"
"5","3"
"6","3"
"7","3"
"8","3"
"9","3"
"10","3"
"11","3"
"12","3"
"13","3"
"14","3"
"15","3"
"16","3"
"17","3"
"18","3"
"19","3"
"20","3"
"21","3"
"22","3"
"23","3"
"24","3"
"25","6"
"26","6"
"27","6"
"28","6"
"29","5"
"30","5"
"31","5"
"32","5"
"33","5"
"34","5"
"35","5"
"36","5"
"37","5"
"38","5"
"39","5"
"40","5"
"41","5"
"42","5"
"43","5"
"44","5"
"45","4"
"46","4"
"47","6"
"48","4"
"49","4"
"50","4"
"51","4"
"52","6"
"53","4"
"54","4"
"55","4"
"56","4"
"57","4"
"58","4"
"59","4"
"60","4"
"61","1"
"62","1"
"63","1"
"64","1"
"65","1"
"66","1"
"67","1"
"68","1"
"69","1"
"70","1"
"71","1"
"72","1"
"73","1"
"74","2"
"75","2"
"76","1"
"77","1"
"78","1"
"79","1"
"80","2"
"81","1"
"82","1"
"83","2"
"84","2"
"85","1"
"86","2"
"87","2"
"88","1"
"89","1"
"90","1"
