"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",5
"14",5
"15",5
"16",5
"17",3
"18",5
"19",5
"20",5
"21",5
"22",2
"23",5
"24",5
"25",2
"26",3
"27",3
"28",3
"29",3
"30",3
"31",8
"32",3
"33",3
"34",8
"35",8
"36",8
"37",8
"38",8
"39",8
"40",5
"41",8
"42",8
"43",8
"44",2
"45",8
"46",8
"47",8
"48",8
"49",8
"50",8
"51",5
"52",5
"53",7
"54",8
"55",7
"56",3
"57",8
"58",8
"59",3
"60",8
"61",8
"62",8
"63",7
"64",8
"65",8
"66",5
"67",5
"68",5
"69",5
"70",5
"71",5
"72",5
"73",7
"74",5
"75",5
"76",5
"77",5
"78",5
"79",5
"80",5
"81",5
"82",5
"83",5
"84",5
"85",5
"86",5
"87",5
"88",3
"89",4
"90",4
"91",4
"92",4
"93",4
"94",4
"95",4
"96",4
"97",3
"98",3
"99",4
"100",4
"101",4
"102",4
"103",4
"104",6
"105",6
"106",6
"107",6
"108",6
"109",6
"110",6
"111",6
"112",6
"113",6
"114",6
"115",6
"116",6
"117",6
"118",6
"119",6
"120",6
"121",6
"122",3
"123",6
"124",6
"125",6
"126",6
"127",6
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",3
"135",6
"136",6
"137",6
"138",2
"139",2
"140",2
"141",2
"142",2
"143",2
"144",2
"145",2
"146",2
"147",2
"148",2
"149",8
