"","x"
"1",7
"2",1
"3",7
"4",7
"5",5
"6",7
"7",14
"8",5
"9",1
"10",7
"11",5
"12",7
"13",7
"14",7
"15",6
"16",1
"17",11
"18",5
"19",4
"20",2
"21",3
"22",5
"23",4
"24",1
"25",2
"26",1
"27",7
"28",14
"29",4
"30",6
"31",3
"32",4
"33",4
"34",1
"35",7
"36",4
"37",7
"38",7
"39",3
"40",7
"41",6
"42",7
"43",4
"44",7
"45",4
"46",2
"47",4
"48",1
"49",5
"50",14
"51",7
"52",2
"53",4
"54",3
"55",7
"56",7
"57",7
"58",7
"59",4
"60",1
"61",1
"62",5
"63",7
"64",14
"65",7
"66",7
"67",6
"68",7
"69",1
"70",7
"71",1
"72",6
"73",4
"74",9
"75",4
"76",2
"77",4
"78",2
"79",4
"80",4
"81",2
"82",2
"83",2
"84",4
"85",7
"86",2
"87",3
"88",6
"89",4
"90",2
"91",1
"92",2
"93",6
"94",14
"95",4
"96",4
"97",4
"98",4
"99",4
"100",4
"101",2
"102",4
"103",4
"104",4
"105",4
"106",4
"107",3
"108",4
"109",4
"110",2
"111",2
"112",2
"113",4
"114",2
"115",2
"116",3
"117",2
"118",7
"119",2
"120",8
"121",3
"122",2
"123",2
"124",2
"125",10
"126",8
"127",2
"128",2
"129",4
"130",2
"131",2
"132",4
"133",2
"134",2
"135",3
"136",2
"137",2
"138",2
"139",2
"140",12
"141",14
"142",12
"143",9
"144",12
"145",14
"146",10
"147",12
"148",12
"149",12
"150",5
"151",10
"152",12
"153",12
"154",14
"155",12
"156",12
"157",14
"158",14
"159",12
"160",12
"161",10
"162",14
"163",11
"164",12
"165",10
"166",12
"167",12
"168",12
"169",10
"170",14
"171",12
"172",12
"173",14
"174",14
"175",13
"176",13
"177",14
"178",11
"179",3
"180",14
"181",10
"182",11
"183",10
"184",14
"185",12
"186",14
"187",14
"188",7
"189",9
"190",14
"191",11
"192",14
"193",12
"194",10
"195",14
"196",14
"197",14
"198",14
"199",13
"200",14
"201",14
"202",14
"203",14
"204",8
"205",14
"206",14
"207",10
"208",14
"209",14
"210",14
"211",11
"212",12
"213",13
"214",14
"215",12
"216",10
"217",9
"218",9
"219",9
"220",12
"221",9
"222",9
"223",12
"224",9
"225",9
"226",13
"227",9
"228",14
"229",9
"230",14
"231",14
"232",14
"233",14
"234",9
"235",14
"236",8
"237",9
"238",9
"239",9
"240",9
"241",9
"242",9
"243",10
"244",14
"245",14
"246",10
"247",12
"248",9
"249",12
"250",14
"251",9
"252",12
"253",9
"254",13
"255",13
"256",12
"257",12
"258",10
"259",12
"260",12
"261",13
"262",13
"263",9
"264",12
"265",12
"266",9
"267",12
"268",8
"269",8
"270",8
"271",12
"272",9
"273",9
"274",14
"275",13
"276",9
"277",9
"278",12
"279",14
"280",14
"281",8
"282",12
"283",9
"284",14
"285",10
"286",10
"287",10
"288",10
"289",8
"290",14
"291",14
"292",13
"293",12
"294",13
"295",14
"296",13
"297",12
"298",8
"299",12
"300",13
"301",13
"302",13
"303",14
"304",14
"305",13
"306",14
"307",13
"308",13
"309",10
"310",14
"311",10
"312",5
"313",14
"314",2
"315",14
"316",10
"317",10
"318",14
"319",10
"320",14
"321",14
"322",10
"323",14
"324",14
"325",10
"326",10
"327",10
"328",10
"329",10
"330",14
"331",14
"332",14
"333",3
"334",10
"335",10
"336",10
"337",14
"338",5
"339",14
"340",10
"341",10
"342",5
"343",14
"344",10
"345",14
"346",10
"347",14
"348",14
"349",14
"350",14
"351",2
"352",12
"353",12
"354",7
"355",14
"356",14
"357",10
"358",14
"359",14
"360",14
"361",10
"362",10
"363",2
"364",10
"365",14
"366",10
"367",14
"368",14
"369",3
"370",14
"371",14
"372",10
"373",14
"374",14
"375",10
"376",9
"377",6
"378",14
"379",10
"380",10
"381",10
"382",10
"383",10
"384",13
"385",14
"386",14
"387",2
"388",14
"389",2
"390",14
"391",8
"392",3
"393",3
"394",3
"395",14
"396",3
"397",14
"398",6
"399",7
"400",11
"401",11
"402",11
"403",14
"404",3
"405",10
"406",11
"407",11
"408",14
"409",14
"410",12
"411",11
"412",10
"413",14
"414",12
"415",14
"416",14
"417",14
"418",3
"419",14
"420",14
"421",15
"422",10
"423",14
"424",14
"425",14
"426",14
"427",10
"428",14
"429",14
"430",3
"431",14
"432",3
"433",14
"434",14
"435",3
"436",3
"437",14
"438",15
"439",14
"440",3
"441",12
"442",14
"443",14
"444",3
"445",3
"446",3
"447",14
"448",11
"449",14
"450",14
"451",14
"452",14
"453",14
"454",14
"455",14
"456",14
"457",14
"458",8
"459",8
"460",3
"461",14
"462",14
"463",15
"464",14
"465",14
"466",14
"467",10
"468",14
"469",14
"470",14
"471",14
"472",14
"473",14
"474",14
"475",8
"476",14
"477",15
"478",14
"479",3
"480",8
"481",3
"482",3
"483",14
"484",14
"485",7
"486",12
"487",8
"488",11
"489",9
"490",3
"491",3
"492",14
"493",3
"494",3
"495",8
"496",3
"497",14
"498",15
"499",14
"500",3
"501",3
"502",12
"503",14
"504",11
"505",14
"506",3
"507",14
"508",15
"509",3
"510",3
"511",8
"512",3
"513",9
"514",14
"515",3
"516",3
"517",4
"518",14
"519",3
"520",14
"521",3
"522",3
"523",3
"524",3
"525",3
"526",11
"527",14
"528",5
"529",10
"530",15
"531",3
"532",8
"533",15
"534",8
"535",8
"536",8
"537",8
"538",8
"539",8
"540",8
"541",8
"542",8
"543",8
"544",12
"545",8
"546",3
"547",8
"548",12
"549",8
"550",8
"551",14
"552",8
"553",8
"554",12
"555",8
"556",8
"557",10
"558",8
"559",12
"560",12
"561",12
"562",8
"563",12
"564",12
"565",14
"566",14
"567",8
"568",8
"569",8
"570",15
"571",12
"572",12
"573",8
"574",8
"575",8
"576",14
"577",8
"578",12
"579",8
"580",8
"581",8
"582",8
"583",8
"584",3
"585",8
"586",8
"587",8
"588",8
"589",12
"590",8
"591",12
"592",8
"593",8
"594",8
"595",11
"596",8
"597",8
"598",8
"599",14
"600",8
"601",8
"602",8
"603",9
"604",8
"605",14
"606",8
"607",8
"608",8
"609",8
"610",8
"611",14
"612",11
"613",14
"614",10
"615",10
"616",14
"617",12
"618",8
"619",8
"620",8
"621",8
"622",14
