"","x"
"1",2
"2",4
"3",2
"4",2
"5",2
"6",2
"7",2
"8",2
"9",7
"10",7
"11",5
"12",2
"13",2
"14",7
"15",2
"16",3
"17",2
"18",2
"19",1
"20",7
"21",1
"22",2
"23",2
"24",2
"25",2
"26",2
"27",7
"28",7
"29",7
"30",7
"31",7
"32",7
"33",3
"34",5
"35",7
"36",2
"37",7
"38",7
"39",7
"40",2
"41",7
"42",7
"43",2
"44",1
"45",7
"46",7
"47",7
"48",2
"49",7
"50",2
"51",3
"52",2
"53",7
"54",7
"55",2
"56",2
"57",7
"58",2
"59",2
"60",2
"61",2
"62",2
"63",2
"64",7
"65",2
"66",7
"67",2
"68",7
"69",2
"70",2
"71",2
"72",2
"73",5
"74",7
"75",2
"76",7
"77",7
"78",7
"79",2
"80",4
"81",7
"82",2
"83",1
"84",1
"85",1
"86",4
"87",4
"88",1
"89",1
"90",1
"91",2
"92",3
"93",1
"94",1
"95",8
"96",4
"97",1
"98",1
"99",1
"100",1
"101",4
"102",1
"103",1
"104",1
"105",1
"106",2
"107",4
"108",1
"109",3
"110",3
"111",3
"112",1
"113",1
"114",3
"115",4
"116",1
"117",3
"118",3
"119",1
"120",3
"121",1
"122",3
"123",8
"124",8
"125",4
"126",3
"127",4
"128",4
"129",4
"130",1
"131",1
"132",3
"133",1
"134",4
"135",1
"136",1
"137",4
"138",7
"139",1
"140",1
"141",1
"142",2
"143",3
"144",5
"145",7
"146",5
"147",3
"148",2
"149",3
"150",3
"151",3
"152",3
"153",3
"154",4
"155",1
"156",2
"157",3
"158",1
"159",4
"160",3
"161",4
"162",3
"163",7
"164",4
"165",3
"166",3
"167",3
"168",3
"169",4
"170",4
"171",3
"172",3
"173",3
"174",2
"175",3
"176",4
"177",3
"178",3
"179",3
"180",3
"181",3
"182",4
"183",3
"184",3
"185",3
"186",3
"187",4
"188",1
"189",1
"190",2
"191",1
"192",4
"193",3
"194",3
"195",3
"196",4
"197",3
"198",1
"199",4
"200",2
"201",3
"202",4
"203",2
"204",7
"205",4
"206",3
"207",3
"208",4
"209",2
"210",7
"211",1
"212",3
"213",7
"214",2
"215",1
"216",3
"217",4
"218",3
"219",3
"220",3
"221",2
"222",4
"223",4
"224",4
"225",3
"226",4
"227",1
"228",7
"229",3
"230",4
"231",4
"232",3
"233",4
"234",4
"235",3
"236",4
"237",3
"238",3
"239",3
"240",3
"241",3
"242",3
"243",3
"244",3
"245",4
"246",4
"247",3
"248",7
"249",7
"250",8
"251",3
"252",4
"253",4
"254",7
"255",3
"256",3
"257",3
"258",4
"259",3
"260",3
"261",7
"262",4
"263",7
"264",4
"265",7
"266",3
"267",2
"268",3
"269",1
"270",3
"271",3
"272",3
"273",7
"274",3
"275",3
"276",3
"277",2
"278",4
"279",2
"280",7
"281",3
"282",7
"283",4
"284",3
"285",7
"286",3
"287",2
"288",2
"289",4
"290",2
"291",3
"292",3
"293",3
"294",3
"295",4
"296",6
"297",7
"298",7
"299",7
"300",5
"301",8
"302",7
"303",7
"304",5
"305",7
"306",7
"307",4
"308",7
"309",4
"310",7
"311",5
"312",7
"313",7
"314",4
"315",1
"316",2
"317",7
"318",7
"319",7
"320",7
"321",7
"322",7
"323",7
"324",7
"325",4
"326",7
"327",7
"328",7
"329",7
"330",7
"331",5
"332",7
"333",2
"334",9
"335",7
"336",3
"337",1
"338",7
"339",7
"340",7
"341",7
"342",5
"343",7
"344",7
"345",7
"346",7
"347",4
"348",7
"349",7
"350",4
"351",3
"352",3
"353",1
"354",7
"355",4
"356",7
"357",2
"358",4
"359",3
"360",7
"361",7
"362",7
"363",2
"364",7
"365",7
"366",1
"367",7
"368",7
"369",5
"370",2
"371",7
"372",7
"373",7
"374",7
"375",6
"376",8
"377",5
"378",8
"379",7
"380",7
"381",7
"382",7
"383",7
"384",2
"385",4
"386",7
"387",7
"388",7
"389",7
"390",7
"391",4
"392",1
"393",4
"394",8
"395",6
"396",8
"397",1
"398",8
"399",3
"400",1
"401",1
"402",7
"403",8
"404",2
"405",8
"406",1
"407",7
"408",1
"409",7
"410",7
"411",4
"412",7
"413",7
"414",8
"415",8
"416",1
"417",7
"418",4
"419",1
"420",7
"421",5
"422",1
"423",8
"424",1
"425",7
"426",6
"427",7
"428",7
"429",4
"430",1
"431",4
"432",8
"433",7
"434",2
"435",3
"436",4
"437",1
"438",8
"439",7
"440",1
"441",7
"442",7
"443",1
"444",4
"445",8
"446",4
"447",7
"448",1
"449",7
"450",1
"451",7
"452",3
"453",6
"454",7
"455",5
"456",6
"457",5
"458",6
"459",6
"460",5
"461",7
"462",5
"463",8
"464",5
"465",6
"466",5
"467",5
"468",5
"469",5
"470",5
"471",5
"472",7
"473",7
"474",6
"475",5
"476",5
"477",7
"478",5
"479",5
"480",5
"481",8
"482",5
"483",8
"484",5
"485",6
"486",5
"487",5
"488",5
"489",5
"490",6
"491",6
"492",8
"493",5
"494",5
"495",5
"496",6
"497",5
"498",5
"499",5
"500",5
"501",5
"502",5
"503",5
"504",5
"505",5
"506",5
"507",5
"508",8
"509",5
"510",5
"511",5
"512",5
"513",1
"514",6
"515",8
"516",5
"517",5
"518",5
"519",8
"520",6
"521",9
"522",5
"523",5
"524",5
"525",5
"526",8
"527",6
"528",5
"529",8
"530",5
"531",5
"532",6
"533",6
"534",1
"535",8
"536",8
"537",5
"538",5
"539",9
"540",5
"541",6
"542",6
"543",5
"544",6
"545",8
"546",6
"547",5
"548",6
"549",6
"550",5
"551",5
"552",5
"553",6
"554",6
"555",5
"556",6
"557",9
"558",9
"559",5
"560",6
"561",9
"562",5
"563",9
"564",5
"565",8
"566",6
"567",6
"568",5
"569",5
"570",6
"571",5
"572",8
"573",9
"574",8
"575",9
"576",1
"577",5
"578",8
"579",5
"580",5
"581",5
"582",1
"583",5
"584",9
"585",6
"586",9
"587",9
"588",6
"589",5
"590",6
"591",8
"592",5
"593",6
"594",6
"595",5
"596",6
"597",5
"598",7
"599",5
"600",9
"601",5
"602",9
"603",9
"604",5
"605",6
"606",9
"607",5
"608",5
"609",6
"610",8
"611",5
"612",6
"613",5
"614",5
"615",6
"616",5
"617",8
"618",6
"619",6
"620",9
"621",6
"622",6
"623",7
"624",6
"625",9
"626",8
"627",8
"628",5
"629",9
"630",6
"631",9
"632",9
"633",8
"634",8
"635",6
"636",4
"637",9
"638",5
"639",8
"640",9
"641",9
"642",8
"643",6
"644",9
"645",5
"646",8
"647",8
"648",1
"649",9
"650",9
"651",9
"652",9
"653",8
"654",8
"655",9
"656",9
"657",6
"658",8
"659",8
"660",8
"661",8
"662",9
"663",8
"664",9
"665",9
"666",8
"667",8
"668",8
"669",9
"670",8
"671",8
"672",8
"673",8
"674",9
"675",8
"676",8
"677",9
"678",9
"679",8
"680",8
"681",9
"682",9
"683",9
"684",9
"685",8
"686",9
"687",8
"688",9
"689",9
"690",8
"691",8
"692",8
"693",8
"694",8
"695",8
"696",8
"697",6
"698",9
"699",8
"700",9
"701",9
"702",9
"703",9
"704",9
