"","x"
"1",7
"2",7
"3",8
"4",8
"5",6
"6",8
"7",3
"8",3
"9",10
"10",7
"11",7
"12",7
"13",7
"14",7
"15",7
"16",7
"17",7
"18",7
"19",8
"20",8
"21",7
"22",3
"23",7
"24",1
"25",7
"26",3
"27",7
"28",8
"29",7
"30",7
"31",3
"32",3
"33",3
"34",7
"35",7
"36",8
"37",7
"38",1
"39",7
"40",7
"41",3
"42",7
"43",7
"44",7
"45",7
"46",8
"47",7
"48",7
"49",7
"50",7
"51",7
"52",10
"53",1
"54",8
"55",7
"56",7
"57",3
"58",1
"59",7
"60",8
"61",9
"62",8
"63",3
"64",1
"65",1
"66",1
"67",7
"68",7
"69",3
"70",7
"71",3
"72",7
"73",8
"74",7
"75",7
"76",7
"77",5
"78",7
"79",7
"80",1
"81",8
"82",7
"83",7
"84",8
"85",1
"86",1
"87",9
"88",3
"89",7
"90",7
"91",1
"92",7
"93",3
"94",7
"95",5
"96",1
"97",7
"98",1
"99",6
"100",7
"101",6
"102",1
"103",6
"104",1
"105",9
"106",6
"107",1
"108",1
"109",1
"110",1
"111",1
"112",6
"113",7
"114",6
"115",1
"116",1
"117",6
"118",1
"119",1
"120",1
"121",1
"122",8
"123",7
"124",7
"125",7
"126",8
"127",1
"128",7
"129",1
"130",1
"131",5
"132",1
"133",1
"134",6
"135",6
"136",8
"137",6
"138",7
"139",9
"140",1
"141",1
"142",7
"143",6
"144",7
"145",1
"146",1
"147",10
"148",9
"149",1
"150",7
"151",1
"152",1
"153",1
"154",7
"155",6
"156",1
"157",7
"158",1
"159",7
"160",8
"161",7
"162",7
"163",7
"164",7
"165",3
"166",1
"167",6
"168",1
"169",1
"170",1
"171",1
"172",6
"173",7
"174",7
"175",6
"176",1
"177",7
"178",6
"179",7
"180",7
"181",7
"182",7
"183",1
"184",1
"185",7
"186",1
"187",7
"188",6
"189",1
"190",6
"191",8
"192",1
"193",9
"194",1
"195",7
"196",7
"197",1
"198",1
"199",1
"200",1
"201",8
"202",7
"203",8
"204",9
"205",9
"206",1
"207",8
"208",8
"209",1
"210",2
"211",1
"212",5
"213",8
"214",2
"215",1
"216",1
"217",7
"218",8
"219",9
"220",9
"221",9
"222",8
"223",8
"224",7
"225",7
"226",7
"227",8
"228",1
"229",2
"230",10
"231",8
"232",8
"233",5
"234",1
"235",8
"236",10
"237",8
"238",7
"239",9
"240",5
"241",8
"242",10
"243",7
"244",1
"245",7
"246",9
"247",6
"248",1
"249",8
"250",8
"251",1
"252",1
"253",1
"254",8
"255",7
"256",1
"257",1
"258",1
"259",8
"260",10
"261",10
"262",9
"263",7
"264",2
"265",8
"266",5
"267",8
