"","sc3_9_clusters"
"Var1_1","3"
"Var1_2","3"
"Var1_3","3"
"Var1_4","3"
"Var1_5","3"
"Var1_6","3"
"Var1_7","3"
"Var1_8","3"
"Var1_9","3"
"Var1_10","3"
"Var1_11","3"
"Var1_12","3"
"Var1_13","5"
"Var1_14","5"
"Var1_15","5"
"Var1_16","5"
"Var1_17","5"
"Var1_18","5"
"Var1_19","5"
"Var1_20","5"
"Var1_21","5"
"Var1_22","5"
"Var1_23","5"
"Var1_24","5"
"Var1_25","5"
"Var1_26","5"
"Var1_27","5"
"Var1_28","5"
"Var1_29","5"
"Var1_30","5"
"Var1_31","5"
"Var1_32","5"
"Var1_33","5"
"Var1_34","5"
"Var1_35","4"
"Var1_36","4"
"Var1_37","4"
"Var1_38","4"
"Var1_39","4"
"Var1_40","4"
"Var1_41","4"
"Var1_42","4"
"Var1_43","4"
"Var1_44","4"
"Var1_45","4"
"Var1_46","4"
"Var1_47","4"
"Var1_48","4"
"Var1_49","1"
"Var1_50","1"
"Var1_51","1"
"Var1_52","1"
"Var1_53","1"
"Var1_54","1"
"Var1_55","1"
"Var1_56","1"
"Var1_57","1"
"Var1_58","1"
"Var1_59","1"
"Var1_60","1"
"Var1_61","1"
"Var1_62","1"
"Var1_63","1"
"Var1_64","1"
"Var1_65","1"
"Var1_66","1"
"Var1_67","1"
"Var1_68","1"
"Var1_69","1"
"Var1_70","1"
"Var1_71","1"
"Var1_72","1"
"Var1_73","1"
"Var1_74","1"
"Var1_75","1"
"Var1_76","1"
"Var1_77","3"
"Var1_78","3"
"Var1_79","3"
"Var1_80","3"
"Var1_81","3"
"Var1_82","3"
"Var1_83","3"
"Var1_84","3"
"Var1_85","3"
"Var1_86","1"
"Var1_87","1"
"Var1_88","1"
"Var1_89","1"
"Var1_90","1"
"Var1_91","1"
"Var1_92","1"
"Var1_93","1"
"Var1_94","1"
"Var1_95","1"
"Var1_96","1"
"Var1_97","1"
"Var1_98","1"
"Var1_99","1"
"Var1_100","1"
"Var1_101","1"
"Var1_102","1"
"Var1_103","3"
"Var1_104","1"
"Var1_105","1"
"Var1_106","1"
"Var1_107","1"
"Var1_108","1"
"Var1_109","1"
"Var1_110","1"
"Var1_111","1"
"Var1_112","1"
"Var1_113","1"
"Var1_114","1"
"Var1_115","1"
"Var1_116","1"
"Var1_117","1"
"Var1_118","1"
"Var1_119","1"
"Var1_120","1"
"Var1_121","1"
"Var1_122","1"
"Var1_123","1"
"Var1_124","1"
"Var1_125","1"
"Var1_126","1"
"Var1_127","1"
"Var1_128","1"
"Var1_129","1"
"Var1_130","1"
"Var1_131","1"
"Var1_132","1"
"Var1_133","1"
"Var1_134","1"
"Var1_135","1"
"Var1_136","9"
"Var1_137","9"
"Var1_138","9"
"Var1_139","9"
"Var1_140","7"
"Var1_141","7"
"Var1_142","7"
"Var1_143","9"
"Var1_144","7"
"Var1_145","9"
"Var1_146","9"
"Var1_147","9"
"Var1_148","9"
"Var1_149","9"
"Var1_150","9"
"Var1_151","7"
"Var1_152","7"
"Var1_153","9"
"Var1_154","9"
"Var1_155","9"
"Var1_156","7"
"Var1_157","7"
"Var1_158","7"
"Var1_159","7"
"Var1_160","7"
"Var1_161","7"
"Var1_162","7"
"Var1_163","9"
"Var1_164","7"
"Var1_165","7"
"Var1_166","9"
"Var1_167","7"
"Var1_168","9"
"Var1_169","7"
"Var1_170","7"
"Var1_171","7"
"Var1_172","9"
"Var1_173","9"
"Var1_174","9"
"Var1_175","9"
"Var1_176","7"
"Var1_177","9"
"Var1_178","9"
"Var1_179","7"
"Var1_180","8"
"Var1_181","8"
"Var1_182","7"
"Var1_183","7"
"Var1_184","8"
"Var1_185","8"
"Var1_186","8"
"Var1_187","7"
"Var1_188","8"
"Var1_189","7"
"Var1_190","7"
"Var1_191","7"
"Var1_192","9"
"Var1_193","7"
"Var1_194","7"
"Var1_195","8"
"Var1_196","7"
"Var1_197","7"
"Var1_198","7"
"Var1_199","7"
"Var1_200","7"
"Var1_201","7"
"Var1_202","7"
"Var1_203","9"
"Var1_204","8"
"Var1_205","7"
"Var1_206","7"
"Var1_207","7"
"Var1_208","7"
"Var1_209","8"
"Var1_210","7"
"Var1_211","7"
"Var1_212","7"
"Var1_213","7"
"Var1_214","7"
"Var1_215","8"
"Var1_216","7"
"Var1_217","8"
"Var1_218","8"
"Var1_219","7"
"Var1_220","7"
"Var1_221","8"
"Var1_222","8"
"Var1_223","7"
"Var1_224","8"
"Var1_225","7"
"Var1_226","8"
"Var1_227","7"
"Var1_228","7"
"Var1_229","8"
"Var1_230","8"
"Var1_231","8"
"Var1_232","8"
"Var1_233","8"
"Var1_234","8"
"Var1_235","8"
"Var1_236","8"
"Var1_237","8"
"Var1_238","8"
"Var1_239","2"
"Var1_240","6"
"Var1_241","2"
"Var1_242","2"
"Var1_243","2"
"Var1_244","2"
"Var1_245","2"
"Var1_246","2"
"Var1_247","2"
"Var1_248","2"
"Var1_249","7"
"Var1_250","2"
"Var1_251","6"
"Var1_252","2"
"Var1_253","2"
"Var1_254","2"
"Var1_255","2"
"Var1_256","2"
"Var1_257","2"
"Var1_258","2"
"Var1_259","2"
"Var1_260","2"
"Var1_261","2"
"Var1_262","2"
"Var1_263","2"
"Var1_264","2"
"Var1_265","2"
"Var1_266","2"
"Var1_267","2"
"Var1_268","2"
