"","sc3_9_clusters"
"Var1_1","7"
"Var1_2","7"
"Var1_3","7"
"Var1_4","7"
"Var1_5","7"
"Var1_6","7"
"Var1_7","7"
"Var1_8","7"
"Var1_9","7"
"Var1_10","7"
"Var1_11","7"
"Var1_12","7"
"Var1_13","4"
"Var1_14","4"
"Var1_15","4"
"Var1_16","4"
"Var1_17","4"
"Var1_18","4"
"Var1_19","4"
"Var1_20","4"
"Var1_21","4"
"Var1_22","4"
"Var1_23","4"
"Var1_24","4"
"Var1_25","4"
"Var1_26","4"
"Var1_27","4"
"Var1_28","4"
"Var1_29","4"
"Var1_30","4"
"Var1_31","4"
"Var1_32","4"
"Var1_33","4"
"Var1_34","4"
"Var1_35","5"
"Var1_36","5"
"Var1_37","5"
"Var1_38","5"
"Var1_39","5"
"Var1_40","5"
"Var1_41","5"
"Var1_42","5"
"Var1_43","5"
"Var1_44","5"
"Var1_45","5"
"Var1_46","5"
"Var1_47","5"
"Var1_48","5"
"Var1_49","2"
"Var1_50","2"
"Var1_51","2"
"Var1_52","2"
"Var1_53","2"
"Var1_54","2"
"Var1_55","2"
"Var1_56","2"
"Var1_57","2"
"Var1_58","2"
"Var1_59","2"
"Var1_60","2"
"Var1_61","2"
"Var1_62","2"
"Var1_63","2"
"Var1_64","2"
"Var1_65","2"
"Var1_66","2"
"Var1_67","2"
"Var1_68","2"
"Var1_69","2"
"Var1_70","2"
"Var1_71","2"
"Var1_72","1"
"Var1_73","2"
"Var1_74","2"
"Var1_75","2"
"Var1_76","2"
"Var1_77","6"
"Var1_78","6"
"Var1_79","6"
"Var1_80","6"
"Var1_81","6"
"Var1_82","6"
"Var1_83","6"
"Var1_84","6"
"Var1_85","6"
"Var1_86","2"
"Var1_87","2"
"Var1_88","2"
"Var1_89","2"
"Var1_90","2"
"Var1_91","2"
"Var1_92","2"
"Var1_93","2"
"Var1_94","2"
"Var1_95","2"
"Var1_96","2"
"Var1_97","2"
"Var1_98","2"
"Var1_99","2"
"Var1_100","2"
"Var1_101","2"
"Var1_102","2"
"Var1_103","7"
"Var1_104","2"
"Var1_105","2"
"Var1_106","2"
"Var1_107","2"
"Var1_108","2"
"Var1_109","2"
"Var1_110","2"
"Var1_111","2"
"Var1_112","2"
"Var1_113","2"
"Var1_114","2"
"Var1_115","2"
"Var1_116","2"
"Var1_117","2"
"Var1_118","2"
"Var1_119","2"
"Var1_120","2"
"Var1_121","2"
"Var1_122","2"
"Var1_123","2"
"Var1_124","2"
"Var1_125","2"
"Var1_126","2"
"Var1_127","2"
"Var1_128","2"
"Var1_129","2"
"Var1_130","2"
"Var1_131","2"
"Var1_132","2"
"Var1_133","2"
"Var1_134","2"
"Var1_135","2"
"Var1_136","8"
"Var1_137","9"
"Var1_138","8"
"Var1_139","8"
"Var1_140","9"
"Var1_141","9"
"Var1_142","9"
"Var1_143","8"
"Var1_144","9"
"Var1_145","8"
"Var1_146","8"
"Var1_147","8"
"Var1_148","9"
"Var1_149","8"
"Var1_150","8"
"Var1_151","9"
"Var1_152","9"
"Var1_153","8"
"Var1_154","8"
"Var1_155","8"
"Var1_156","9"
"Var1_157","9"
"Var1_158","9"
"Var1_159","9"
"Var1_160","9"
"Var1_161","9"
"Var1_162","9"
"Var1_163","8"
"Var1_164","9"
"Var1_165","9"
"Var1_166","8"
"Var1_167","9"
"Var1_168","8"
"Var1_169","9"
"Var1_170","9"
"Var1_171","9"
"Var1_172","8"
"Var1_173","8"
"Var1_174","8"
"Var1_175","8"
"Var1_176","9"
"Var1_177","8"
"Var1_178","8"
"Var1_179","9"
"Var1_180","8"
"Var1_181","8"
"Var1_182","9"
"Var1_183","9"
"Var1_184","8"
"Var1_185","8"
"Var1_186","8"
"Var1_187","9"
"Var1_188","8"
"Var1_189","9"
"Var1_190","9"
"Var1_191","9"
"Var1_192","8"
"Var1_193","9"
"Var1_194","9"
"Var1_195","8"
"Var1_196","9"
"Var1_197","9"
"Var1_198","9"
"Var1_199","9"
"Var1_200","9"
"Var1_201","9"
"Var1_202","9"
"Var1_203","8"
"Var1_204","8"
"Var1_205","9"
"Var1_206","9"
"Var1_207","9"
"Var1_208","9"
"Var1_209","8"
"Var1_210","9"
"Var1_211","9"
"Var1_212","9"
"Var1_213","9"
"Var1_214","9"
"Var1_215","8"
"Var1_216","9"
"Var1_217","8"
"Var1_218","8"
"Var1_219","9"
"Var1_220","9"
"Var1_221","8"
"Var1_222","8"
"Var1_223","9"
"Var1_224","8"
"Var1_225","9"
"Var1_226","8"
"Var1_227","9"
"Var1_228","9"
"Var1_229","8"
"Var1_230","8"
"Var1_231","8"
"Var1_232","8"
"Var1_233","8"
"Var1_234","8"
"Var1_235","8"
"Var1_236","8"
"Var1_237","8"
"Var1_238","8"
"Var1_239","3"
"Var1_240","9"
"Var1_241","3"
"Var1_242","3"
"Var1_243","3"
"Var1_244","3"
"Var1_245","3"
"Var1_246","3"
"Var1_247","3"
"Var1_248","3"
"Var1_249","9"
"Var1_250","3"
"Var1_251","9"
"Var1_252","3"
"Var1_253","3"
"Var1_254","3"
"Var1_255","3"
"Var1_256","3"
"Var1_257","3"
"Var1_258","3"
"Var1_259","3"
"Var1_260","3"
"Var1_261","3"
"Var1_262","3"
"Var1_263","3"
"Var1_264","3"
"Var1_265","3"
"Var1_266","3"
"Var1_267","3"
"Var1_268","3"
