"","x"
"1",1
"2",2
"3",3
"4",2
"5",1
"6",2
"7",2
"8",1
"9",1
"10",2
"11",2
"12",2
"13",1
"14",1
"15",2
"16",2
"17",2
"18",1
"19",1
"20",1
"21",2
"22",1
"23",1
"24",1
"25",1
"26",3
"27",1
"28",2
"29",3
"30",3
"31",3
"32",1
"33",2
"34",1
"35",2
"36",2
"37",3
"38",3
"39",3
"40",2
"41",2
"42",3
"43",1
"44",3
"45",3
"46",1
"47",3
"48",2
"49",2
"50",2
"51",3
"52",3
"53",2
"54",1
"55",1
"56",3
"57",3
"58",3
"59",2
"60",3
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",2
"68",1
"69",2
"70",1
"71",3
"72",3
"73",3
"74",3
"75",1
"76",3
"77",1
"78",3
"79",1
"80",1
