"","x"
"1",2
"2",1
"3",3
"4",1
"5",2
"6",1
"7",1
"8",2
"9",2
"10",1
"11",1
"12",1
"13",2
"14",2
"15",1
"16",1
"17",1
"18",2
"19",2
"20",2
"21",1
"22",2
"23",2
"24",2
"25",2
"26",3
"27",2
"28",1
"29",3
"30",3
"31",3
"32",2
"33",1
"34",2
"35",1
"36",1
"37",3
"38",3
"39",3
"40",1
"41",1
"42",3
"43",2
"44",3
"45",3
"46",2
"47",3
"48",1
"49",1
"50",1
"51",3
"52",3
"53",1
"54",2
"55",2
"56",3
"57",3
"58",3
"59",1
"60",3
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",1
"68",2
"69",1
"70",2
"71",3
"72",3
"73",3
"74",3
"75",2
"76",3
"77",2
"78",3
"79",2
"80",2
