"","sc3_24_clusters"
"Var1_1","13"
"Var1_2","13"
"Var1_3","13"
"Var1_4","13"
"Var1_5","13"
"Var1_6","13"
"Var1_7","21"
"Var1_8","13"
"Var1_9","13"
"Var1_10","13"
"Var1_11","13"
"Var1_12","13"
"Var1_13","6"
"Var1_14","6"
"Var1_15","14"
"Var1_16","15"
"Var1_17","24"
"Var1_18","13"
"Var1_19","16"
"Var1_20","1"
"Var1_21","1"
"Var1_22","7"
"Var1_23","16"
"Var1_24","1"
"Var1_25","6"
"Var1_26","8"
"Var1_27","1"
"Var1_28","13"
"Var1_29","13"
"Var1_30","1"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","1"
"Var1_36","13"
"Var1_37","1"
"Var1_38","24"
"Var1_39","21"
"Var1_40","6"
"Var1_41","15"
"Var1_42","1"
"Var1_43","6"
"Var1_44","15"
"Var1_45","15"
"Var1_46","15"
"Var1_47","13"
"Var1_48","15"
"Var1_49","6"
"Var1_50","3"
"Var1_51","6"
"Var1_52","1"
"Var1_53","13"
"Var1_54","1"
"Var1_55","21"
"Var1_56","15"
"Var1_57","1"
"Var1_58","1"
"Var1_59","21"
"Var1_60","14"
"Var1_61","16"
"Var1_62","8"
"Var1_63","14"
"Var1_64","16"
"Var1_65","5"
"Var1_66","13"
"Var1_67","7"
"Var1_68","2"
"Var1_69","6"
"Var1_70","7"
"Var1_71","19"
"Var1_72","14"
"Var1_73","21"
"Var1_74","6"
"Var1_75","1"
"Var1_76","1"
"Var1_77","6"
"Var1_78","21"
"Var1_79","1"
"Var1_80","1"
"Var1_81","24"
"Var1_82","21"
"Var1_83","3"
"Var1_84","13"
"Var1_85","15"
"Var1_86","6"
"Var1_87","6"
"Var1_88","1"
"Var1_89","14"
"Var1_90","1"
"Var1_91","3"
"Var1_92","24"
"Var1_93","1"
"Var1_94","21"
"Var1_95","1"
"Var1_96","14"
"Var1_97","1"
"Var1_98","6"
"Var1_99","6"
"Var1_100","3"
"Var1_101","6"
"Var1_102","7"
"Var1_103","8"
"Var1_104","6"
"Var1_105","3"
"Var1_106","1"
"Var1_107","19"
"Var1_108","24"
"Var1_109","13"
"Var1_110","6"
"Var1_111","1"
"Var1_112","14"
"Var1_113","6"
"Var1_114","1"
"Var1_115","24"
"Var1_116","1"
"Var1_117","6"
"Var1_118","1"
"Var1_119","6"
"Var1_120","1"
"Var1_121","1"
"Var1_122","21"
"Var1_123","6"
"Var1_124","1"
"Var1_125","24"
"Var1_126","3"
"Var1_127","7"
"Var1_128","1"
"Var1_129","6"
"Var1_130","1"
"Var1_131","8"
"Var1_132","7"
"Var1_133","1"
"Var1_134","13"
"Var1_135","7"
"Var1_136","3"
"Var1_137","1"
"Var1_138","8"
"Var1_139","1"
"Var1_140","6"
"Var1_141","14"
"Var1_142","1"
"Var1_143","1"
"Var1_144","21"
"Var1_145","1"
"Var1_146","6"
"Var1_147","5"
