"","sc3_24_clusters"
"Var1_1","19"
"Var1_2","19"
"Var1_3","19"
"Var1_4","19"
"Var1_5","19"
"Var1_6","19"
"Var1_7","12"
"Var1_8","19"
"Var1_9","19"
"Var1_10","19"
"Var1_11","19"
"Var1_12","19"
"Var1_13","6"
"Var1_14","6"
"Var1_15","20"
"Var1_16","24"
"Var1_17","11"
"Var1_18","19"
"Var1_19","23"
"Var1_20","4"
"Var1_21","4"
"Var1_22","8"
"Var1_23","23"
"Var1_24","4"
"Var1_25","6"
"Var1_26","10"
"Var1_27","4"
"Var1_28","19"
"Var1_29","19"
"Var1_30","4"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","4"
"Var1_36","19"
"Var1_37","4"
"Var1_38","11"
"Var1_39","12"
"Var1_40","6"
"Var1_41","24"
"Var1_42","5"
"Var1_43","6"
"Var1_44","24"
"Var1_45","24"
"Var1_46","24"
"Var1_47","19"
"Var1_48","24"
"Var1_49","6"
"Var1_50","5"
"Var1_51","6"
"Var1_52","4"
"Var1_53","19"
"Var1_54","4"
"Var1_55","12"
"Var1_56","24"
"Var1_57","4"
"Var1_58","4"
"Var1_59","12"
"Var1_60","20"
"Var1_61","23"
"Var1_62","10"
"Var1_63","20"
"Var1_64","23"
"Var1_65","1"
"Var1_66","19"
"Var1_67","8"
"Var1_68","4"
"Var1_69","6"
"Var1_70","8"
"Var1_71","21"
"Var1_72","20"
"Var1_73","12"
"Var1_74","6"
"Var1_75","4"
"Var1_76","4"
"Var1_77","6"
"Var1_78","12"
"Var1_79","4"
"Var1_80","4"
"Var1_81","11"
"Var1_82","12"
"Var1_83","5"
"Var1_84","19"
"Var1_85","24"
"Var1_86","6"
"Var1_87","6"
"Var1_88","4"
"Var1_89","21"
"Var1_90","4"
"Var1_91","5"
"Var1_92","4"
"Var1_93","4"
"Var1_94","12"
"Var1_95","4"
"Var1_96","20"
"Var1_97","4"
"Var1_98","6"
"Var1_99","6"
"Var1_100","5"
"Var1_101","6"
"Var1_102","8"
"Var1_103","10"
"Var1_104","6"
"Var1_105","5"
"Var1_106","4"
"Var1_107","21"
"Var1_108","11"
"Var1_109","19"
"Var1_110","6"
"Var1_111","4"
"Var1_112","20"
"Var1_113","6"
"Var1_114","4"
"Var1_115","11"
"Var1_116","4"
"Var1_117","6"
"Var1_118","4"
"Var1_119","6"
"Var1_120","4"
"Var1_121","4"
"Var1_122","12"
"Var1_123","6"
"Var1_124","4"
"Var1_125","11"
"Var1_126","5"
"Var1_127","8"
"Var1_128","4"
"Var1_129","6"
"Var1_130","4"
"Var1_131","10"
"Var1_132","8"
"Var1_133","4"
"Var1_134","19"
"Var1_135","8"
"Var1_136","5"
"Var1_137","4"
"Var1_138","10"
"Var1_139","4"
"Var1_140","6"
"Var1_141","20"
"Var1_142","4"
"Var1_143","4"
"Var1_144","12"
"Var1_145","4"
"Var1_146","6"
"Var1_147","5"
"Var1_148","23"
"Var1_149","23"
"Var1_150","12"
"Var1_151","12"
"Var1_152","4"
"Var1_153","4"
"Var1_154","6"
"Var1_155","4"
"Var1_156","24"
"Var1_157","5"
"Var1_158","12"
"Var1_159","10"
"Var1_160","11"
"Var1_161","10"
"Var1_162","4"
"Var1_163","18"
"Var1_164","4"
"Var1_165","4"
"Var1_166","12"
"Var1_167","21"
"Var1_168","4"
"Var1_169","5"
"Var1_170","12"
"Var1_171","19"
"Var1_172","20"
"Var1_173","19"
"Var1_174","5"
"Var1_175","4"
"Var1_176","4"
"Var1_177","19"
"Var1_178","6"
"Var1_179","4"
"Var1_180","6"
"Var1_181","4"
"Var1_182","19"
"Var1_183","10"
"Var1_184","4"
"Var1_185","8"
"Var1_186","4"
"Var1_187","10"
"Var1_188","16"
"Var1_189","2"
"Var1_190","4"
"Var1_191","10"
"Var1_192","6"
"Var1_193","4"
"Var1_194","4"
"Var1_195","6"
"Var1_196","4"
"Var1_197","18"
"Var1_198","8"
"Var1_199","5"
"Var1_200","4"
"Var1_201","6"
"Var1_202","8"
"Var1_203","23"
"Var1_204","5"
"Var1_205","8"
"Var1_206","5"
"Var1_207","23"
"Var1_208","10"
"Var1_209","23"
"Var1_210","5"
"Var1_211","5"
"Var1_212","10"
"Var1_213","4"
"Var1_214","5"
"Var1_215","24"
"Var1_216","23"
"Var1_217","22"
"Var1_218","17"
"Var1_219","24"
"Var1_220","4"
"Var1_221","6"
"Var1_222","18"
