"","sc3_24_clusters"
"Var1_1","16"
"Var1_2","16"
"Var1_3","16"
"Var1_4","16"
"Var1_5","16"
"Var1_6","16"
"Var1_7","12"
"Var1_8","16"
"Var1_9","16"
"Var1_10","16"
"Var1_11","16"
"Var1_12","16"
"Var1_13","7"
"Var1_14","7"
"Var1_15","19"
"Var1_16","18"
"Var1_17","11"
"Var1_18","16"
"Var1_19","17"
"Var1_20","1"
"Var1_21","1"
"Var1_22","8"
"Var1_23","17"
"Var1_24","1"
"Var1_25","7"
"Var1_26","9"
"Var1_27","1"
"Var1_28","16"
"Var1_29","16"
"Var1_30","2"
"Var1_31","7"
"Var1_32","7"
"Var1_33","7"
"Var1_34","7"
"Var1_35","1"
"Var1_36","16"
"Var1_37","1"
"Var1_38","11"
"Var1_39","12"
"Var1_40","7"
"Var1_41","18"
"Var1_42","2"
"Var1_43","7"
"Var1_44","18"
"Var1_45","18"
"Var1_46","18"
"Var1_47","16"
"Var1_48","18"
"Var1_49","7"
"Var1_50","2"
"Var1_51","7"
"Var1_52","1"
"Var1_53","16"
"Var1_54","1"
"Var1_55","12"
"Var1_56","18"
"Var1_57","1"
"Var1_58","1"
"Var1_59","12"
"Var1_60","19"
"Var1_61","17"
"Var1_62","9"
"Var1_63","19"
"Var1_64","17"
"Var1_65","5"
"Var1_66","16"
"Var1_67","8"
"Var1_68","6"
"Var1_69","7"
"Var1_70","8"
"Var1_71","20"
"Var1_72","19"
"Var1_73","12"
"Var1_74","7"
"Var1_75","1"
"Var1_76","1"
"Var1_77","7"
"Var1_78","12"
"Var1_79","1"
"Var1_80","1"
"Var1_81","11"
"Var1_82","12"
"Var1_83","2"
"Var1_84","16"
"Var1_85","18"
"Var1_86","7"
"Var1_87","7"
"Var1_88","1"
"Var1_89","19"
"Var1_90","1"
"Var1_91","2"
"Var1_92","11"
"Var1_93","1"
"Var1_94","12"
"Var1_95","1"
"Var1_96","19"
"Var1_97","1"
"Var1_98","7"
"Var1_99","7"
"Var1_100","2"
"Var1_101","7"
"Var1_102","8"
"Var1_103","9"
"Var1_104","7"
"Var1_105","2"
"Var1_106","1"
"Var1_107","20"
"Var1_108","11"
"Var1_109","16"
"Var1_110","7"
"Var1_111","2"
"Var1_112","19"
"Var1_113","7"
"Var1_114","1"
"Var1_115","6"
"Var1_116","1"
"Var1_117","7"
"Var1_118","1"
"Var1_119","7"
"Var1_120","1"
"Var1_121","1"
"Var1_122","12"
"Var1_123","7"
"Var1_124","1"
"Var1_125","11"
"Var1_126","2"
"Var1_127","8"
"Var1_128","1"
"Var1_129","7"
"Var1_130","1"
"Var1_131","9"
"Var1_132","8"
"Var1_133","1"
"Var1_134","16"
"Var1_135","8"
"Var1_136","2"
"Var1_137","1"
"Var1_138","9"
"Var1_139","1"
"Var1_140","7"
"Var1_141","19"
"Var1_142","1"
"Var1_143","1"
"Var1_144","12"
"Var1_145","1"
"Var1_146","7"
"Var1_147","3"
"Var1_148","17"
"Var1_149","17"
"Var1_150","12"
"Var1_151","12"
"Var1_152","1"
"Var1_153","1"
"Var1_154","7"
"Var1_155","1"
"Var1_156","18"
"Var1_157","2"
"Var1_158","12"
"Var1_159","9"
"Var1_160","5"
"Var1_161","9"
"Var1_162","1"
"Var1_163","15"
"Var1_164","1"
"Var1_165","1"
"Var1_166","12"
"Var1_167","19"
"Var1_168","1"
"Var1_169","2"
"Var1_170","12"
"Var1_171","16"
"Var1_172","19"
"Var1_173","16"
"Var1_174","2"
"Var1_175","1"
"Var1_176","1"
"Var1_177","16"
"Var1_178","7"
"Var1_179","1"
"Var1_180","7"
"Var1_181","1"
"Var1_182","16"
"Var1_183","9"
"Var1_184","1"
"Var1_185","8"
"Var1_186","1"
"Var1_187","9"
"Var1_188","14"
"Var1_189","6"
"Var1_190","1"
"Var1_191","9"
"Var1_192","7"
"Var1_193","1"
"Var1_194","1"
"Var1_195","7"
"Var1_196","1"
"Var1_197","15"
"Var1_198","8"
"Var1_199","2"
"Var1_200","2"
"Var1_201","7"
"Var1_202","8"
"Var1_203","17"
"Var1_204","2"
"Var1_205","8"
"Var1_206","2"
"Var1_207","17"
"Var1_208","9"
"Var1_209","17"
"Var1_210","2"
"Var1_211","2"
"Var1_212","9"
"Var1_213","1"
"Var1_214","2"
"Var1_215","18"
"Var1_216","17"
"Var1_217","20"
"Var1_218","21"
"Var1_219","18"
"Var1_220","1"
"Var1_221","7"
"Var1_222","15"
"Var1_223","2"
"Var1_224","12"
"Var1_225","2"
"Var1_226","9"
"Var1_227","2"
"Var1_228","2"
"Var1_229","7"
"Var1_230","17"
"Var1_231","12"
"Var1_232","7"
"Var1_233","7"
"Var1_234","12"
"Var1_235","7"
"Var1_236","12"
"Var1_237","18"
"Var1_238","12"
"Var1_239","1"
"Var1_240","7"
"Var1_241","2"
"Var1_242","21"
"Var1_243","1"
"Var1_244","16"
"Var1_245","9"
"Var1_246","7"
"Var1_247","2"
"Var1_248","9"
"Var1_249","1"
"Var1_250","14"
"Var1_251","7"
"Var1_252","23"
"Var1_253","1"
"Var1_254","4"
"Var1_255","7"
"Var1_256","15"
"Var1_257","8"
"Var1_258","2"
"Var1_259","2"
"Var1_260","12"
"Var1_261","17"
"Var1_262","7"
"Var1_263","9"
"Var1_264","1"
"Var1_265","15"
"Var1_266","1"
"Var1_267","2"
"Var1_268","2"
"Var1_269","21"
"Var1_270","8"
"Var1_271","7"
"Var1_272","9"
"Var1_273","15"
"Var1_274","8"
"Var1_275","23"
"Var1_276","2"
"Var1_277","15"
"Var1_278","17"
"Var1_279","9"
"Var1_280","8"
"Var1_281","7"
"Var1_282","2"
"Var1_283","2"
"Var1_284","17"
"Var1_285","9"
"Var1_286","12"
"Var1_287","7"
"Var1_288","20"
"Var1_289","14"
"Var1_290","2"
"Var1_291","2"
"Var1_292","12"
"Var1_293","19"
"Var1_294","2"
"Var1_295","1"
"Var1_296","2"
"Var1_297","12"
"Var1_298","2"
"Var1_299","5"
"Var1_300","12"
"Var1_301","15"
"Var1_302","14"
"Var1_303","6"
"Var1_304","1"
"Var1_305","20"
"Var1_306","7"
"Var1_307","2"
"Var1_308","15"
"Var1_309","23"
"Var1_310","7"
"Var1_311","11"
"Var1_312","1"
"Var1_313","15"
"Var1_314","1"
"Var1_315","23"
"Var1_316","2"
"Var1_317","1"
"Var1_318","12"
"Var1_319","14"
