"","sc3_24_clusters"
"Var1_1","19"
"Var1_2","19"
"Var1_3","19"
"Var1_4","19"
"Var1_5","19"
"Var1_6","19"
"Var1_7","13"
"Var1_8","19"
"Var1_9","19"
"Var1_10","19"
"Var1_11","19"
"Var1_12","19"
"Var1_13","7"
"Var1_14","7"
"Var1_15","22"
"Var1_16","21"
"Var1_17","13"
"Var1_18","19"
"Var1_19","20"
"Var1_20","2"
"Var1_21","2"
"Var1_22","11"
"Var1_23","20"
"Var1_24","1"
"Var1_25","7"
"Var1_26","9"
"Var1_27","2"
"Var1_28","19"
"Var1_29","19"
"Var1_30","1"
"Var1_31","7"
"Var1_32","7"
"Var1_33","7"
"Var1_34","7"
"Var1_35","2"
"Var1_36","19"
"Var1_37","2"
"Var1_38","13"
"Var1_39","13"
"Var1_40","7"
"Var1_41","21"
"Var1_42","1"
"Var1_43","7"
"Var1_44","21"
"Var1_45","21"
"Var1_46","21"
"Var1_47","19"
"Var1_48","21"
"Var1_49","7"
"Var1_50","1"
"Var1_51","7"
"Var1_52","2"
"Var1_53","19"
"Var1_54","2"
"Var1_55","13"
"Var1_56","21"
"Var1_57","2"
"Var1_58","2"
"Var1_59","13"
"Var1_60","22"
"Var1_61","20"
"Var1_62","9"
"Var1_63","22"
"Var1_64","20"
"Var1_65","6"
"Var1_66","19"
"Var1_67","11"
"Var1_68","2"
"Var1_69","7"
"Var1_70","11"
"Var1_71","24"
"Var1_72","22"
"Var1_73","13"
"Var1_74","7"
"Var1_75","2"
"Var1_76","2"
"Var1_77","7"
"Var1_78","13"
"Var1_79","1"
"Var1_80","2"
"Var1_81","6"
"Var1_82","13"
"Var1_83","1"
"Var1_84","19"
"Var1_85","21"
"Var1_86","7"
"Var1_87","7"
"Var1_88","2"
"Var1_89","24"
"Var1_90","2"
"Var1_91","1"
"Var1_92","6"
"Var1_93","2"
"Var1_94","13"
"Var1_95","2"
"Var1_96","22"
"Var1_97","2"
"Var1_98","7"
"Var1_99","7"
"Var1_100","1"
"Var1_101","7"
"Var1_102","11"
"Var1_103","9"
"Var1_104","7"
"Var1_105","1"
"Var1_106","2"
"Var1_107","24"
"Var1_108","13"
"Var1_109","19"
"Var1_110","7"
"Var1_111","2"
"Var1_112","22"
"Var1_113","7"
"Var1_114","2"
"Var1_115","6"
"Var1_116","2"
"Var1_117","7"
"Var1_118","2"
"Var1_119","7"
"Var1_120","2"
"Var1_121","2"
"Var1_122","13"
"Var1_123","7"
"Var1_124","1"
"Var1_125","13"
"Var1_126","1"
"Var1_127","11"
"Var1_128","1"
"Var1_129","7"
"Var1_130","2"
"Var1_131","9"
"Var1_132","11"
"Var1_133","2"
"Var1_134","19"
"Var1_135","11"
"Var1_136","1"
"Var1_137","2"
"Var1_138","9"
"Var1_139","2"
"Var1_140","7"
"Var1_141","22"
"Var1_142","2"
"Var1_143","2"
"Var1_144","13"
"Var1_145","2"
"Var1_146","8"
"Var1_147","6"
"Var1_148","20"
"Var1_149","20"
"Var1_150","13"
"Var1_151","13"
"Var1_152","2"
"Var1_153","4"
"Var1_154","7"
"Var1_155","2"
"Var1_156","21"
"Var1_157","1"
"Var1_158","13"
"Var1_159","9"
"Var1_160","6"
"Var1_161","9"
"Var1_162","2"
"Var1_163","18"
"Var1_164","2"
"Var1_165","2"
"Var1_166","13"
"Var1_167","24"
"Var1_168","1"
"Var1_169","4"
"Var1_170","13"
"Var1_171","19"
"Var1_172","22"
"Var1_173","19"
"Var1_174","4"
"Var1_175","2"
"Var1_176","2"
"Var1_177","19"
"Var1_178","7"
"Var1_179","2"
"Var1_180","7"
"Var1_181","2"
"Var1_182","19"
"Var1_183","9"
"Var1_184","2"
"Var1_185","11"
"Var1_186","2"
"Var1_187","9"
"Var1_188","16"
"Var1_189","5"
"Var1_190","2"
"Var1_191","9"
"Var1_192","7"
"Var1_193","2"
"Var1_194","2"
"Var1_195","7"
"Var1_196","1"
"Var1_197","18"
"Var1_198","11"
"Var1_199","1"
"Var1_200","4"
"Var1_201","7"
"Var1_202","11"
"Var1_203","20"
"Var1_204","1"
"Var1_205","11"
"Var1_206","1"
"Var1_207","20"
"Var1_208","9"
"Var1_209","20"
"Var1_210","1"
"Var1_211","4"
"Var1_212","9"
"Var1_213","2"
"Var1_214","4"
"Var1_215","21"
"Var1_216","20"
"Var1_217","23"
"Var1_218","17"
"Var1_219","21"
"Var1_220","2"
"Var1_221","7"
"Var1_222","18"
