"","sc3_24_clusters"
"Var1_1","18"
"Var1_2","18"
"Var1_3","18"
"Var1_4","18"
"Var1_5","18"
"Var1_6","18"
"Var1_7","12"
"Var1_8","18"
"Var1_9","18"
"Var1_10","18"
"Var1_11","18"
"Var1_12","18"
"Var1_13","6"
"Var1_14","6"
"Var1_15","19"
"Var1_16","23"
"Var1_17","4"
"Var1_18","18"
"Var1_19","22"
"Var1_20","2"
"Var1_21","2"
"Var1_22","11"
"Var1_23","22"
"Var1_24","1"
"Var1_25","6"
"Var1_26","9"
"Var1_27","2"
"Var1_28","18"
"Var1_29","18"
"Var1_30","1"
"Var1_31","6"
"Var1_32","6"
"Var1_33","6"
"Var1_34","6"
"Var1_35","2"
"Var1_36","18"
"Var1_37","2"
"Var1_38","4"
"Var1_39","12"
"Var1_40","6"
"Var1_41","23"
"Var1_42","1"
"Var1_43","6"
"Var1_44","23"
"Var1_45","23"
"Var1_46","23"
"Var1_47","18"
"Var1_48","23"
"Var1_49","6"
"Var1_50","1"
"Var1_51","6"
"Var1_52","1"
"Var1_53","18"
"Var1_54","2"
"Var1_55","12"
"Var1_56","23"
"Var1_57","1"
"Var1_58","2"
"Var1_59","12"
"Var1_60","19"
"Var1_61","22"
"Var1_62","9"
"Var1_63","19"
"Var1_64","22"
"Var1_65","5"
"Var1_66","18"
"Var1_67","11"
"Var1_68","2"
"Var1_69","6"
"Var1_70","11"
"Var1_71","21"
"Var1_72","19"
"Var1_73","12"
"Var1_74","6"
"Var1_75","1"
"Var1_76","2"
"Var1_77","6"
"Var1_78","12"
"Var1_79","1"
"Var1_80","2"
"Var1_81","5"
"Var1_82","12"
"Var1_83","1"
"Var1_84","18"
"Var1_85","23"
"Var1_86","6"
"Var1_87","6"
"Var1_88","2"
"Var1_89","19"
"Var1_90","2"
"Var1_91","1"
"Var1_92","5"
"Var1_93","2"
"Var1_94","12"
"Var1_95","2"
"Var1_96","19"
"Var1_97","2"
"Var1_98","6"
"Var1_99","6"
"Var1_100","1"
"Var1_101","6"
"Var1_102","11"
"Var1_103","9"
"Var1_104","6"
"Var1_105","1"
"Var1_106","2"
"Var1_107","21"
"Var1_108","4"
"Var1_109","18"
"Var1_110","6"
"Var1_111","2"
"Var1_112","19"
"Var1_113","6"
"Var1_114","2"
"Var1_115","5"
"Var1_116","2"
"Var1_117","6"
"Var1_118","2"
"Var1_119","6"
"Var1_120","2"
"Var1_121","2"
"Var1_122","12"
"Var1_123","6"
"Var1_124","1"
"Var1_125","4"
"Var1_126","1"
"Var1_127","11"
"Var1_128","1"
"Var1_129","6"
"Var1_130","2"
"Var1_131","9"
"Var1_132","11"
"Var1_133","2"
"Var1_134","18"
"Var1_135","11"
"Var1_136","1"
"Var1_137","2"
"Var1_138","9"
"Var1_139","2"
"Var1_140","6"
"Var1_141","19"
"Var1_142","2"
"Var1_143","2"
"Var1_144","12"
"Var1_145","2"
"Var1_146","6"
"Var1_147","5"
"Var1_148","22"
"Var1_149","22"
"Var1_150","12"
"Var1_151","12"
"Var1_152","2"
"Var1_153","2"
"Var1_154","6"
"Var1_155","2"
"Var1_156","23"
"Var1_157","1"
"Var1_158","12"
"Var1_159","9"
"Var1_160","5"
"Var1_161","9"
"Var1_162","2"
"Var1_163","17"
"Var1_164","2"
"Var1_165","2"
"Var1_166","12"
"Var1_167","19"
"Var1_168","1"
"Var1_169","1"
"Var1_170","12"
"Var1_171","18"
"Var1_172","19"
"Var1_173","18"
"Var1_174","1"
"Var1_175","2"
"Var1_176","2"
"Var1_177","18"
"Var1_178","6"
"Var1_179","2"
"Var1_180","6"
"Var1_181","2"
"Var1_182","18"
"Var1_183","9"
"Var1_184","2"
"Var1_185","11"
"Var1_186","2"
"Var1_187","9"
"Var1_188","15"
"Var1_189","5"
"Var1_190","2"
"Var1_191","9"
"Var1_192","6"
"Var1_193","2"
"Var1_194","2"
"Var1_195","6"
"Var1_196","1"
"Var1_197","17"
"Var1_198","11"
"Var1_199","1"
"Var1_200","1"
"Var1_201","6"
"Var1_202","9"
"Var1_203","22"
