"","sc3_25_clusters"
"Interneurons","17"
"Interneurons.1","17"
"Interneurons.2","17"
"Interneurons.3","17"
"Interneurons.4","17"
"Interneurons.5","17"
"Interneurons.6","17"
"Interneurons.7","17"
"Interneurons.8","17"
"Interneurons.9","17"
"Interneurons.10","17"
"Interneurons.11","17"
"Interneurons.12","17"
"Interneurons.13","17"
"Interneurons.14","17"
"Interneurons.15","17"
"Interneurons.16","17"
"Interneurons.17","17"
"Interneurons.18","17"
"Interneurons.19","17"
"Interneurons.20","17"
"Interneurons.21","17"
"Interneurons.22","17"
"Interneurons.23","17"
"Interneurons.24","8"
"Interneurons.25","17"
"Interneurons.26","17"
"Interneurons.27","17"
"Interneurons.28","17"
"Interneurons.29","17"
"Interneurons.30","17"
"Interneurons.31","17"
"Interneurons.32","17"
"Interneurons.33","17"
"Interneurons.34","17"
"Interneurons.35","17"
"Interneurons.36","17"
"Interneurons.37","17"
"Interneurons.38","17"
"Interneurons.39","17"
"Interneurons.40","17"
"Interneurons.41","17"
"Interneurons.42","17"
"Interneurons.43","17"
"Interneurons.44","17"
"Interneurons.45","17"
"Interneurons.46","17"
"Interneurons.47","17"
"Interneurons.48","17"
"Interneurons.49","17"
"Interneurons.50","17"
"Interneurons.51","17"
"Interneurons.52","17"
"Interneurons.53","17"
"Interneurons.54","17"
"Interneurons.55","17"
"Interneurons.56","17"
"Interneurons.57","17"
"Interneurons.58","17"
"Interneurons.59","17"
"Interneurons.60","17"
"Interneurons.61","17"
"Interneurons.62","17"
"Interneurons.63","17"
"Interneurons.64","17"
"Interneurons.65","17"
"Interneurons.66","17"
"Interneurons.67","17"
"Interneurons.68","17"
"Interneurons.69","17"
"Interneurons.70","17"
"Interneurons.71","17"
"Interneurons.72","17"
"Interneurons.73","17"
"Interneurons.74","17"
"Interneurons.75","17"
"Interneurons.76","17"
"Interneurons.77","17"
"Interneurons.78","17"
"Interneurons.79","17"
"Interneurons.80","17"
"Interneurons.81","17"
"Interneurons.82","17"
"Interneurons.83","17"
"Interneurons.84","17"
"Interneurons.85","17"
"Interneurons.86","17"
"Interneurons.87","17"
"Interneurons.88","17"
"Interneurons.89","17"
"Interneurons.90","17"
"Interneurons.91","17"
"Interneurons.92","17"
"Interneurons.93","17"
"Interneurons.94","17"
"Interneurons.95","17"
"Interneurons.96","17"
"Interneurons.97","17"
"Interneurons.98","17"
"Interneurons.99","17"
"Interneurons.100","17"
"Interneurons.101","17"
"Interneurons.102","17"
"Interneurons.103","17"
"Interneurons.104","16"
"Interneurons.105","17"
"Interneurons.106","17"
"Interneurons.107","17"
"Interneurons.108","17"
"Interneurons.109","17"
"Interneurons.110","17"
"Interneurons.111","17"
"Interneurons.112","17"
"Interneurons.113","8"
"Interneurons.114","17"
"Interneurons.115","17"
"Interneurons.116","17"
"Interneurons.117","17"
"Interneurons.118","9"
"Interneurons.119","17"
"Interneurons.120","17"
"Interneurons.121","17"
"Interneurons.122","17"
"Interneurons.123","17"
"Interneurons.124","17"
"Interneurons.125","17"
"Interneurons.126","8"
"Interneurons.127","17"
"Interneurons.128","17"
"Interneurons.129","17"
"Interneurons.130","17"
"Interneurons.131","17"
"Interneurons.132","17"
"Interneurons.133","9"
"Interneurons.134","17"
"Interneurons.135","17"
"Interneurons.136","17"
"Interneurons.137","5"
"Interneurons.138","17"
"Interneurons.139","17"
"Interneurons.140","17"
"Interneurons.141","17"
"Interneurons.142","6"
"Interneurons.143","17"
"Interneurons.144","17"
"Interneurons.145","17"
"Interneurons.146","17"
"Interneurons.147","17"
"Interneurons.148","17"
"Interneurons.149","17"
"Interneurons.150","17"
"Interneurons.151","17"
"Interneurons.152","17"
"Interneurons.153","17"
"Interneurons.154","17"
"Interneurons.155","17"
"Interneurons.156","17"
"Interneurons.157","17"
"Interneurons.158","17"
"Interneurons.159","17"
"Interneurons.160","17"
"Interneurons.161","17"
"Interneurons.162","17"
"Interneurons.163","17"
"Interneurons.164","17"
"Interneurons.165","17"
"Interneurons.166","17"
"Interneurons.167","17"
"Interneurons.168","17"
"Interneurons.169","17"
"Interneurons.170","17"
"Interneurons.171","17"
"Interneurons.172","17"
"Interneurons.173","17"
"Interneurons.174","17"
"Interneurons.175","17"
"Interneurons.176","17"
"Interneurons.177","17"
"Interneurons.178","17"
"Interneurons.179","17"
"Interneurons.180","17"
"Interneurons.181","17"
"Interneurons.182","17"
"Interneurons.183","17"
"Interneurons.184","17"
"Interneurons.185","17"
