"","sc3_25_clusters"
"Interneurons","24"
"Interneurons.1","24"
"Interneurons.2","24"
"Interneurons.3","24"
"Interneurons.4","24"
"Interneurons.5","24"
"Interneurons.6","24"
"Interneurons.7","24"
"Interneurons.8","24"
"Interneurons.9","24"
"Interneurons.10","24"
"Interneurons.11","24"
"Interneurons.12","24"
"Interneurons.13","24"
"Interneurons.14","24"
"Interneurons.15","24"
"Interneurons.16","24"
"Interneurons.17","24"
"Interneurons.18","24"
"Interneurons.19","24"
"Interneurons.20","24"
"Interneurons.21","24"
"Interneurons.22","24"
"Interneurons.23","24"
"Interneurons.24","16"
"Interneurons.25","24"
"Interneurons.26","24"
"Interneurons.27","24"
"Interneurons.28","24"
"Interneurons.29","24"
"Interneurons.30","24"
"Interneurons.31","24"
"Interneurons.32","24"
"Interneurons.33","24"
"Interneurons.34","24"
"Interneurons.35","24"
"Interneurons.36","24"
"Interneurons.37","24"
"Interneurons.38","24"
"Interneurons.39","24"
"Interneurons.40","24"
"Interneurons.41","24"
"Interneurons.42","24"
"Interneurons.43","24"
"Interneurons.44","24"
"Interneurons.45","24"
"Interneurons.46","24"
"Interneurons.47","24"
"Interneurons.48","24"
"Interneurons.49","24"
"Interneurons.50","24"
"Interneurons.51","24"
"Interneurons.52","24"
"Interneurons.53","24"
"Interneurons.54","24"
"Interneurons.55","24"
"Interneurons.56","24"
"Interneurons.57","24"
"Interneurons.58","24"
"Interneurons.59","24"
"Interneurons.60","24"
"Interneurons.61","24"
"Interneurons.62","24"
"Interneurons.63","24"
"Interneurons.64","24"
"Interneurons.65","24"
"Interneurons.66","24"
"Interneurons.67","24"
"Interneurons.68","24"
"Interneurons.69","24"
"Interneurons.70","24"
"Interneurons.71","24"
"Interneurons.72","24"
"Interneurons.73","24"
"Interneurons.74","24"
"Interneurons.75","24"
"Interneurons.76","24"
"Interneurons.77","24"
"Interneurons.78","24"
"Interneurons.79","24"
"Interneurons.80","24"
"Interneurons.81","24"
"Interneurons.82","24"
"Interneurons.83","24"
"Interneurons.84","24"
"Interneurons.85","24"
"Interneurons.86","24"
"Interneurons.87","24"
"Interneurons.88","24"
"Interneurons.89","24"
"Interneurons.90","24"
"Interneurons.91","24"
"Interneurons.92","24"
"Interneurons.93","24"
"Interneurons.94","24"
"Interneurons.95","24"
"Interneurons.96","24"
"Interneurons.97","24"
"Interneurons.98","24"
"Interneurons.99","24"
"Interneurons.100","24"
"Interneurons.101","24"
"Interneurons.102","24"
"Interneurons.103","24"
"Interneurons.104","25"
"Interneurons.105","24"
"Interneurons.106","24"
"Interneurons.107","24"
"Interneurons.108","24"
"Interneurons.109","24"
"Interneurons.110","24"
"Interneurons.111","24"
"Interneurons.112","24"
"Interneurons.113","16"
"Interneurons.114","24"
"Interneurons.115","24"
"Interneurons.116","24"
"Interneurons.117","24"
"Interneurons.118","16"
"Interneurons.119","24"
"Interneurons.120","24"
"Interneurons.121","24"
"Interneurons.122","24"
"Interneurons.123","24"
"Interneurons.124","24"
"Interneurons.125","24"
"Interneurons.126","16"
"Interneurons.127","24"
"Interneurons.128","24"
"Interneurons.129","24"
"Interneurons.130","24"
"Interneurons.131","24"
"Interneurons.132","24"
"Interneurons.133","16"
"Interneurons.134","24"
"Interneurons.135","24"
"Interneurons.136","24"
"Interneurons.137","9"
"Interneurons.138","24"
"Interneurons.139","24"
"Interneurons.140","24"
"Interneurons.141","24"
"Interneurons.142","9"
"Interneurons.143","24"
"Interneurons.144","24"
"Interneurons.145","24"
"Interneurons.146","24"
"Interneurons.147","24"
"Interneurons.148","24"
"Interneurons.149","24"
"Interneurons.150","24"
"Interneurons.151","24"
"Interneurons.152","24"
"Interneurons.153","24"
"Interneurons.154","24"
"Interneurons.155","24"
"Interneurons.156","24"
"Interneurons.157","24"
"Interneurons.158","24"
"Interneurons.159","24"
"Interneurons.160","24"
"Interneurons.161","24"
"Interneurons.162","24"
"Interneurons.163","24"
"Interneurons.164","24"
"Interneurons.165","24"
"Interneurons.166","24"
"Interneurons.167","24"
"Interneurons.168","24"
"Interneurons.169","24"
"Interneurons.170","24"
"Interneurons.171","24"
"Interneurons.172","24"
"Interneurons.173","24"
"Interneurons.174","24"
"Interneurons.175","24"
"Interneurons.176","24"
"Interneurons.177","24"
"Interneurons.178","24"
"Interneurons.179","24"
"Interneurons.180","24"
"Interneurons.181","24"
"Interneurons.182","24"
"Interneurons.183","24"
"Interneurons.184","24"
"Interneurons.185","24"
"Interneurons.186","24"
"Interneurons.187","24"
"Interneurons.188","24"
"Interneurons.189","24"
"Interneurons.190","24"
"Interneurons.191","24"
"Interneurons.192","24"
"Interneurons.193","9"
"Interneurons.194","10"
"Interneurons.195","24"
"Interneurons.196","11"
"Interneurons.197","24"
"Interneurons.198","24"
"Interneurons.199","24"
"Interneurons.200","24"
"Interneurons.201","24"
"Interneurons.202","24"
"Interneurons.203","25"
"Interneurons.204","24"
"Interneurons.205","24"
"Interneurons.206","24"
"Interneurons.207","24"
"Interneurons.208","24"
"Interneurons.209","24"
"Interneurons.210","24"
"Interneurons.211","24"
"Interneurons.212","24"
"Interneurons.213","24"
"Interneurons.214","24"
"Interneurons.215","10"
"Interneurons.216","24"
"Interneurons.217","23"
"Interneurons.218","24"
"Interneurons.219","24"
"Interneurons.220","24"
"Interneurons.221","24"
"Interneurons.222","24"
"Interneurons.223","24"
"Interneurons.224","24"
"Interneurons.225","25"
"Interneurons.226","24"
"Interneurons.227","24"
"Interneurons.228","24"
"Interneurons.229","24"
"Interneurons.230","24"
"Interneurons.231","24"
"Interneurons.232","24"
"Interneurons.233","24"
"Interneurons.234","25"
"Interneurons.235","24"
"Interneurons.236","24"
"Interneurons.237","24"
"Interneurons.238","16"
"Interneurons.239","24"
"Interneurons.240","24"
"Interneurons.241","24"
"Interneurons.242","24"
"Interneurons.243","24"
"Interneurons.244","24"
"Interneurons.245","24"
"Interneurons.246","24"
"Interneurons.247","24"
"Interneurons.248","24"
"Interneurons.249","24"
"Interneurons.250","24"
"Interneurons.251","24"
"Interneurons.252","24"
"Interneurons.253","24"
"Interneurons.254","16"
"Interneurons.255","24"
"Interneurons.256","24"
"Interneurons.257","24"
"Interneurons.258","10"
"Interneurons.259","24"
"Interneurons.260","24"
"Interneurons.261","24"
"Interneurons.262","24"
"Interneurons.263","23"
"Interneurons.264","24"
"Interneurons.265","24"
"Interneurons.266","24"
"Interneurons.267","24"
"Interneurons.268","24"
"Interneurons.269","24"
