"","sc3_25_clusters"
"Interneurons","25"
"Interneurons.1","25"
"Interneurons.2","25"
"Interneurons.3","25"
"Interneurons.4","25"
"Interneurons.5","25"
"Interneurons.6","25"
"Interneurons.7","25"
"Interneurons.8","25"
"Interneurons.9","25"
"Interneurons.10","25"
"Interneurons.11","25"
"Interneurons.12","25"
"Interneurons.13","25"
"Interneurons.14","25"
"Interneurons.15","25"
"Interneurons.16","25"
"Interneurons.17","25"
"Interneurons.18","25"
"Interneurons.19","25"
"Interneurons.20","25"
"Interneurons.21","25"
"Interneurons.22","25"
"Interneurons.23","25"
"Interneurons.24","11"
"Interneurons.25","25"
"Interneurons.26","25"
"Interneurons.27","25"
"Interneurons.28","25"
"Interneurons.29","25"
"Interneurons.30","25"
"Interneurons.31","25"
"Interneurons.32","25"
"Interneurons.33","25"
"Interneurons.34","25"
"Interneurons.35","25"
"Interneurons.36","25"
"Interneurons.37","25"
"Interneurons.38","25"
"Interneurons.39","25"
"Interneurons.40","25"
"Interneurons.41","25"
"Interneurons.42","25"
"Interneurons.43","25"
"Interneurons.44","25"
"Interneurons.45","25"
"Interneurons.46","25"
"Interneurons.47","25"
"Interneurons.48","25"
"Interneurons.49","25"
"Interneurons.50","25"
"Interneurons.51","25"
"Interneurons.52","25"
"Interneurons.53","25"
"Interneurons.54","25"
"Interneurons.55","25"
"Interneurons.56","25"
"Interneurons.57","25"
"Interneurons.58","25"
"Interneurons.59","25"
"Interneurons.60","25"
"Interneurons.61","25"
"Interneurons.62","25"
"Interneurons.63","25"
"Interneurons.64","25"
"Interneurons.65","25"
"Interneurons.66","25"
"Interneurons.67","25"
"Interneurons.68","25"
"Interneurons.69","25"
"Interneurons.70","25"
"Interneurons.71","25"
"Interneurons.72","25"
"Interneurons.73","25"
"Interneurons.74","25"
"Interneurons.75","25"
"Interneurons.76","25"
"Interneurons.77","25"
"Interneurons.78","25"
"Interneurons.79","25"
"Interneurons.80","25"
"Interneurons.81","25"
"Interneurons.82","25"
"Interneurons.83","25"
"Interneurons.84","25"
"Interneurons.85","25"
"Interneurons.86","25"
"Interneurons.87","25"
"Interneurons.88","25"
"Interneurons.89","25"
"Interneurons.90","25"
"Interneurons.91","25"
"Interneurons.92","25"
"Interneurons.93","25"
"Interneurons.94","25"
"Interneurons.95","25"
"Interneurons.96","25"
"Interneurons.97","25"
"Interneurons.98","25"
"Interneurons.99","25"
"Interneurons.100","25"
