"","x"
"1",3
"2",1
"3",6
"4",6
"5",6
"6",1
"7",2
"8",1
"9",1
"10",6
"11",2
"12",6
"13",6
"14",6
"15",1
"16",13
"17",1
"18",1
"19",1
"20",1
"21",3
"22",1
"23",1
"24",6
"25",1
"26",6
"27",6
"28",3
"29",3
"30",6
"31",6
"32",11
"33",6
"34",5
"35",3
"36",13
"37",6
"38",6
"39",3
"40",13
"41",6
"42",6
"43",3
"44",1
"45",13
"46",6
"47",10
"48",6
"49",13
"50",13
"51",3
"52",6
"53",11
"54",6
"55",6
"56",3
"57",3
"58",6
"59",13
"60",6
"61",2
"62",1
"63",6
"64",5
"65",6
"66",6
"67",1
"68",6
"69",6
"70",6
"71",6
"72",6
"73",13
"74",13
"75",10
"76",6
"77",6
"78",6
"79",13
"80",8
"81",6
"82",6
"83",6
"84",10
"85",6
"86",1
"87",2
"88",6
"89",13
"90",2
"91",6
"92",8
"93",6
"94",3
"95",4
"96",1
"97",13
"98",10
"99",10
"100",10
"101",10
"102",10
"103",13
"104",13
"105",10
"106",13
"107",6
"108",3
"109",13
"110",1
"111",8
"112",6
"113",8
"114",8
"115",6
"116",2
"117",6
"118",6
"119",6
"120",3
"121",2
"122",6
"123",6
"124",6
"125",6
"126",3
"127",1
"128",2
"129",6
"130",3
"131",6
"132",13
"133",4
"134",2
"135",6
"136",13
"137",8
"138",1
"139",6
"140",4
"141",3
"142",4
"143",4
"144",4
"145",9
"146",4
"147",4
"148",4
"149",11
"150",4
"151",15
"152",4
"153",4
"154",3
"155",4
"156",4
"157",4
"158",4
"159",4
"160",4
"161",3
"162",11
"163",4
"164",4
"165",3
"166",4
"167",4
"168",4
"169",2
"170",15
"171",4
"172",3
"173",3
"174",3
"175",3
"176",4
"177",4
"178",4
"179",4
"180",3
"181",4
"182",9
"183",4
"184",4
"185",4
"186",3
"187",14
"188",3
"189",12
"190",11
"191",4
"192",3
"193",4
"194",15
"195",4
"196",5
"197",4
"198",11
"199",3
"200",12
"201",3
"202",3
"203",4
"204",11
"205",3
"206",3
"207",3
"208",4
"209",4
"210",4
"211",4
"212",4
"213",4
"214",3
"215",9
"216",15
"217",13
"218",9
"219",3
"220",9
"221",9
"222",9
"223",4
"224",4
"225",7
"226",4
"227",9
"228",3
"229",9
"230",11
"231",3
"232",3
"233",7
"234",4
"235",7
"236",4
"237",4
"238",9
"239",9
"240",7
"241",9
"242",9
"243",3
"244",14
"245",14
"246",3
"247",4
"248",7
"249",4
"250",15
"251",4
"252",3
"253",4
"254",4
"255",4
"256",4
"257",4
"258",4
"259",4
"260",4
"261",4
"262",4
"263",7
"264",4
"265",2
"266",4
"267",4
"268",3
"269",4
"270",4
"271",5
"272",9
"273",4
"274",4
"275",4
"276",4
"277",4
"278",2
"279",2
"280",4
"281",5
"282",3
"283",2
"284",3
"285",15
"286",3
"287",3
"288",15
"289",3
"290",4
"291",3
"292",4
"293",2
"294",4
"295",2
"296",4
"297",4
"298",4
"299",4
"300",3
"301",7
"302",4
"303",3
"304",11
"305",4
"306",3
"307",4
"308",4
"309",3
"310",3
"311",3
"312",1
"313",3
"314",1
"315",3
"316",12
"317",15
"318",3
"319",15
"320",3
"321",3
"322",15
"323",3
"324",3
"325",15
"326",3
"327",3
"328",3
"329",3
"330",3
"331",15
"332",3
"333",11
"334",15
"335",3
"336",3
"337",3
"338",1
"339",6
"340",15
"341",3
"342",3
"343",3
"344",3
"345",3
"346",15
"347",3
"348",3
"349",3
"350",3
"351",14
"352",3
"353",6
"354",13
"355",14
"356",3
"357",3
"358",3
"359",3
"360",3
"361",15
"362",3
"363",6
"364",3
"365",13
"366",3
"367",3
"368",3
"369",3
"370",3
