"","sc3_8_clusters"
"NF","7"
"NF.1","8"
"NF.2","7"
"NF.3","7"
"NF.4","8"
"NF.5","8"
"NF.6","8"
"NF.7","8"
"NF.8","8"
"NF.9","7"
"NF.10","8"
"NF.11","7"
"NF.12","7"
"NF.13","7"
"NF.14","8"
"NF.15","8"
"NF.16","8"
"NF.17","8"
"NF.18","8"
"NF.19","8"
"NF.20","8"
"NF.21","8"
"NF.22","8"
"NF.23","8"
"NF.24","8"
"NF.25","7"
"NF.26","7"
"NF.27","7"
"NF.28","8"
"NF.29","8"
"NF.30","8"
"NF.31","8"
"NF.32","8"
"NF.33","8"
"NF.34","7"
"NF.35","8"
"NF.36","7"
"NF.37","7"
"NF.38","8"
"NF.39","8"
"NF.40","8"
"NF.41","7"
"NF.42","8"
"NF.43","8"
"NF.44","8"
"NF.45","8"
"NF.46","8"
"NF.47","8"
"NF.48","8"
"NF.49","8"
"NF.50","7"
"NF.51","8"
"NF.52","8"
"NF.53","8"
"NF.54","7"
"NF.55","7"
"NF.56","7"
"NF.57","7"
"NF.58","8"
"NF.59","7"
"NF.60","7"
"NF.61","8"
"NF.62","7"
"NF.63","7"
"NF.64","7"
"NF.65","7"
"NF.66","8"
"NF.67","8"
"NF.68","8"
"NF.69","7"
"NF.70","7"
"NF.71","7"
"NF.72","8"
"NF.73","8"
"NF.74","8"
"NF.75","7"
"NF.76","8"
"NF.77","7"
"NF.78","8"
"NF.79","8"
"NF.80","8"
"NF.81","7"
"NF.82","8"
"NF.83","7"
"NF.84","7"
"NF.85","8"
"NF.86","8"
"NF.87","8"
"NF.88","8"
"NF.89","8"
"NF.90","7"
"NF.91","8"
"NF.92","7"
"NF.93","7"
"NF.94","7"
"NF.95","7"
"NF.96","8"
"NF.97","7"
"NF.98","7"
"NF.99","8"
"NF.100","8"
"NF.101","8"
"NF.102","8"
"NF.103","8"
"NF.104","7"
"NF.105","8"
"NF.106","2"
"NF.107","8"
"NF.108","8"
"NF.109","8"
"NF.110","8"
"NF.111","8"
"NF.112","8"
"NF.113","8"
"NF.114","8"
"NF.115","8"
"NF.116","8"
"NF.117","7"
"NF.118","8"
"NF.119","7"
"NF.120","8"
"NF.121","7"
"NF.122","8"
"NF.123","8"
"NF.124","8"
"NF.125","7"
"NF.126","8"
"NF.127","8"
"NF.128","7"
"NF.129","7"
"NF.130","8"
"NF.131","8"
"NF.132","7"
"NF.133","8"
"NF.134","7"
"NF.135","8"
"NF.136","8"
"NF.137","8"
"NF.138","8"
"NP","3"
"NP.1","3"
"NP.2","3"
"NP.3","3"
"NP.4","3"
"NP.5","3"
"NP.6","5"
"NP.7","3"
"NP.8","3"
"NP.9","5"
"NP.10","3"
"NP.11","2"
"NP.12","3"
"NP.13","3"
"NP.14","3"
"NP.15","5"
"NP.16","3"
"NP.17","3"
"NP.18","3"
"NP.19","3"
"NP.20","3"
"NP.21","5"
"NP.22","5"
"NP.23","3"
"NP.24","5"
"NP.25","5"
"NP.26","3"
"NP.27","3"
"NP.28","3"
"NP.29","5"
"NP.30","3"
"NP.31","3"
"NP.32","3"
"NP.33","5"
"NP.34","3"
"NP.35","3"
"NP.36","3"
"NP.37","3"
"NP.38","3"
"NP.39","3"
"NP.40","5"
"NP.41","5"
"NP.42","3"
"NP.43","5"
"NP.44","3"
"NP.45","3"
"NP.46","3"
"NP.47","3"
"NP.48","3"
"NP.49","5"
"NP.50","3"
"NP.51","3"
"NP.52","3"
"NP.53","3"
"NP.54","4"
"NP.55","3"
"NP.56","3"
"NP.57","4"
"NP.58","3"
"NP.59","3"
"NP.60","3"
"NP.61","3"
"NP.62","3"
"NP.63","5"
"NP.64","3"
"NP.65","3"
"NP.66","3"
"NP.67","5"
"NP.68","3"
"NP.69","3"
"NP.70","3"
"NP.71","3"
"NP.72","3"
"NP.73","3"
"NP.74","3"
"NP.75","5"
"NP.76","5"
"NP.77","3"
"NP.78","3"
"NP.79","3"
"NP.80","5"
"NP.81","3"
"NP.82","3"
"NP.83","3"
"NP.84","3"
"NP.85","3"
"NP.86","5"
"NP.87","3"
"NP.88","3"
"NP.89","3"
"NP.90","5"
"NP.91","5"
"NP.92","5"
"NP.93","3"
"NP.94","5"
"NP.95","5"
"NP.96","3"
"NP.97","3"
"NP.98","3"
"NP.99","3"
"NP.100","3"
"NP.101","3"
"NP.102","3"
"NP.103","5"
"NP.104","3"
"NP.105","3"
"NP.106","5"
"NP.107","5"
"NP.108","3"
