"","sc3_11_clusters"
"Var1_1","8"
"Var1_2","5"
"Var1_3","8"
"Var1_4","8"
"Var1_5","5"
"Var1_6","5"
"Var1_7","5"
"Var1_8","5"
"Var1_9","5"
"Var1_10","8"
"Var1_11","5"
"Var1_12","8"
"Var1_13","8"
"Var1_14","8"
"Var1_15","5"
"Var1_16","5"
"Var1_17","5"
"Var1_18","5"
"Var1_19","5"
"Var1_20","5"
"Var1_21","5"
"Var1_22","5"
"Var1_23","5"
"Var1_24","5"
"Var1_25","5"
"Var1_26","8"
"Var1_27","8"
"Var1_28","8"
"Var1_29","5"
"Var1_30","5"
"Var1_31","5"
"Var1_32","5"
"Var1_33","5"
"Var1_34","5"
"Var1_35","8"
"Var1_36","5"
"Var1_37","8"
"Var1_38","8"
"Var1_39","5"
"Var1_40","5"
"Var1_41","5"
"Var1_42","8"
"Var1_43","5"
"Var1_44","5"
"Var1_45","5"
"Var1_46","5"
"Var1_47","5"
"Var1_48","5"
"Var1_49","5"
"Var1_50","5"
"Var1_51","8"
"Var1_52","5"
"Var1_53","5"
"Var1_54","5"
"Var1_55","8"
"Var1_56","8"
"Var1_57","8"
"Var1_58","8"
"Var1_59","5"
"Var1_60","8"
"Var1_61","8"
"Var1_62","5"
"Var1_63","8"
"Var1_64","8"
"Var1_65","8"
"Var1_66","8"
"Var1_67","5"
"Var1_68","5"
"Var1_69","5"
"Var1_70","8"
"Var1_71","8"
"Var1_72","8"
"Var1_73","5"
"Var1_74","5"
"Var1_75","5"
"Var1_76","8"
"Var1_77","5"
"Var1_78","8"
"Var1_79","5"
"Var1_80","5"
"Var1_81","5"
"Var1_82","8"
"Var1_83","5"
"Var1_84","8"
"Var1_85","8"
"Var1_86","5"
"Var1_87","5"
"Var1_88","5"
"Var1_89","5"
"Var1_90","5"
"Var1_91","8"
"Var1_92","5"
"Var1_93","8"
"Var1_94","8"
"Var1_95","8"
"Var1_96","8"
"Var1_97","5"
"Var1_98","8"
"Var1_99","8"
"Var1_100","5"
"Var1_101","5"
"Var1_102","5"
"Var1_103","5"
"Var1_104","5"
"Var1_105","8"
"Var1_106","5"
"Var1_107","6"
"Var1_108","5"
"Var1_109","5"
"Var1_110","5"
"Var1_111","5"
"Var1_112","5"
"Var1_113","5"
"Var1_114","5"
"Var1_115","5"
"Var1_116","5"
"Var1_117","5"
"Var1_118","8"
"Var1_119","5"
"Var1_120","8"
"Var1_121","5"
"Var1_122","8"
"Var1_123","5"
"Var1_124","5"
"Var1_125","5"
"Var1_126","8"
"Var1_127","5"
"Var1_128","5"
"Var1_129","8"
"Var1_130","8"
"Var1_131","5"
"Var1_132","5"
"Var1_133","8"
"Var1_134","5"
"Var1_135","8"
"Var1_136","5"
"Var1_137","5"
"Var1_138","5"
"Var1_139","5"
"Var1_140","3"
"Var1_141","3"
"Var1_142","3"
"Var1_143","3"
"Var1_144","3"
"Var1_145","3"
"Var1_146","9"
"Var1_147","3"
"Var1_148","3"
"Var1_149","9"
"Var1_150","3"
"Var1_151","10"
"Var1_152","3"
"Var1_153","3"
"Var1_154","3"
"Var1_155","9"
"Var1_156","3"
"Var1_157","3"
"Var1_158","3"
"Var1_159","3"
"Var1_160","3"
"Var1_161","9"
"Var1_162","9"
"Var1_163","3"
"Var1_164","9"
"Var1_165","9"
"Var1_166","3"
"Var1_167","3"
"Var1_168","3"
"Var1_169","9"
"Var1_170","3"
"Var1_171","3"
"Var1_172","3"
"Var1_173","9"
"Var1_174","3"
"Var1_175","3"
"Var1_176","3"
"Var1_177","3"
"Var1_178","3"
"Var1_179","3"
"Var1_180","9"
"Var1_181","9"
"Var1_182","3"
"Var1_183","9"
"Var1_184","3"
"Var1_185","3"
"Var1_186","3"
"Var1_187","3"
"Var1_188","3"
"Var1_189","9"
"Var1_190","3"
"Var1_191","3"
"Var1_192","3"
"Var1_193","3"
"Var1_194","4"
"Var1_195","3"
"Var1_196","3"
"Var1_197","3"
"Var1_198","3"
"Var1_199","3"
"Var1_200","3"
"Var1_201","3"
"Var1_202","3"
"Var1_203","9"
"Var1_204","3"
"Var1_205","3"
"Var1_206","3"
"Var1_207","9"
"Var1_208","3"
"Var1_209","3"
"Var1_210","3"
"Var1_211","3"
"Var1_212","3"
"Var1_213","3"
"Var1_214","3"
"Var1_215","9"
"Var1_216","9"
"Var1_217","3"
"Var1_218","3"
"Var1_219","3"
"Var1_220","9"
"Var1_221","3"
"Var1_222","3"
"Var1_223","3"
"Var1_224","3"
"Var1_225","3"
"Var1_226","9"
"Var1_227","3"
"Var1_228","3"
"Var1_229","3"
"Var1_230","9"
"Var1_231","9"
"Var1_232","9"
"Var1_233","3"
"Var1_234","9"
"Var1_235","9"
"Var1_236","3"
"Var1_237","3"
"Var1_238","3"
"Var1_239","3"
"Var1_240","3"
"Var1_241","3"
"Var1_242","3"
"Var1_243","9"
"Var1_244","3"
"Var1_245","3"
"Var1_246","9"
"Var1_247","9"
"Var1_248","3"
"Var1_249","3"
"Var1_250","4"
"Var1_251","3"
"Var1_252","3"
"Var1_253","3"
"Var1_254","3"
"Var1_255","3"
"Var1_256","3"
"Var1_257","3"
"Var1_258","3"
"Var1_259","3"
"Var1_260","3"
"Var1_261","3"
"Var1_262","3"
"Var1_263","3"
"Var1_264","3"
"Var1_265","3"
"Var1_266","3"
"Var1_267","3"
"Var1_268","3"
"Var1_269","4"
"Var1_270","3"
"Var1_271","3"
"Var1_272","3"
"Var1_273","3"
"Var1_274","3"
"Var1_275","3"
"Var1_276","3"
"Var1_277","3"
"Var1_278","9"
"Var1_279","3"
"Var1_280","4"
"Var1_281","3"
"Var1_282","9"
"Var1_283","3"
"Var1_284","3"
"Var1_285","10"
"Var1_286","4"
"Var1_287","9"
"Var1_288","10"
"Var1_289","4"
"Var1_290","9"
"Var1_291","4"
"Var1_292","3"
"Var1_293","3"
"Var1_294","3"
"Var1_295","9"
"Var1_296","3"
"Var1_297","3"
"Var1_298","9"
"Var1_299","3"
"Var1_300","3"
"Var1_301","3"
"Var1_302","3"
"Var1_303","3"
"Var1_304","3"
"Var1_305","3"
"Var1_306","3"
"Var1_307","9"
"Var1_308","3"
"Var1_309","5"
"Var1_310","11"
"Var1_311","10"
"Var1_312","5"
"Var1_313","11"
"Var1_314","5"
"Var1_315","11"
"Var1_316","11"
"Var1_317","11"
"Var1_318","11"
"Var1_319","10"
"Var1_320","5"
"Var1_321","11"
"Var1_322","10"
"Var1_323","11"
"Var1_324","11"
"Var1_325","10"
"Var1_326","11"
"Var1_327","11"
"Var1_328","11"
"Var1_329","11"
"Var1_330","11"
"Var1_331","11"
"Var1_332","5"
"Var1_333","5"
"Var1_334","11"
"Var1_335","5"
"Var1_336","11"
"Var1_337","5"
"Var1_338","5"
"Var1_339","5"
"Var1_340","11"
"Var1_341","7"
"Var1_342","5"
"Var1_343","11"
"Var1_344","11"
"Var1_345","11"
"Var1_346","10"
"Var1_347","5"
"Var1_348","11"
"Var1_349","11"
"Var1_350","11"
"Var1_351","5"
"Var1_352","11"
"Var1_353","11"
"Var1_354","11"
"Var1_355","11"
"Var1_356","11"
"Var1_357","11"
"Var1_358","11"
"Var1_359","11"
"Var1_360","7"
"Var1_361","11"
"Var1_362","11"
"Var1_363","5"
"Var1_364","10"
"Var1_365","11"
"Var1_366","10"
"Var1_367","11"
"Var1_368","11"
"Var1_369","7"
"Var1_370","11"
"Var1_371","11"
"Var1_372","10"
"Var1_373","7"
"Var1_374","11"
"Var1_375","10"
"Var1_376","5"
"Var1_377","10"
"Var1_378","11"
"Var1_379","11"
"Var1_380","11"
"Var1_381","10"
"Var1_382","10"
"Var1_383","10"
"Var1_384","11"
"Var1_385","11"
"Var1_386","11"
"Var1_387","5"
"Var1_388","11"
"Var1_389","5"
"Var1_390","1"
"Var1_391","1"
"Var1_392","1"
"Var1_393","1"
"Var1_394","1"
"Var1_395","2"
"Var1_396","1"
"Var1_397","1"
"Var1_398","1"
"Var1_399","1"
"Var1_400","1"
"Var1_401","1"
"Var1_402","1"
"Var1_403","1"
"Var1_404","1"
"Var1_405","2"
"Var1_406","1"
"Var1_407","1"
"Var1_408","2"
"Var1_409","1"
"Var1_410","1"
"Var1_411","1"
"Var1_412","2"
"Var1_413","1"
"Var1_414","1"
"Var1_415","2"
"Var1_416","2"
"Var1_417","1"
"Var1_418","1"
"Var1_419","1"
"Var1_420","1"
"Var1_421","1"
"Var1_422","1"
"Var1_423","1"
"Var1_424","1"
"Var1_425","1"
"Var1_426","1"
"Var1_427","2"
"Var1_428","1"
"Var1_429","1"
"Var1_430","1"
"Var1_431","1"
"Var1_432","1"
"Var1_433","1"
"Var1_434","2"
"Var1_435","1"
"Var1_436","1"
"Var1_437","1"
"Var1_438","1"
"Var1_439","2"
"Var1_440","1"
"Var1_441","1"
"Var1_442","1"
"Var1_443","1"
"Var1_444","1"
"Var1_445","1"
"Var1_446","1"
"Var1_447","1"
"Var1_448","1"
"Var1_449","1"
"Var1_450","1"
"Var1_451","1"
"Var1_452","1"
"Var1_453","1"
"Var1_454","1"
"Var1_455","1"
"Var1_456","1"
"Var1_457","1"
"Var1_458","1"
"Var1_459","1"
"Var1_460","1"
"Var1_461","1"
"Var1_462","1"
"Var1_463","1"
"Var1_464","1"
"Var1_465","1"
"Var1_466","1"
"Var1_467","1"
"Var1_468","7"
"Var1_469","1"
"Var1_470","1"
"Var1_471","1"
"Var1_472","2"
"Var1_473","1"
"Var1_474","1"
"Var1_475","1"
"Var1_476","2"
"Var1_477","1"
"Var1_478","1"
"Var1_479","1"
"Var1_480","1"
"Var1_481","1"
"Var1_482","1"
"Var1_483","2"
"Var1_484","1"
"Var1_485","1"
"Var1_486","1"
"Var1_487","1"
"Var1_488","1"
"Var1_489","1"
"Var1_490","1"
"Var1_491","1"
"Var1_492","1"
"Var1_493","1"
"Var1_494","1"
"Var1_495","1"
"Var1_496","1"
"Var1_497","1"
"Var1_498","1"
"Var1_499","2"
"Var1_500","1"
"Var1_501","1"
"Var1_502","2"
"Var1_503","1"
"Var1_504","1"
"Var1_505","1"
"Var1_506","1"
"Var1_507","1"
"Var1_508","1"
"Var1_509","1"
"Var1_510","1"
"Var1_511","1"
"Var1_512","1"
"Var1_513","1"
"Var1_514","1"
"Var1_515","1"
"Var1_516","1"
"Var1_517","1"
"Var1_518","1"
"Var1_519","1"
"Var1_520","1"
"Var1_521","1"
"Var1_522","1"
"Var1_523","1"
"Var1_524","1"
"Var1_525","1"
"Var1_526","1"
"Var1_527","1"
"Var1_528","1"
"Var1_529","2"
"Var1_530","1"
"Var1_531","1"
"Var1_532","1"
"Var1_533","1"
"Var1_534","1"
"Var1_535","1"
"Var1_536","1"
"Var1_537","1"
"Var1_538","1"
"Var1_539","1"
"Var1_540","2"
"Var1_541","1"
"Var1_542","1"
"Var1_543","1"
"Var1_544","1"
"Var1_545","1"
"Var1_546","1"
"Var1_547","1"
"Var1_548","1"
"Var1_549","1"
"Var1_550","1"
"Var1_551","1"
"Var1_552","1"
"Var1_553","1"
"Var1_554","1"
"Var1_555","1"
"Var1_556","1"
"Var1_557","7"
"Var1_558","1"
"Var1_559","1"
"Var1_560","1"
"Var1_561","2"
"Var1_562","1"
"Var1_563","1"
"Var1_564","1"
"Var1_565","2"
"Var1_566","1"
"Var1_567","1"
"Var1_568","1"
"Var1_569","1"
"Var1_570","1"
"Var1_571","1"
"Var1_572","1"
"Var1_573","1"
"Var1_574","1"
"Var1_575","1"
"Var1_576","2"
"Var1_577","1"
"Var1_578","2"
"Var1_579","1"
"Var1_580","1"
