"","sc3_11_clusters"
"Var1_1","9"
"Var1_2","4"
"Var1_3","9"
"Var1_4","9"
"Var1_5","4"
"Var1_6","4"
"Var1_7","4"
"Var1_8","4"
"Var1_9","4"
"Var1_10","9"
"Var1_11","4"
"Var1_12","9"
"Var1_13","9"
"Var1_14","9"
"Var1_15","4"
"Var1_16","4"
"Var1_17","4"
"Var1_18","4"
"Var1_19","4"
"Var1_20","4"
"Var1_21","4"
"Var1_22","4"
"Var1_23","4"
"Var1_24","4"
"Var1_25","4"
"Var1_26","9"
"Var1_27","9"
"Var1_28","9"
"Var1_29","4"
"Var1_30","4"
"Var1_31","4"
"Var1_32","4"
"Var1_33","4"
"Var1_34","4"
"Var1_35","9"
"Var1_36","4"
"Var1_37","9"
"Var1_38","9"
"Var1_39","4"
"Var1_40","4"
"Var1_41","4"
"Var1_42","9"
"Var1_43","4"
"Var1_44","4"
"Var1_45","4"
"Var1_46","4"
"Var1_47","4"
"Var1_48","4"
"Var1_49","4"
"Var1_50","4"
"Var1_51","9"
"Var1_52","4"
"Var1_53","4"
"Var1_54","4"
"Var1_55","9"
"Var1_56","9"
"Var1_57","9"
"Var1_58","9"
"Var1_59","4"
"Var1_60","9"
"Var1_61","9"
"Var1_62","4"
"Var1_63","9"
"Var1_64","9"
"Var1_65","9"
"Var1_66","9"
"Var1_67","4"
"Var1_68","4"
"Var1_69","4"
"Var1_70","9"
"Var1_71","9"
"Var1_72","9"
"Var1_73","4"
"Var1_74","4"
"Var1_75","4"
"Var1_76","9"
"Var1_77","4"
"Var1_78","9"
"Var1_79","4"
"Var1_80","4"
"Var1_81","4"
"Var1_82","9"
"Var1_83","4"
"Var1_84","9"
"Var1_85","9"
"Var1_86","4"
"Var1_87","4"
"Var1_88","4"
"Var1_89","4"
"Var1_90","4"
"Var1_91","9"
"Var1_92","4"
"Var1_93","9"
"Var1_94","9"
"Var1_95","9"
"Var1_96","9"
"Var1_97","4"
"Var1_98","9"
"Var1_99","9"
"Var1_100","4"
"Var1_101","4"
"Var1_102","4"
"Var1_103","4"
"Var1_104","4"
"Var1_105","9"
"Var1_106","4"
"Var1_107","10"
"Var1_108","4"
"Var1_109","4"
"Var1_110","4"
"Var1_111","4"
"Var1_112","4"
"Var1_113","4"
"Var1_114","4"
"Var1_115","4"
"Var1_116","4"
"Var1_117","4"
"Var1_118","9"
"Var1_119","4"
"Var1_120","9"
"Var1_121","4"
"Var1_122","9"
"Var1_123","4"
"Var1_124","4"
"Var1_125","4"
"Var1_126","9"
"Var1_127","4"
"Var1_128","4"
"Var1_129","9"
"Var1_130","9"
"Var1_131","4"
"Var1_132","4"
"Var1_133","9"
"Var1_134","4"
"Var1_135","9"
"Var1_136","4"
"Var1_137","4"
"Var1_138","4"
"Var1_139","4"
"Var1_140","3"
"Var1_141","3"
"Var1_142","3"
"Var1_143","3"
"Var1_144","3"
"Var1_145","3"
"Var1_146","7"
"Var1_147","3"
"Var1_148","3"
"Var1_149","7"
"Var1_150","3"
"Var1_151","8"
"Var1_152","3"
"Var1_153","3"
"Var1_154","3"
"Var1_155","7"
"Var1_156","3"
"Var1_157","3"
"Var1_158","3"
"Var1_159","3"
"Var1_160","3"
"Var1_161","7"
"Var1_162","7"
"Var1_163","3"
"Var1_164","7"
"Var1_165","7"
"Var1_166","3"
"Var1_167","3"
"Var1_168","3"
"Var1_169","7"
"Var1_170","3"
"Var1_171","3"
"Var1_172","3"
"Var1_173","7"
"Var1_174","3"
"Var1_175","3"
"Var1_176","3"
"Var1_177","3"
"Var1_178","3"
"Var1_179","3"
"Var1_180","7"
"Var1_181","7"
"Var1_182","3"
"Var1_183","7"
"Var1_184","3"
"Var1_185","3"
"Var1_186","3"
"Var1_187","3"
"Var1_188","3"
"Var1_189","7"
"Var1_190","3"
"Var1_191","3"
"Var1_192","3"
"Var1_193","3"
"Var1_194","3"
"Var1_195","3"
"Var1_196","3"
"Var1_197","3"
"Var1_198","3"
"Var1_199","3"
"Var1_200","3"
"Var1_201","3"
"Var1_202","3"
