"","sc3_11_clusters"
"Var1_1","7"
"Var1_2","5"
"Var1_3","7"
"Var1_4","7"
"Var1_5","5"
"Var1_6","5"
"Var1_7","5"
"Var1_8","5"
"Var1_9","5"
"Var1_10","7"
"Var1_11","5"
"Var1_12","7"
"Var1_13","7"
"Var1_14","7"
"Var1_15","5"
"Var1_16","5"
"Var1_17","5"
"Var1_18","5"
"Var1_19","5"
"Var1_20","5"
"Var1_21","5"
"Var1_22","5"
"Var1_23","5"
"Var1_24","5"
"Var1_25","5"
"Var1_26","7"
"Var1_27","7"
"Var1_28","7"
"Var1_29","5"
"Var1_30","5"
"Var1_31","5"
"Var1_32","5"
"Var1_33","5"
"Var1_34","5"
"Var1_35","7"
"Var1_36","5"
"Var1_37","7"
"Var1_38","7"
"Var1_39","5"
"Var1_40","5"
"Var1_41","5"
"Var1_42","7"
"Var1_43","5"
"Var1_44","5"
"Var1_45","5"
"Var1_46","5"
"Var1_47","5"
"Var1_48","5"
"Var1_49","5"
"Var1_50","5"
"Var1_51","7"
"Var1_52","5"
"Var1_53","5"
"Var1_54","5"
"Var1_55","7"
"Var1_56","7"
"Var1_57","7"
"Var1_58","7"
"Var1_59","5"
"Var1_60","7"
"Var1_61","7"
"Var1_62","5"
"Var1_63","7"
"Var1_64","7"
"Var1_65","7"
"Var1_66","7"
"Var1_67","5"
"Var1_68","5"
"Var1_69","5"
"Var1_70","7"
"Var1_71","7"
"Var1_72","7"
"Var1_73","5"
"Var1_74","5"
"Var1_75","5"
"Var1_76","7"
"Var1_77","5"
"Var1_78","7"
"Var1_79","5"
"Var1_80","5"
"Var1_81","5"
"Var1_82","7"
"Var1_83","5"
"Var1_84","7"
"Var1_85","7"
"Var1_86","5"
"Var1_87","5"
"Var1_88","5"
"Var1_89","5"
"Var1_90","5"
"Var1_91","7"
"Var1_92","5"
"Var1_93","7"
"Var1_94","7"
"Var1_95","7"
"Var1_96","7"
"Var1_97","5"
"Var1_98","7"
"Var1_99","7"
"Var1_100","5"
"Var1_101","5"
"Var1_102","5"
"Var1_103","5"
"Var1_104","5"
"Var1_105","7"
"Var1_106","5"
"Var1_107","6"
"Var1_108","5"
"Var1_109","5"
"Var1_110","5"
"Var1_111","5"
"Var1_112","5"
"Var1_113","5"
"Var1_114","5"
"Var1_115","5"
"Var1_116","5"
"Var1_117","5"
"Var1_118","7"
"Var1_119","5"
"Var1_120","7"
"Var1_121","5"
"Var1_122","7"
"Var1_123","5"
"Var1_124","5"
"Var1_125","5"
"Var1_126","7"
"Var1_127","5"
"Var1_128","5"
"Var1_129","7"
"Var1_130","7"
"Var1_131","5"
"Var1_132","5"
"Var1_133","7"
"Var1_134","5"
"Var1_135","7"
"Var1_136","5"
"Var1_137","5"
"Var1_138","5"
"Var1_139","5"
"Var1_140","4"
"Var1_141","4"
"Var1_142","4"
"Var1_143","4"
"Var1_144","4"
"Var1_145","4"
"Var1_146","8"
"Var1_147","4"
"Var1_148","4"
"Var1_149","8"
"Var1_150","4"
"Var1_151","11"
"Var1_152","4"
"Var1_153","4"
"Var1_154","4"
"Var1_155","8"
"Var1_156","4"
"Var1_157","4"
"Var1_158","4"
"Var1_159","4"
"Var1_160","4"
"Var1_161","8"
"Var1_162","8"
"Var1_163","4"
"Var1_164","8"
"Var1_165","8"
"Var1_166","4"
"Var1_167","4"
"Var1_168","4"
"Var1_169","8"
"Var1_170","4"
"Var1_171","4"
"Var1_172","4"
"Var1_173","8"
"Var1_174","4"
"Var1_175","4"
"Var1_176","4"
"Var1_177","4"
"Var1_178","4"
"Var1_179","4"
"Var1_180","8"
"Var1_181","8"
"Var1_182","4"
"Var1_183","8"
"Var1_184","4"
"Var1_185","4"
"Var1_186","4"
"Var1_187","4"
"Var1_188","4"
"Var1_189","8"
"Var1_190","4"
"Var1_191","4"
"Var1_192","4"
"Var1_193","4"
"Var1_194","3"
"Var1_195","4"
"Var1_196","4"
"Var1_197","4"
"Var1_198","4"
"Var1_199","4"
"Var1_200","4"
"Var1_201","4"
"Var1_202","4"
"Var1_203","8"
"Var1_204","4"
"Var1_205","4"
"Var1_206","4"
"Var1_207","8"
"Var1_208","4"
"Var1_209","4"
"Var1_210","4"
"Var1_211","4"
"Var1_212","4"
"Var1_213","4"
"Var1_214","4"
"Var1_215","8"
"Var1_216","8"
"Var1_217","4"
"Var1_218","4"
"Var1_219","4"
"Var1_220","8"
"Var1_221","4"
"Var1_222","4"
"Var1_223","4"
"Var1_224","4"
"Var1_225","4"
"Var1_226","8"
"Var1_227","4"
"Var1_228","4"
"Var1_229","4"
"Var1_230","8"
"Var1_231","8"
"Var1_232","8"
"Var1_233","4"
"Var1_234","8"
"Var1_235","8"
"Var1_236","4"
"Var1_237","4"
"Var1_238","4"
"Var1_239","4"
"Var1_240","4"
"Var1_241","4"
"Var1_242","4"
"Var1_243","8"
"Var1_244","4"
"Var1_245","4"
"Var1_246","8"
"Var1_247","8"
"Var1_248","4"
"Var1_249","4"
"Var1_250","3"
"Var1_251","4"
"Var1_252","4"
"Var1_253","4"
"Var1_254","4"
"Var1_255","4"
"Var1_256","4"
"Var1_257","4"
"Var1_258","4"
"Var1_259","4"
"Var1_260","4"
"Var1_261","4"
"Var1_262","4"
"Var1_263","4"
"Var1_264","4"
"Var1_265","4"
"Var1_266","4"
"Var1_267","4"
"Var1_268","4"
"Var1_269","4"
"Var1_270","4"
"Var1_271","4"
"Var1_272","4"
"Var1_273","4"
"Var1_274","4"
"Var1_275","4"
"Var1_276","4"
"Var1_277","4"
"Var1_278","8"
"Var1_279","4"
"Var1_280","3"
"Var1_281","4"
"Var1_282","8"
"Var1_283","4"
"Var1_284","4"
"Var1_285","11"
"Var1_286","3"
"Var1_287","8"
"Var1_288","11"
"Var1_289","3"
"Var1_290","8"
"Var1_291","3"
"Var1_292","4"
"Var1_293","4"
"Var1_294","4"
"Var1_295","8"
"Var1_296","4"
"Var1_297","4"
"Var1_298","8"
"Var1_299","4"
"Var1_300","4"
"Var1_301","4"
"Var1_302","4"
"Var1_303","4"
"Var1_304","4"
"Var1_305","4"
"Var1_306","4"
"Var1_307","8"
"Var1_308","4"
"Var1_309","5"
"Var1_310","9"
"Var1_311","11"
"Var1_312","5"
"Var1_313","9"
"Var1_314","5"
"Var1_315","9"
"Var1_316","9"
"Var1_317","11"
"Var1_318","9"
"Var1_319","11"
"Var1_320","5"
"Var1_321","9"
"Var1_322","11"
"Var1_323","9"
"Var1_324","9"
"Var1_325","11"
"Var1_326","9"
"Var1_327","11"
"Var1_328","9"
"Var1_329","11"
"Var1_330","9"
"Var1_331","9"
"Var1_332","5"
"Var1_333","5"
"Var1_334","11"
"Var1_335","5"
"Var1_336","9"
"Var1_337","5"
"Var1_338","5"
"Var1_339","5"
"Var1_340","11"
"Var1_341","6"
"Var1_342","5"
"Var1_343","9"
"Var1_344","11"
"Var1_345","9"
"Var1_346","11"
"Var1_347","5"
"Var1_348","9"
"Var1_349","9"
"Var1_350","9"
"Var1_351","5"
"Var1_352","9"
"Var1_353","10"
"Var1_354","10"
"Var1_355","9"
"Var1_356","9"
"Var1_357","9"
"Var1_358","9"
"Var1_359","9"
"Var1_360","9"
"Var1_361","9"
"Var1_362","9"
"Var1_363","5"
"Var1_364","11"
"Var1_365","10"
"Var1_366","11"
"Var1_367","9"
"Var1_368","9"
"Var1_369","6"
"Var1_370","9"
"Var1_371","9"
"Var1_372","11"
"Var1_373","6"
"Var1_374","9"
"Var1_375","11"
"Var1_376","5"
"Var1_377","11"
"Var1_378","9"
