"","sc3_11_clusters"
"Var1_1","5"
"Var1_2","4"
"Var1_3","5"
"Var1_4","5"
"Var1_5","4"
"Var1_6","4"
"Var1_7","4"
"Var1_8","4"
"Var1_9","4"
"Var1_10","5"
"Var1_11","4"
"Var1_12","5"
"Var1_13","5"
"Var1_14","5"
"Var1_15","4"
"Var1_16","4"
"Var1_17","4"
"Var1_18","4"
"Var1_19","4"
"Var1_20","4"
"Var1_21","4"
"Var1_22","4"
"Var1_23","4"
"Var1_24","4"
"Var1_25","4"
"Var1_26","5"
"Var1_27","5"
"Var1_28","5"
"Var1_29","4"
"Var1_30","4"
"Var1_31","4"
"Var1_32","4"
"Var1_33","4"
"Var1_34","4"
"Var1_35","5"
"Var1_36","4"
"Var1_37","5"
"Var1_38","5"
"Var1_39","4"
"Var1_40","4"
"Var1_41","4"
"Var1_42","5"
"Var1_43","4"
"Var1_44","4"
"Var1_45","4"
"Var1_46","4"
"Var1_47","4"
"Var1_48","4"
"Var1_49","4"
"Var1_50","4"
"Var1_51","5"
"Var1_52","4"
"Var1_53","4"
"Var1_54","4"
"Var1_55","5"
"Var1_56","5"
"Var1_57","5"
"Var1_58","5"
"Var1_59","4"
"Var1_60","5"
"Var1_61","5"
"Var1_62","4"
"Var1_63","5"
"Var1_64","5"
"Var1_65","5"
"Var1_66","5"
"Var1_67","4"
"Var1_68","4"
"Var1_69","4"
"Var1_70","5"
"Var1_71","5"
"Var1_72","5"
"Var1_73","4"
"Var1_74","4"
"Var1_75","4"
"Var1_76","5"
"Var1_77","4"
"Var1_78","5"
"Var1_79","4"
"Var1_80","4"
"Var1_81","4"
"Var1_82","5"
"Var1_83","4"
"Var1_84","5"
"Var1_85","5"
"Var1_86","4"
"Var1_87","4"
"Var1_88","4"
"Var1_89","4"
"Var1_90","4"
"Var1_91","5"
"Var1_92","4"
"Var1_93","5"
"Var1_94","5"
"Var1_95","5"
"Var1_96","5"
"Var1_97","4"
"Var1_98","5"
"Var1_99","5"
"Var1_100","4"
"Var1_101","4"
"Var1_102","4"
"Var1_103","4"
"Var1_104","4"
"Var1_105","5"
"Var1_106","4"
"Var1_107","1"
"Var1_108","4"
"Var1_109","4"
"Var1_110","4"
"Var1_111","4"
"Var1_112","4"
"Var1_113","4"
"Var1_114","4"
"Var1_115","4"
"Var1_116","4"
"Var1_117","4"
"Var1_118","5"
"Var1_119","4"
"Var1_120","5"
"Var1_121","4"
"Var1_122","5"
"Var1_123","4"
"Var1_124","4"
"Var1_125","4"
"Var1_126","5"
"Var1_127","4"
"Var1_128","4"
"Var1_129","5"
"Var1_130","5"
"Var1_131","4"
"Var1_132","4"
"Var1_133","5"
"Var1_134","4"
"Var1_135","5"
"Var1_136","4"
"Var1_137","4"
"Var1_138","4"
"Var1_139","4"
"Var1_140","3"
"Var1_141","3"
"Var1_142","3"
"Var1_143","3"
"Var1_144","3"
"Var1_145","3"
"Var1_146","7"
"Var1_147","3"
"Var1_148","3"
"Var1_149","7"
"Var1_150","3"
"Var1_151","11"
"Var1_152","3"
"Var1_153","3"
"Var1_154","3"
"Var1_155","7"
"Var1_156","3"
"Var1_157","3"
"Var1_158","3"
"Var1_159","3"
"Var1_160","3"
"Var1_161","7"
"Var1_162","7"
"Var1_163","3"
"Var1_164","6"
"Var1_165","7"
"Var1_166","3"
"Var1_167","3"
"Var1_168","3"
"Var1_169","7"
"Var1_170","3"
"Var1_171","3"
"Var1_172","3"
"Var1_173","7"
"Var1_174","3"
"Var1_175","3"
"Var1_176","3"
"Var1_177","3"
"Var1_178","3"
"Var1_179","3"
"Var1_180","7"
"Var1_181","7"
"Var1_182","3"
"Var1_183","7"
"Var1_184","3"
"Var1_185","3"
"Var1_186","3"
"Var1_187","3"
"Var1_188","3"
"Var1_189","7"
"Var1_190","3"
"Var1_191","3"
"Var1_192","3"
"Var1_193","3"
"Var1_194","6"
"Var1_195","3"
"Var1_196","3"
"Var1_197","3"
"Var1_198","3"
"Var1_199","3"
"Var1_200","3"
"Var1_201","3"
"Var1_202","3"
"Var1_203","7"
"Var1_204","3"
"Var1_205","3"
"Var1_206","3"
"Var1_207","7"
"Var1_208","3"
"Var1_209","3"
"Var1_210","3"
"Var1_211","3"
"Var1_212","3"
"Var1_213","3"
"Var1_214","3"
"Var1_215","7"
"Var1_216","7"
"Var1_217","3"
"Var1_218","3"
"Var1_219","3"
"Var1_220","7"
"Var1_221","3"
"Var1_222","3"
"Var1_223","3"
"Var1_224","3"
"Var1_225","3"
"Var1_226","7"
"Var1_227","3"
"Var1_228","3"
"Var1_229","3"
"Var1_230","7"
"Var1_231","7"
"Var1_232","7"
"Var1_233","3"
"Var1_234","7"
"Var1_235","7"
"Var1_236","3"
"Var1_237","3"
"Var1_238","3"
"Var1_239","3"
"Var1_240","3"
"Var1_241","3"
"Var1_242","3"
"Var1_243","7"
"Var1_244","3"
"Var1_245","3"
"Var1_246","7"
"Var1_247","7"
"Var1_248","3"
"Var1_249","3"
"Var1_250","6"
"Var1_251","3"
"Var1_252","3"
"Var1_253","3"
"Var1_254","3"
"Var1_255","3"
"Var1_256","3"
"Var1_257","3"
"Var1_258","3"
"Var1_259","3"
"Var1_260","3"
"Var1_261","3"
"Var1_262","3"
"Var1_263","3"
"Var1_264","3"
"Var1_265","3"
"Var1_266","3"
"Var1_267","3"
"Var1_268","3"
"Var1_269","3"
"Var1_270","3"
"Var1_271","3"
"Var1_272","3"
"Var1_273","3"
"Var1_274","3"
"Var1_275","3"
"Var1_276","3"
"Var1_277","3"
"Var1_278","7"
"Var1_279","3"
"Var1_280","6"
"Var1_281","3"
"Var1_282","7"
"Var1_283","3"
"Var1_284","3"
"Var1_285","11"
"Var1_286","6"
"Var1_287","7"
"Var1_288","11"
"Var1_289","6"
"Var1_290","7"
"Var1_291","6"
"Var1_292","3"
"Var1_293","3"
"Var1_294","3"
"Var1_295","7"
"Var1_296","3"
"Var1_297","3"
"Var1_298","7"
"Var1_299","3"
"Var1_300","3"
"Var1_301","3"
"Var1_302","3"
"Var1_303","3"
"Var1_304","3"
"Var1_305","3"
"Var1_306","3"
"Var1_307","7"
"Var1_308","3"
"Var1_309","4"
"Var1_310","9"
"Var1_311","11"
"Var1_312","4"
"Var1_313","9"
"Var1_314","4"
"Var1_315","9"
"Var1_316","9"
"Var1_317","11"
"Var1_318","9"
"Var1_319","11"
"Var1_320","4"
"Var1_321","9"
"Var1_322","11"
"Var1_323","9"
"Var1_324","9"
"Var1_325","11"
"Var1_326","9"
"Var1_327","11"
"Var1_328","9"
"Var1_329","11"
"Var1_330","9"
"Var1_331","9"
"Var1_332","4"
"Var1_333","4"
"Var1_334","11"
"Var1_335","4"
"Var1_336","9"
"Var1_337","4"
"Var1_338","4"
"Var1_339","4"
"Var1_340","11"
"Var1_341","10"
"Var1_342","4"
"Var1_343","9"
"Var1_344","11"
"Var1_345","9"
"Var1_346","11"
"Var1_347","4"
"Var1_348","9"
"Var1_349","9"
"Var1_350","9"
"Var1_351","4"
"Var1_352","9"
"Var1_353","8"
"Var1_354","9"
"Var1_355","9"
"Var1_356","9"
"Var1_357","9"
"Var1_358","9"
"Var1_359","9"
"Var1_360","9"
"Var1_361","9"
"Var1_362","9"
"Var1_363","4"
"Var1_364","11"
"Var1_365","8"
"Var1_366","11"
"Var1_367","9"
"Var1_368","9"
"Var1_369","10"
"Var1_370","9"
"Var1_371","9"
"Var1_372","11"
"Var1_373","10"
"Var1_374","9"
"Var1_375","11"
"Var1_376","4"
"Var1_377","11"
"Var1_378","9"
"Var1_379","9"
"Var1_380","9"
"Var1_381","11"
"Var1_382","11"
"Var1_383","11"
"Var1_384","9"
"Var1_385","9"
"Var1_386","9"
"Var1_387","4"
"Var1_388","9"
"Var1_389","4"
"Var1_390","2"
"Var1_391","2"
"Var1_392","2"
"Var1_393","2"
"Var1_394","2"
"Var1_395","2"
"Var1_396","2"
"Var1_397","2"
"Var1_398","2"
"Var1_399","2"
"Var1_400","2"
"Var1_401","2"
"Var1_402","2"
"Var1_403","2"
"Var1_404","2"
"Var1_405","2"
"Var1_406","2"
"Var1_407","2"
"Var1_408","2"
"Var1_409","2"
"Var1_410","2"
"Var1_411","2"
"Var1_412","1"
"Var1_413","2"
"Var1_414","2"
"Var1_415","2"
"Var1_416","2"
"Var1_417","2"
"Var1_418","2"
"Var1_419","2"
"Var1_420","2"
"Var1_421","2"
"Var1_422","2"
"Var1_423","2"
"Var1_424","2"
"Var1_425","2"
"Var1_426","2"
"Var1_427","2"
"Var1_428","2"
"Var1_429","2"
"Var1_430","2"
"Var1_431","2"
"Var1_432","2"
"Var1_433","2"
"Var1_434","2"
"Var1_435","2"
"Var1_436","2"
"Var1_437","2"
"Var1_438","2"
"Var1_439","2"
"Var1_440","2"
"Var1_441","2"
"Var1_442","2"
"Var1_443","2"
"Var1_444","2"
"Var1_445","2"
"Var1_446","2"
"Var1_447","2"
"Var1_448","2"
"Var1_449","2"
"Var1_450","2"
"Var1_451","2"
"Var1_452","2"
"Var1_453","2"
"Var1_454","2"
"Var1_455","2"
"Var1_456","2"
"Var1_457","2"
"Var1_458","2"
"Var1_459","2"
"Var1_460","2"
"Var1_461","2"
"Var1_462","2"
"Var1_463","2"
"Var1_464","2"
"Var1_465","2"
"Var1_466","2"
"Var1_467","2"
"Var1_468","1"
"Var1_469","2"
"Var1_470","2"
"Var1_471","2"
"Var1_472","2"
"Var1_473","2"
"Var1_474","2"
"Var1_475","2"
