"","x"
"1",4
"2",4
"3",4
"4",5
"5",5
"6",5
"7",5
"8",5
"9",5
"10",5
"11",5
"12",5
"13",11
"14",11
"15",11
"16",11
"17",6
"18",6
"19",6
"20",6
"21",6
"22",6
"23",6
"24",6
"25",11
"26",11
"27",11
"28",11
"29",9
"30",9
"31",9
"32",9
"33",9
"34",9
"35",9
"36",9
"37",10
"38",10
"39",10
"40",10
"41",10
"42",10
"43",10
"44",10
"45",7
"46",7
"47",3
"48",7
"49",7
"50",7
"51",7
"52",3
"53",7
"54",7
"55",9
"56",1
"57",7
"58",7
"59",7
"60",7
"61",8
"62",8
"63",8
"64",2
"65",8
"66",8
"67",8
"68",8
"69",8
"70",8
"71",8
"72",8
"73",8
"74",3
"75",3
"76",2
"77",2
"78",2
"79",2
"80",3
"81",3
"82",2
"83",3
"84",3
"85",2
"86",3
"87",3
"88",3
"89",2
"90",3
