"","x"
"1",9
"2",9
"3",9
"4",3
"5",3
"6",3
"7",3
"8",3
"9",3
"10",3
"11",3
"12",3
"13",6
"14",6
"15",6
"16",6
"17",8
"18",8
"19",8
"20",8
"21",8
"22",8
"23",8
"24",8
"25",6
"26",6
"27",6
"28",6
"29",11
"30",11
"31",11
"32",11
"33",11
"34",11
"35",11
"36",11
"37",10
"38",10
"39",10
"40",10
"41",10
"42",10
"43",10
"44",10
"45",4
"46",4
"47",2
"48",4
"49",4
"50",4
"51",4
"52",2
"53",4
"54",4
"55",11
"56",1
"57",4
"58",4
"59",4
"60",4
"61",5
"62",5
"63",5
"64",7
"65",5
"66",5
"67",5
"68",5
"69",5
"70",5
"71",5
"72",5
"73",5
"74",2
"75",2
"76",7
"77",7
"78",7
"79",7
"80",2
"81",2
"82",7
"83",2
"84",2
"85",7
"86",2
"87",2
"88",2
"89",7
"90",2
