"","x"
"1","4"
"2","4"
"3","4"
"4","4"
"5","4"
"6","4"
"7","4"
"8","4"
"9","4"
"10","4"
"11","4"
"12","4"
"13","6"
"14","6"
"15","6"
"16","6"
"17","6"
"18","6"
"19","6"
"20","6"
"21","6"
"22","6"
"23","6"
"24","6"
"25","6"
"26","6"
"27","6"
"28","6"
"29","6"
"30","6"
"31","6"
"32","6"
"33","6"
"34","6"
"35","5"
"36","5"
"37","5"
"38","5"
"39","5"
"40","5"
"41","5"
"42","5"
"43","5"
"44","5"
"45","5"
"46","5"
"47","5"
"48","5"
"49","1"
"50","1"
"51","1"
"52","1"
"53","1"
"54","1"
"55","1"
"56","1"
"57","1"
"58","1"
"59","1"
"60","1"
"61","1"
"62","1"
"63","1"
"64","1"
"65","1"
"66","1"
"67","1"
"68","1"
"69","1"
"70","1"
"71","1"
"72","1"
"73","1"
"74","1"
"75","1"
"76","1"
"77","3"
"78","3"
"79","3"
"80","3"
"81","3"
"82","3"
"83","3"
"84","3"
"85","3"
"86","1"
"87","1"
"88","1"
"89","1"
"90","1"
"91","1"
"92","1"
"93","1"
"94","1"
"95","1"
"96","1"
"97","1"
"98","1"
"99","1"
"100","1"
"101","1"
"102","1"
"103","4"
"104","1"
"105","1"
"106","1"
"107","1"
"108","1"
"109","1"
"110","1"
"111","1"
"112","1"
"113","1"
"114","1"
"115","1"
"116","1"
"117","1"
"118","1"
"119","1"
"120","1"
"121","1"
"122","1"
"123","1"
"124","1"
"125","1"
"126","1"
"127","1"
"128","1"
"129","1"
"130","1"
"131","1"
"132","1"
"133","1"
"134","1"
"135","1"
"136","7"
"137","8"
"138","7"
"139","7"
"140","8"
"141","8"
"142","8"
"143","7"
"144","8"
"145","7"
"146","7"
"147","7"
"148","8"
"149","7"
"150","7"
"151","8"
"152","8"
"153","7"
"154","7"
"155","7"
"156","8"
"157","8"
"158","8"
"159","8"
"160","8"
"161","8"
"162","8"
"163","7"
"164","8"
"165","8"
"166","7"
"167","8"
"168","7"
"169","8"
"170","8"
"171","8"
"172","7"
"173","7"
"174","7"
"175","7"
"176","8"
"177","8"
"178","7"
"179","9"
"180","7"
"181","7"
"182","9"
"183","9"
"184","7"
"185","7"
"186","7"
"187","9"
"188","7"
"189","9"
"190","9"
"191","9"
"192","7"
"193","9"
"194","9"
"195","7"
"196","9"
"197","9"
"198","9"
"199","9"
"200","9"
"201","9"
"202","9"
"203","7"
"204","7"
"205","9"
"206","9"
"207","9"
"208","9"
"209","7"
"210","9"
"211","9"
"212","9"
"213","9"
"214","9"
"215","7"
"216","9"
"217","7"
"218","7"
"219","9"
"220","9"
"221","7"
"222","7"
"223","9"
"224","7"
"225","9"
"226","7"
"227","9"
"228","9"
"229","7"
"230","7"
"231","7"
"232","7"
"233","7"
"234","7"
"235","7"
"236","7"
"237","7"
"238","7"
"239","2"
"240","9"
"241","2"
"242","2"
"243","2"
"244","2"
"245","2"
"246","2"
"247","2"
"248","2"
"249","9"
"250","2"
"251","9"
"252","2"
"253","2"
"254","2"
"255","2"
"256","2"
"257","2"
"258","2"
"259","2"
"260","2"
"261","2"
"262","2"
"263","2"
"264","2"
"265","2"
"266","2"
"267","2"
"268","2"
