"","sc3_22_clusters"
"d0",12
"d0.1",2
"d0.2",2
"d0.3",12
"d0.4",3
"d0.5",2
"d0.6",12
"d0.7",12
"d0.8",3
"d0.9",3
"d0.10",12
"d0.11",16
"d0.12",3
"d0.13",2
"d0.14",12
"d0.15",3
"d0.16",2
"d0.17",1
"d0.18",12
"d0.19",12
"d0.20",12
"d0.21",2
"d0.22",12
"d0.23",2
"d0.24",12
"d0.25",2
"d0.26",2
"d0.27",2
"d0.28",2
"d0.29",16
"d0.30",2
"d0.31",2
"d0.32",16
"d0.33",12
"d0.34",3
"d0.35",12
"d0.36",16
"d0.37",12
"d0.38",16
"d0.39",12
"d0.40",16
"d0.41",3
"d0.42",16
"d0.43",2
"d0.44",12
"d0.45",2
"d0.46",2
"d0.47",2
"d0.48",12
"d0.49",12
"d0.50",12
"d0.51",2
"d0.52",2
"d0.53",2
"d0.54",16
"d0.55",12
"d0.56",12
"d0.57",2
"d0.58",2
"d0.59",2
"d0.60",2
"d0.61",2
"d0.62",2
"d0.63",16
"d0.64",12
"d0.65",12
"d0.66",12
"d0.67",12
"d0.68",2
"d0.69",2
"d0.70",12
"d0.71",3
"d0.72",12
"d0.73",12
"d0.74",12
"d0.75",2
"d0.76",12
"d0.77",2
"d0.78",12
"d0.79",2
"d0.80",12
"d0.81",16
"d0.82",12
"d0.83",12
"d0.84",2
"d0.85",12
"d0.86",2
"d0.87",2
"d0.88",16
"d0.89",2
"d0.90",12
"d0.91",16
"d0.92",2
"d0.93",12
"d0.94",12
"d0.95",12
"d0.96",2
"d0.97",3
"d0.98",12
"d0.99",1
"d0.100",2
"d0.101",2
"d0.102",12
"d0.103",16
"d0.104",2
"d0.105",12
"d0.106",1
"d0.107",2
"d0.108",2
"d0.109",2
"d0.110",3
"d0.111",3
"d0.112",16
"d0.113",1
"d0.114",2
"d0.115",16
"d0.116",12
"d0.117",2
"d0.118",12
"d0.119",12
"d0.120",3
"d0.121",3
"d0.122",16
"d0.123",16
"d0.124",2
"d0.125",2
"d0.126",3
"d0.127",12
"d0.128",12
"d0.129",3
"d0.130",2
"d0.131",2
"d0.132",2
"d0.133",16
"d0.134",2
"d0.135",16
"d0.136",12
"d0.137",12
"d0.138",2
"d0.139",2
"d0.140",2
"d0.141",12
"d0.142",12
"d0.143",12
"d0.144",16
"d0.145",2
"d0.146",16
"d0.147",12
"d0.148",12
"d0.149",12
"d0.150",12
"d0.151",12
"d0.152",2
"d0.153",2
"d0.154",12
"d0.155",12
"d0.156",3
"d0.157",2
"d0.158",3
"d0.159",3
"d0.160",2
"d0.161",2
"d0.162",12
"d0.163",2
"d0.164",3
"d0.165",16
"d0.166",3
"d0.167",2
"d0.168",3
"d0.169",12
"d0.170",2
"d0.171",12
"d0.172",16
"d0.173",2
"d0.174",12
"d0.175",2
"d0.176",2
"d0.177",3
"d0.178",12
"d0.179",2
"d0.180",2
"d0.181",3
"d0.182",16
"d0.183",16
"d0.184",2
"d0.185",2
"d0.186",12
"d0.187",2
"d0.188",12
"d0.189",2
"d0.190",12
"d0.191",3
"d0.192",16
"d0.193",16
"d0.194",2
"d0.195",2
"d0.196",16
"d0.197",2
"d0.198",3
"d0.199",2
"d0.200",16
"d0.201",2
"d0.202",2
"d0.203",3
"d0.204",16
"d0.205",12
"d0.206",16
"d0.207",12
"d0.208",12
"d0.209",2
"d0.210",2
"d0.211",16
"d0.212",3
"d0.213",12
"d0.214",2
"d0.215",2
"d0.216",2
"d0.217",2
"d0.218",2
"d0.219",3
"d0.220",14
"d0.221",3
"d0.222",3
"d0.223",16
"d0.224",3
"d0.225",2
"d0.226",2
"d0.227",16
"d0.228",3
"d0.229",2
"d0.230",12
"d0.231",2
"d0.232",12
"d0.233",3
"d0.234",12
"d0.235",3
"d0.236",12
"d0.237",12
"d0.238",12
"d0.239",2
"d0.240",12
"d0.241",2
"d0.242",3
"d0.243",12
"d0.244",9
"d0.245",2
"d0.246",3
"d0.247",2
"d0.248",12
"d0.249",14
"d0.250",16
"d0.251",16
"d0.252",16
"d0.253",2
"d0.254",12
"d0.255",3
"d0.256",2
"d0.257",2
"d0.258",12
"d0.259",2
"d0.260",2
"d0.261",10
"d0.262",2
"d0.263",3
"d0.264",2
"d0.265",12
"d0.266",2
"d0.267",2
"d0.268",3
"d0.269",16
"d0.270",3
"d0.271",12
"d0.272",2
"d0.273",3
"d0.274",12
"d0.275",3
"d0.276",2
"d0.277",14
"d0.278",12
"d0.279",12
"d0.280",12
"d0.281",2
"d0.282",2
"d0.283",12
"d0.284",12
"d0.285",12
"d0.286",3
"d0.287",12
"d0.288",3
"d0.289",3
"d0.290",12
"d0.291",12
"d0.292",12
"d0.293",2
"d0.294",2
"d0.295",3
"d0.296",2
"d0.297",2
"d0.298",2
"d0.299",3
"d0.300",16
"d0.301",12
"d0.302",3
"d0.303",2
"d0.304",3
"d0.305",3
"d0.306",2
"d0.307",12
"d0.308",2
"d0.309",2
"d0.310",12
"d0.311",2
"d0.312",2
"d0.313",2
"d0.314",12
"d0.315",16
"d0.316",3
"d0.317",12
"d0.318",2
"d0.319",12
"d0.320",12
"d0.321",3
"d0.322",2
"d0.323",12
"d0.324",2
"d0.325",12
"d0.326",12
"d0.327",16
"d0.328",2
"d0.329",3
"d0.330",2
"d0.331",2
"d0.332",2
"d0.333",3
"d0.334",3
"d0.335",2
"d0.336",12
"d0.337",12
"d0.338",12
"d0.339",2
"d0.340",2
"d0.341",2
"d0.342",12
"d0.343",2
"d0.344",12
"d0.345",3
"d0.346",2
"d0.347",2
"d0.348",12
"d0.349",2
"d0.350",12
"d0.351",2
"d0.352",12
"d0.353",12
"d0.354",2
"d0.355",16
"d0.356",2
"d0.357",3
"d0.358",2
"d0.359",2
"d0.360",2
"d0.361",2
"d0.362",12
"d0.363",12
"d0.364",2
"d0.365",16
"d0.366",12
"d0.367",2
"d0.368",12
"d0.369",12
"d0.370",2
"d0.371",2
"d0.372",2
"d0.373",2
"d0.374",16
"d0.375",3
"d0.376",12
"d0.377",2
"d0.378",2
"d0.379",2
"d0.380",12
"d0.381",2
"d0.382",12
"d0.383",12
"d0.384",2
"d0.385",3
"d0.386",12
"d0.387",16
"d0.388",2
"d0.389",12
"d0.390",16
"d0.391",16
"d0.392",3
"d0.393",12
"d0.394",2
"d0.395",3
"d0.396",12
"d0.397",12
"d0.398",16
"d0.399",1
"d0.400",2
"d0.401",12
"d0.402",2
"d0.403",2
"d0.404",12
"d0.405",16
"d0.406",2
"d0.407",2
"d0.408",12
"d0.409",2
"d0.410",1
"d0.411",12
"d0.412",3
"d0.413",2
"d0.414",3
"d0.415",3
"d0.416",12
"d0.417",2
"d0.418",2
"d0.419",12
"d0.420",12
"d0.421",2
"d0.422",2
"d0.423",12
"d0.424",2
"d0.425",2
"d0.426",2
"d0.427",16
"d0.428",2
"d0.429",12
"d0.430",12
"d0.431",12
"d0.432",2
"d0.433",2
"d0.434",3
"d0.435",3
"d0.436",2
"d0.437",2
"d0.438",2
"d0.439",3
"d0.440",2
"d0.441",12
"d0.442",16
"d0.443",2
"d0.444",12
"d0.445",12
"d0.446",16
"d0.447",12
"d0.448",12
"d0.449",3
"d0.450",2
"d0.451",3
"d0.452",12
"d0.453",12
"d0.454",16
"d0.455",12
"d0.456",12
"d0.457",3
"d0.458",12
"d0.459",2
"d0.460",2
"d0.461",3
"d0.462",12
"d0.463",2
"d0.464",16
"d0.465",2
"d0.466",12
"d0.467",12
"d0.468",2
"d0.469",3
"d0.470",16
"d0.471",2
"d0.472",2
"d0.473",16
"d0.474",12
"d0.475",12
"d0.476",2
"d0.477",2
"d0.478",12
"d0.479",2
"d0.480",3
"d0.481",2
"d0.482",12
"d0.483",16
"d0.484",12
"d0.485",2
"d0.486",2
"d0.487",3
"d0.488",2
"d0.489",2
"d0.490",2
"d0.491",3
"d0.492",21
"d0.493",3
"d0.494",12
"d0.495",12
"d0.496",2
"d0.497",3
"d0.498",12
"d0.499",2
"d0.500",2
"d0.501",12
"d0.502",2
"d0.503",3
"d0.504",3
"d0.505",3
"d0.506",22
"d0.507",2
"d0.508",2
"d0.509",2
"d0.510",12
"d0.511",2
"d0.512",2
"d0.513",12
"d0.514",12
"d0.515",12
"d0.516",2
"d0.517",12
"d0.518",12
"d0.519",12
"d0.520",3
"d0.521",2
"d0.522",12
"d0.523",2
"d0.524",12
"d0.525",12
"d0.526",12
"d0.527",12
"d0.528",12
"d0.529",2
"d0.530",12
"d0.531",2
"d0.532",12
"d0.533",2
"d0.534",12
"d0.535",12
"d0.536",2
"d0.537",2
"d0.538",2
"d0.539",2
"d0.540",12
"d0.541",2
"d0.542",2
"d0.543",12
"d0.544",3
"d0.545",16
"d0.546",12
"d0.547",16
"d0.548",12
"d0.549",2
"d0.550",16
"d0.551",2
"d0.552",3
"d0.553",2
"d0.554",16
"d0.555",12
"d0.556",12
"d0.557",12
"d0.558",12
"d0.559",12
"d0.560",2
"d0.561",2
"d0.562",3
"d0.563",3
"d0.564",12
"d0.565",3
"d0.566",12
"d0.567",16
"d0.568",2
"d0.569",12
"d0.570",2
"d0.571",2
"d0.572",2
"d0.573",12
"d0.574",16
"d0.575",3
"d0.576",12
"d0.577",21
"d0.578",12
"d0.579",2
"d0.580",16
"d0.581",2
"d0.582",16
"d0.583",2
"d0.584",12
"d0.585",3
"d0.586",2
"d0.587",12
"d0.588",2
"d0.589",3
"d0.590",12
"d0.591",16
"d0.592",2
"d0.593",2
"d0.594",3
"d0.595",12
"d0.596",12
"d0.597",16
"d0.598",2
"d0.599",2
"d0.600",16
"d0.601",2
"d0.602",2
"d0.603",3
"d0.604",2
"d0.605",3
"d0.606",12
"d0.607",2
"d0.608",12
"d0.609",16
"d0.610",3
"d0.611",2
"d0.612",12
"d0.613",2
"d0.614",3
"d0.615",2
"d0.616",2
"d0.617",2
"d0.618",12
"d0.619",2
"d0.620",12
"d0.621",2
"d0.622",12
"d0.623",12
"d0.624",2
"d0.625",2
"d0.626",2
"d0.627",3
"d0.628",2
"d0.629",16
"d0.630",2
"d0.631",2
"d0.632",2
"d0.633",2
"d0.634",2
"d0.635",3
"d0.636",16
"d0.637",16
"d0.638",3
"d0.639",12
"d0.640",12
"d0.641",2
"d0.642",3
"d0.643",12
"d0.644",2
"d0.645",16
"d0.646",3
"d0.647",3
"d0.648",2
"d0.649",12
"d0.650",2
"d0.651",16
"d0.652",16
"d0.653",2
"d0.654",2
"d0.655",2
"d0.656",12
"d0.657",2
"d0.658",12
"d0.659",2
"d0.660",2
"d0.661",3
"d0.662",3
"d0.663",2
"d0.664",3
"d0.665",12
"d0.666",12
"d0.667",3
"d0.668",2
"d0.669",2
"d0.670",12
"d0.671",12
"d0.672",2
"d0.673",2
"d0.674",3
"d0.675",12
"d0.676",12
"d0.677",12
"d0.678",16
"d0.679",12
"d0.680",3
"d0.681",3
"d0.682",2
"d0.683",3
"d0.684",12
"d0.685",2
"d0.686",12
"d0.687",16
"d0.688",2
"d0.689",3
"d0.690",12
"d0.691",12
"d0.692",2
"d0.693",2
"d0.694",12
"d0.695",3
"d0.696",2
"d0.697",2
"d0.698",12
"d0.699",2
"d0.700",3
"d0.701",3
"d0.702",3
"d0.703",12
"d0.704",2
"d0.705",12
"d0.706",12
"d0.707",3
"d0.708",12
"d0.709",2
"d0.710",3
"d0.711",2
"d0.712",12
"d0.713",12
"d0.714",2
"d0.715",2
"d0.716",12
"d0.717",2
"d0.718",16
"d0.719",2
"d0.720",12
"d0.721",2
"d0.722",2
"d0.723",3
"d0.724",12
"d0.725",12
"d0.726",2
"d0.727",12
"d0.728",2
"d0.729",2
"d0.730",12
"d0.731",22
"d0.732",12
"d0.733",2
"d0.734",2
"d0.735",12
"d0.736",2
"d0.737",12
"d0.738",2
"d0.739",2
"d0.740",12
"d0.741",2
"d0.742",16
"d0.743",2
"d0.744",20
"d0.745",12
"d0.746",12
"d0.747",16
"d0.748",3
"d0.749",12
"d0.750",3
"d0.751",2
"d0.752",2
"d0.753",16
"d0.754",3
"d0.755",12
"d0.756",2
"d0.757",2
"d0.758",16
"d0.759",16
"d0.760",3
"d0.761",16
"d0.762",2
"d0.763",12
"d0.764",2
"d0.765",12
"d0.766",2
"d0.767",16
"d0.768",2
"d0.769",16
"d0.770",2
"d0.771",3
"d0.772",16
"d0.773",3
"d0.774",16
"d0.775",12
"d0.776",2
"d0.777",16
"d0.778",2
"d0.779",2
"d0.780",2
"d0.781",2
"d0.782",12
"d0.783",2
"d0.784",2
"d0.785",3
"d0.786",3
"d0.787",12
"d0.788",22
"d0.789",2
"d0.790",3
"d0.791",2
"d0.792",22
"d0.793",12
"d0.794",2
"d0.795",2
"d0.796",2
"d0.797",12
"d0.798",12
"d0.799",3
"d0.800",12
"d0.801",3
"d0.802",2
"d0.803",12
"d0.804",2
"d0.805",16
"d0.806",16
"d0.807",12
"d0.808",12
"d0.809",2
"d0.810",2
"d0.811",2
"d0.812",16
"d0.813",2
"d0.814",2
"d0.815",2
"d0.816",16
"d0.817",2
"d0.818",3
"d0.819",16
"d0.820",2
"d0.821",3
"d0.822",16
"d0.823",2
"d0.824",3
"d0.825",3
"d0.826",12
"d0.827",12
"d0.828",3
"d0.829",12
"d0.830",2
"d0.831",2
"d0.832",12
"d0.833",2
"d0.834",12
"d0.835",3
"d0.836",16
"d0.837",16
"d0.838",2
"d0.839",2
"d0.840",2
"d0.841",12
"d0.842",2
"d0.843",12
"d0.844",12
"d0.845",2
"d0.846",12
"d0.847",2
"d0.848",3
"d0.849",2
"d0.850",2
"d0.851",2
"d0.852",2
"d0.853",2
"d0.854",12
"d0.855",2
"d0.856",16
"d0.857",2
"d0.858",3
"d0.859",3
"d0.860",16
"d0.861",12
"d0.862",2
"d0.863",3
"d0.864",16
"d0.865",12
"d0.866",2
"d0.867",3
"d0.868",2
"d0.869",3
"d0.870",16
"d0.871",12
"d0.872",2
"d0.873",2
"d0.874",2
"d0.875",12
"d0.876",3
"d0.877",2
"d0.878",3
"d0.879",3
"d0.880",12
"d0.881",2
"d0.882",2
"d0.883",12
"d0.884",2
"d0.885",2
"d0.886",12
"d0.887",2
"d0.888",12
"d0.889",12
"d0.890",12
"d0.891",2
"d0.892",12
"d0.893",2
"d0.894",16
"d0.895",16
"d0.896",2
"d0.897",12
"d0.898",2
"d0.899",2
"d0.900",16
"d0.901",12
"d0.902",2
"d0.903",12
"d0.904",12
"d0.905",12
"d0.906",2
"d0.907",2
"d0.908",12
"d0.909",3
"d0.910",2
"d0.911",12
"d0.912",2
"d0.913",2
"d0.914",2
"d0.915",2
"d0.916",12
"d0.917",3
"d0.918",3
"d0.919",2
"d0.920",2
"d0.921",2
"d0.922",3
"d0.923",2
"d0.924",2
"d0.925",21
"d0.926",1
"d0.927",16
"d0.928",3
"d0.929",2
"d0.930",16
"d0.931",12
"d0.932",12
"d0.933",16
"d0.934",15
"d0.935",15
"d0.936",16
"d0.937",7
"d0.938",22
"d0.939",8
"d0.940",16
"d0.941",7
"d0.942",15
"d0.943",15
"d0.944",7
"d0.945",14
"d0.946",8
"d0.947",8
"d0.948",16
"d0.949",15
"d0.950",15
"d0.951",21
"d0.952",15
"d0.953",14
"d0.954",16
"d0.955",21
"d0.956",14
"d0.957",14
"d0.958",16
"d0.959",7
"d0.960",15
"d0.961",16
"d0.962",15
"d0.963",15
"d0.964",7
"d0.965",8
"d0.966",14
"d0.967",16
"d0.968",16
"d0.969",15
"d0.970",16
"d0.971",14
"d0.972",14
"d0.973",7
"d0.974",15
"d0.975",7
"d0.976",15
"d0.977",16
"d0.978",7
"d0.979",7
"d0.980",21
"d0.981",11
"d0.982",8
"d0.983",15
"d0.984",16
"d0.985",14
"d0.986",15
"d0.987",14
"d0.988",16
"d0.989",7
"d0.990",14
"d0.991",7
"d0.992",15
"d0.993",16
"d0.994",8
"d0.995",7
"d0.996",16
"d0.997",14
"d0.998",21
"d0.999",16
"d0.1000",15
"d0.1001",21
"d0.1002",14
"d0.1003",7
"d0.1004",15
"d0.1005",7
"d0.1006",16
"d0.1007",16
"d0.1008",7
"d0.1009",16
"d0.1010",16
"d0.1011",14
"d0.1012",14
"d0.1013",14
"d0.1014",16
"d0.1015",21
"d0.1016",14
"d0.1017",15
"d0.1018",14
"d0.1019",14
"d0.1020",15
"d0.1021",7
"d0.1022",14
"d0.1023",13
"d0.1024",7
"d0.1025",16
"d0.1026",7
"d0.1027",7
"d0.1028",15
"d0.1029",16
"d0.1030",14
"d0.1031",16
"d0.1032",7
"d0.1033",21
"d0.1034",7
"d0.1035",7
"d0.1036",21
"d0.1037",15
"d0.1038",8
"d0.1039",7
"d0.1040",15
"d0.1041",16
"d0.1042",15
"d0.1043",16
"d0.1044",16
"d0.1045",7
"d0.1046",7
"d0.1047",15
"d0.1048",7
"d0.1049",7
"d0.1050",21
"d0.1051",16
"d0.1052",15
"d0.1053",21
"d0.1054",15
"d0.1055",14
"d0.1056",16
"d0.1057",15
"d0.1058",21
"d0.1059",21
"d0.1060",14
"d0.1061",21
"d0.1062",14
"d0.1063",16
"d0.1064",14
"d0.1065",21
"d0.1066",8
"d0.1067",21
"d0.1068",7
"d0.1069",16
"d0.1070",14
"d0.1071",7
"d0.1072",21
"d0.1073",15
"d0.1074",15
"d0.1075",7
"d0.1076",16
"d0.1077",14
"d0.1078",15
"d0.1079",15
"d0.1080",14
"d0.1081",15
"d0.1082",8
"d0.1083",15
"d0.1084",15
"d0.1085",7
"d0.1086",16
"d0.1087",7
"d0.1088",7
"d0.1089",14
"d0.1090",8
"d0.1091",16
"d0.1092",16
"d0.1093",16
"d0.1094",14
"d0.1095",14
"d0.1096",14
"d0.1097",16
"d0.1098",14
"d0.1099",8
"d0.1100",7
"d0.1101",15
"d0.1102",7
"d0.1103",21
"d0.1104",15
"d0.1105",14
"d0.1106",16
"d0.1107",15
"d0.1108",15
"d0.1109",15
"d0.1110",15
"d0.1111",14
"d0.1112",14
"d0.1113",21
"d0.1114",16
"d0.1115",8
"d0.1116",15
"d0.1117",15
"d0.1118",8
"d0.1119",7
"d0.1120",15
"d0.1121",21
"d0.1122",15
"d0.1123",7
"d0.1124",14
"d0.1125",14
"d0.1126",16
"d0.1127",16
"d0.1128",16
"d0.1129",22
"d0.1130",7
"d0.1131",15
"d0.1132",16
"d0.1133",14
"d0.1134",21
"d0.1135",21
"d0.1136",8
"d0.1137",8
"d0.1138",14
"d0.1139",15
"d0.1140",14
"d0.1141",8
"d0.1142",7
"d0.1143",8
"d0.1144",15
"d0.1145",21
"d0.1146",8
"d0.1147",16
"d0.1148",16
"d0.1149",21
"d0.1150",14
"d0.1151",7
"d0.1152",8
"d0.1153",14
"d0.1154",14
"d0.1155",15
"d0.1156",8
"d0.1157",14
"d0.1158",7
"d0.1159",14
"d0.1160",21
"d0.1161",14
"d0.1162",21
"d0.1163",14
"d0.1164",15
"d0.1165",16
"d0.1166",15
"d0.1167",14
"d0.1168",8
"d0.1169",15
"d0.1170",7
"d0.1171",14
"d0.1172",14
"d0.1173",16
"d0.1174",21
