"","sc3_22_clusters"
"d0",8
"d0.1",16
"d0.2",8
"d0.3",16
"d0.4",17
"d0.5",16
"d0.6",16
"d0.7",15
"d0.8",9
"d0.9",9
"d0.10",8
"d0.11",9
"d0.12",17
"d0.13",16
"d0.14",16
"d0.15",17
"d0.16",8
"d0.17",15
"d0.18",16
"d0.19",8
"d0.20",16
"d0.21",16
"d0.22",8
"d0.23",16
"d0.24",8
"d0.25",16
"d0.26",16
"d0.27",8
"d0.28",16
"d0.29",9
"d0.30",8
"d0.31",16
"d0.32",17
"d0.33",8
"d0.34",9
"d0.35",8
"d0.36",17
"d0.37",8
"d0.38",9
"d0.39",16
"d0.40",9
"d0.41",17
"d0.42",7
"d0.43",8
"d0.44",8
"d0.45",8
"d0.46",8
"d0.47",16
"d0.48",8
"d0.49",8
"d0.50",16
"d0.51",16
"d0.52",8
"d0.53",8
"d0.54",17
"d0.55",8
"d0.56",8
"d0.57",16
"d0.58",8
"d0.59",16
"d0.60",16
"d0.61",16
"d0.62",16
"d0.63",9
"d0.64",16
"d0.65",8
"d0.66",16
"d0.67",8
"d0.68",16
"d0.69",8
"d0.70",16
"d0.71",9
"d0.72",16
"d0.73",16
"d0.74",16
"d0.75",16
"d0.76",16
"d0.77",16
"d0.78",8
"d0.79",16
"d0.80",8
"d0.81",17
"d0.82",16
"d0.83",16
"d0.84",8
"d0.85",8
"d0.86",16
"d0.87",16
"d0.88",9
"d0.89",8
"d0.90",8
"d0.91",17
"d0.92",16
"d0.93",16
"d0.94",16
"d0.95",8
"d0.96",8
"d0.97",17
"d0.98",8
"d0.99",8
"d0.100",8
"d0.101",16
"d0.102",8
"d0.103",9
"d0.104",16
"d0.105",16
"d0.106",15
"d0.107",8
"d0.108",8
"d0.109",16
"d0.110",9
"d0.111",17
"d0.112",17
"d0.113",8
"d0.114",16
"d0.115",17
"d0.116",16
"d0.117",16
"d0.118",16
"d0.119",8
"d0.120",17
"d0.121",17
"d0.122",17
"d0.123",17
"d0.124",16
"d0.125",16
"d0.126",17
"d0.127",16
"d0.128",16
"d0.129",17
"d0.130",8
"d0.131",16
"d0.132",16
"d0.133",9
"d0.134",16
"d0.135",9
"d0.136",16
"d0.137",16
"d0.138",8
"d0.139",16
"d0.140",16
"d0.141",8
"d0.142",16
"d0.143",16
"d0.144",17
"d0.145",8
"d0.146",17
"d0.147",16
"d0.148",16
"d0.149",15
"d0.150",8
"d0.151",16
"d0.152",16
"d0.153",8
"d0.154",16
"d0.155",16
"d0.156",17
"d0.157",16
"d0.158",17
"d0.159",17
"d0.160",16
"d0.161",8
"d0.162",8
"d0.163",16
"d0.164",9
"d0.165",9
"d0.166",9
"d0.167",8
"d0.168",17
"d0.169",8
"d0.170",16
"d0.171",8
"d0.172",17
"d0.173",8
"d0.174",8
"d0.175",8
"d0.176",8
"d0.177",8
"d0.178",8
"d0.179",8
"d0.180",16
"d0.181",2
"d0.182",17
"d0.183",17
"d0.184",8
"d0.185",16
"d0.186",15
"d0.187",16
"d0.188",16
"d0.189",9
"d0.190",8
"d0.191",9
"d0.192",17
"d0.193",17
"d0.194",16
"d0.195",16
"d0.196",17
"d0.197",8
"d0.198",8
"d0.199",8
"d0.200",17
"d0.201",16
"d0.202",16
"d0.203",9
"d0.204",9
"d0.205",16
"d0.206",17
"d0.207",16
"d0.208",16
"d0.209",16
"d0.210",8
"d0.211",17
"d0.212",17
"d0.213",16
"d0.214",16
"d0.215",16
"d0.216",8
"d0.217",16
"d0.218",16
"d0.219",17
"d0.220",2
"d0.221",17
"d0.222",9
"d0.223",17
"d0.224",17
"d0.225",8
"d0.226",16
"d0.227",8
"d0.228",17
"d0.229",16
"d0.230",8
"d0.231",16
"d0.232",8
"d0.233",9
"d0.234",16
"d0.235",9
"d0.236",16
"d0.237",16
"d0.238",16
"d0.239",16
"d0.240",8
"d0.241",8
"d0.242",2
"d0.243",16
"d0.244",15
"d0.245",16
"d0.246",9
"d0.247",16
"d0.248",16
"d0.249",17
"d0.250",9
"d0.251",17
"d0.252",17
"d0.253",16
"d0.254",8
"d0.255",17
"d0.256",16
"d0.257",16
"d0.258",16
"d0.259",16
"d0.260",8
"d0.261",17
"d0.262",16
"d0.263",9
"d0.264",16
"d0.265",16
"d0.266",8
"d0.267",16
"d0.268",17
"d0.269",9
"d0.270",9
"d0.271",8
"d0.272",16
"d0.273",9
"d0.274",16
"d0.275",9
"d0.276",16
"d0.277",17
"d0.278",8
"d0.279",16
"d0.280",16
"d0.281",8
"d0.282",16
"d0.283",8
"d0.284",16
"d0.285",16
"d0.286",17
"d0.287",8
"d0.288",17
"d0.289",17
"d0.290",8
"d0.291",8
"d0.292",15
"d0.293",8
"d0.294",8
"d0.295",17
"d0.296",8
"d0.297",8
"d0.298",8
"d0.299",17
"d0.300",9
"d0.301",16
"d0.302",17
"d0.303",16
"d0.304",17
"d0.305",2
"d0.306",8
"d0.307",16
"d0.308",16
"d0.309",8
"d0.310",16
"d0.311",8
"d0.312",16
"d0.313",8
"d0.314",16
"d0.315",17
"d0.316",9
"d0.317",16
"d0.318",8
"d0.319",8
"d0.320",8
"d0.321",9
"d0.322",8
"d0.323",17
"d0.324",16
"d0.325",8
"d0.326",8
"d0.327",17
"d0.328",16
"d0.329",17
"d0.330",16
"d0.331",8
"d0.332",8
"d0.333",17
"d0.334",17
"d0.335",16
