"","sc3_22_clusters"
"d0",7
"d0.1",7
"d0.2",15
"d0.3",15
"d0.4",8
"d0.5",15
"d0.6",7
"d0.7",9
"d0.8",8
"d0.9",8
"d0.10",15
"d0.11",16
"d0.12",15
"d0.13",15
"d0.14",15
"d0.15",16
"d0.16",15
"d0.17",7
"d0.18",15
"d0.19",15
"d0.20",15
"d0.21",15
"d0.22",7
"d0.23",15
"d0.24",15
"d0.25",15
"d0.26",7
"d0.27",7
"d0.28",7
"d0.29",16
"d0.30",7
"d0.31",7
"d0.32",16
"d0.33",15
"d0.34",16
"d0.35",7
"d0.36",16
"d0.37",7
"d0.38",8
"d0.39",7
"d0.40",8
"d0.41",8
"d0.42",8
"d0.43",15
"d0.44",15
"d0.45",7
"d0.46",15
"d0.47",15
"d0.48",7
"d0.49",7
"d0.50",15
"d0.51",15
"d0.52",7
"d0.53",7
"d0.54",16
"d0.55",15
"d0.56",7
"d0.57",15
"d0.58",15
"d0.59",7
"d0.60",15
"d0.61",7
"d0.62",7
"d0.63",16
"d0.64",15
"d0.65",15
"d0.66",15
"d0.67",15
"d0.68",7
"d0.69",7
"d0.70",15
"d0.71",8
"d0.72",15
"d0.73",15
"d0.74",15
"d0.75",15
"d0.76",7
"d0.77",15
"d0.78",15
"d0.79",15
"d0.80",7
"d0.81",8
"d0.82",7
"d0.83",15
"d0.84",15
"d0.85",15
"d0.86",15
"d0.87",15
"d0.88",16
"d0.89",15
"d0.90",7
"d0.91",16
"d0.92",7
"d0.93",15
"d0.94",15
"d0.95",15
"d0.96",15
"d0.97",16
"d0.98",7
"d0.99",7
"d0.100",15
"d0.101",8
"d0.102",15
"d0.103",16
"d0.104",7
"d0.105",7
"d0.106",22
"d0.107",15
"d0.108",15
"d0.109",15
"d0.110",8
"d0.111",16
"d0.112",7
"d0.113",7
"d0.114",15
"d0.115",16
"d0.116",7
"d0.117",7
"d0.118",15
"d0.119",15
"d0.120",16
"d0.121",16
"d0.122",16
"d0.123",16
"d0.124",15
"d0.125",15
"d0.126",16
"d0.127",7
"d0.128",15
"d0.129",15
"d0.130",15
"d0.131",7
"d0.132",7
"d0.133",8
"d0.134",15
"d0.135",8
"d0.136",7
"d0.137",7
"d0.138",15
"d0.139",15
"d0.140",15
"d0.141",15
"d0.142",15
"d0.143",15
"d0.144",16
"d0.145",15
"d0.146",7
"d0.147",15
"d0.148",7
"d0.149",7
"d0.150",15
"d0.151",15
"d0.152",15
"d0.153",7
"d0.154",7
"d0.155",7
"d0.156",16
"d0.157",15
"d0.158",15
"d0.159",8
"d0.160",7
"d0.161",15
"d0.162",7
"d0.163",7
"d0.164",16
"d0.165",8
"d0.166",8
"d0.167",15
"d0.168",8
"d0.169",15
"d0.170",15
"d0.171",15
"d0.172",8
"d0.173",15
"d0.174",15
"d0.175",15
"d0.176",15
"d0.177",15
"d0.178",7
"d0.179",15
"d0.180",7
"d0.181",20
"d0.182",16
"d0.183",16
"d0.184",15
"d0.185",15
"d0.186",7
"d0.187",7
"d0.188",15
"d0.189",15
"d0.190",15
"d0.191",16
"d0.192",8
"d0.193",16
"d0.194",15
"d0.195",15
"d0.196",8
"d0.197",7
"d0.198",15
"d0.199",15
"d0.200",16
"d0.201",15
"d0.202",7
"d0.203",16
"d0.204",16
"d0.205",7
"d0.206",8
"d0.207",7
"d0.208",7
"d0.209",7
"d0.210",15
"d0.211",15
"d0.212",16
"d0.213",15
"d0.214",15
"d0.215",15
"d0.216",15
"d0.217",15
"d0.218",7
"d0.219",16
"d0.220",7
"d0.221",16
"d0.222",16
"d0.223",16
"d0.224",8
"d0.225",7
"d0.226",7
"d0.227",15
"d0.228",8
"d0.229",15
"d0.230",15
"d0.231",15
"d0.232",15
"d0.233",16
"d0.234",7
"d0.235",8
"d0.236",15
"d0.237",15
"d0.238",15
"d0.239",15
"d0.240",15
"d0.241",15
"d0.242",20
"d0.243",15
"d0.244",7
"d0.245",15
"d0.246",8
"d0.247",7
"d0.248",15
"d0.249",20
"d0.250",16
"d0.251",8
"d0.252",16
"d0.253",15
"d0.254",15
"d0.255",8
"d0.256",15
"d0.257",15
"d0.258",15
"d0.259",7
"d0.260",7
"d0.261",16
"d0.262",15
"d0.263",16
"d0.264",7
"d0.265",15
"d0.266",15
"d0.267",7
"d0.268",16
"d0.269",16
"d0.270",8
"d0.271",15
"d0.272",15
"d0.273",16
"d0.274",7
"d0.275",8
"d0.276",7
"d0.277",20
"d0.278",15
"d0.279",15
"d0.280",7
"d0.281",15
"d0.282",7
"d0.283",15
"d0.284",7
"d0.285",7
"d0.286",16
"d0.287",7
"d0.288",16
"d0.289",15
"d0.290",7
"d0.291",15
"d0.292",22
"d0.293",15
"d0.294",7
"d0.295",8
"d0.296",7
"d0.297",15
"d0.298",7
"d0.299",16
"d0.300",16
"d0.301",15
