"","sc3_22_clusters"
"d0",2
"d0.1",2
"d0.2",2
"d0.3",2
"d0.4",1
"d0.5",12
"d0.6",2
"d0.7",12
"d0.8",1
"d0.9",1
"d0.10",1
"d0.11",1
"d0.12",1
"d0.13",12
"d0.14",2
"d0.15",1
"d0.16",1
"d0.17",12
"d0.18",12
"d0.19",2
"d0.20",12
"d0.21",12
"d0.22",2
"d0.23",12
"d0.24",12
"d0.25",2
"d0.26",1
"d0.27",2
"d0.28",12
"d0.29",1
"d0.30",2
"d0.31",1
"d0.32",1
"d0.33",12
"d0.34",1
"d0.35",12
"d0.36",1
"d0.37",12
"d0.38",1
"d0.39",12
"d0.40",1
"d0.41",1
"d0.42",9
"d0.43",12
"d0.44",12
"d0.45",2
"d0.46",2
"d0.47",12
"d0.48",12
"d0.49",12
"d0.50",2
"d0.51",2
"d0.52",12
"d0.53",2
"d0.54",1
"d0.55",12
"d0.56",12
"d0.57",2
"d0.58",12
"d0.59",2
"d0.60",2
"d0.61",12
"d0.62",12
"d0.63",1
"d0.64",2
"d0.65",2
"d0.66",12
"d0.67",12
"d0.68",2
"d0.69",2
"d0.70",1
"d0.71",1
"d0.72",12
"d0.73",2
"d0.74",2
"d0.75",12
"d0.76",2
"d0.77",2
"d0.78",12
"d0.79",12
"d0.80",2
"d0.81",1
"d0.82",2
"d0.83",12
"d0.84",2
"d0.85",2
"d0.86",12
"d0.87",12
"d0.88",1
"d0.89",2
"d0.90",2
"d0.91",1
"d0.92",2
"d0.93",1
"d0.94",12
"d0.95",2
"d0.96",12
"d0.97",1
"d0.98",2
"d0.99",2
"d0.100",2
"d0.101",2
"d0.102",2
"d0.103",1
"d0.104",2
"d0.105",1
"d0.106",2
"d0.107",2
"d0.108",1
"d0.109",2
"d0.110",1
"d0.111",1
"d0.112",1
"d0.113",12
"d0.114",2
"d0.115",1
"d0.116",2
"d0.117",2
"d0.118",12
"d0.119",12
"d0.120",6
"d0.121",1
"d0.122",1
"d0.123",1
"d0.124",2
"d0.125",2
"d0.126",1
"d0.127",1
"d0.128",12
"d0.129",1
"d0.130",12
"d0.131",2
"d0.132",12
"d0.133",1
"d0.134",2
"d0.135",1
"d0.136",1
"d0.137",12
"d0.138",2
"d0.139",2
"d0.140",2
"d0.141",1
"d0.142",12
"d0.143",2
"d0.144",1
"d0.145",2
"d0.146",1
"d0.147",12
"d0.148",2
