"","sc3_22_clusters"
"d0",7
"d0.1",7
"d0.2",15
"d0.3",15
"d0.4",7
"d0.5",15
"d0.6",15
"d0.7",17
"d0.8",7
"d0.9",15
"d0.10",15
"d0.11",15
"d0.12",15
"d0.13",15
"d0.14",15
"d0.15",7
"d0.16",15
"d0.17",7
"d0.18",15
"d0.19",7
"d0.20",15
"d0.21",15
"d0.22",7
"d0.23",15
"d0.24",15
"d0.25",7
"d0.26",15
"d0.27",7
"d0.28",15
"d0.29",7
"d0.30",7
"d0.31",15
"d0.32",4
"d0.33",7
"d0.34",15
"d0.35",15
"d0.36",15
"d0.37",7
"d0.38",15
"d0.39",7
"d0.40",15
"d0.41",15
"d0.42",7
"d0.43",15
"d0.44",15
"d0.45",7
"d0.46",15
"d0.47",7
"d0.48",7
"d0.49",7
"d0.50",15
"d0.51",15
"d0.52",7
"d0.53",15
"d0.54",16
"d0.55",15
"d0.56",15
"d0.57",15
"d0.58",15
"d0.59",7
"d0.60",15
"d0.61",7
"d0.62",15
"d0.63",15
"d0.64",7
"d0.65",15
"d0.66",15
"d0.67",7
"d0.68",15
"d0.69",15
"d0.70",15
"d0.71",7
"d0.72",7
"d0.73",7
"d0.74",15
"d0.75",7
"d0.76",7
"d0.77",7
"d0.78",15
"d0.79",15
"d0.80",15
"d0.81",7
"d0.82",7
"d0.83",15
"d0.84",7
"d0.85",7
"d0.86",15
"d0.87",7
"d0.88",15
"d0.89",15
"d0.90",15
"d0.91",7
"d0.92",15
"d0.93",7
"d0.94",7
"d0.95",15
"d0.96",7
"d0.97",15
"d0.98",15
"d0.99",17
"d0.100",15
"d0.101",15
"d0.102",7
"d0.103",15
"d0.104",15
"d0.105",15
"d0.106",7
"d0.107",15
"d0.108",15
"d0.109",7
"d0.110",15
"d0.111",7
"d0.112",15
"d0.113",7
"d0.114",15
"d0.115",15
"d0.116",15
"d0.117",7
"d0.118",15
"d0.119",7
"d0.120",4
"d0.121",15
"d0.122",15
"d0.123",15
"d0.124",7
"d0.125",7
"d0.126",15
"d0.127",15
"d0.128",7
"d0.129",15
"d0.130",15
"d0.131",15
"d0.132",15
"d0.133",15
"d0.134",7
"d0.135",7
"d0.136",15
"d0.137",15
"d0.138",7
"d0.139",7
"d0.140",15
"d0.141",15
"d0.142",15
"d0.143",7
"d0.144",15
"d0.145",7
"d0.146",15
"d0.147",7
"d0.148",15
"d0.149",7
"d0.150",15
"d0.151",15
"d0.152",15
"d0.153",7
"d0.154",15
"d0.155",15
"d0.156",15
"d0.157",7
"d0.158",7
"d0.159",7
"d0.160",15
"d0.161",15
"d0.162",15
"d0.163",7
"d0.164",15
"d0.165",15
"d0.166",15
"d0.167",15
"d0.168",7
"d0.169",7
"d0.170",15
"d0.171",7
"d0.172",15
"d0.173",7
"d0.174",15
"d0.175",7
"d0.176",15
"d0.177",15
"d0.178",7
"d0.179",15
"d0.180",7
"d0.181",16
"d0.182",15
"d0.183",15
"d0.184",15
"d0.185",7
"d0.186",17
"d0.187",7
"d0.188",7
"d0.189",15
"d0.190",15
"d0.191",7
"d0.192",15
"d0.193",15
"d0.194",15
"d0.195",7
"d0.196",7
"d0.197",15
"d0.198",7
"d0.199",15
"d0.200",7
"d0.201",7
"d0.202",15
"d0.203",16
"d0.204",16
"d0.205",15
"d0.206",15
"d0.207",7
"d0.208",15
"d0.209",15
"d0.210",7
"d0.211",7
"d0.212",16
"d0.213",7
"d0.214",15
"d0.215",15
"d0.216",7
"d0.217",15
"d0.218",15
"d0.219",7
"d0.220",4
"d0.221",7
"d0.222",7
"d0.223",15
"d0.224",15
"d0.225",7
"d0.226",15
"d0.227",7
"d0.228",16
"d0.229",15
"d0.230",15
"d0.231",15
"d0.232",15
"d0.233",7
"d0.234",15
"d0.235",7
"d0.236",15
"d0.237",15
"d0.238",15
"d0.239",15
"d0.240",7
"d0.241",7
"d0.242",15
"d0.243",15
"d0.244",17
"d0.245",7
"d0.246",15
"d0.247",7
"d0.248",15
"d0.249",16
"d0.250",7
"d0.251",15
"d0.252",15
"d0.253",15
"d0.254",15
"d0.255",15
"d0.256",7
"d0.257",7
"d0.258",15
"d0.259",15
"d0.260",7
"d0.261",4
"d0.262",15
"d0.263",15
"d0.264",15
"d0.265",7
"d0.266",7
"d0.267",7
"d0.268",15
"d0.269",15
"d0.270",7
"d0.271",7
"d0.272",7
"d0.273",7
"d0.274",15
"d0.275",15
"d0.276",7
"d0.277",4
"d0.278",7
"d0.279",7
"d0.280",15
"d0.281",7
"d0.282",15
"d0.283",7
"d0.284",7
"d0.285",7
"d0.286",15
"d0.287",15
"d0.288",15
"d0.289",15
"d0.290",7
"d0.291",15
"d0.292",7
"d0.293",7
"d0.294",7
"d0.295",15
"d0.296",7
"d0.297",15
"d0.298",15
"d0.299",7
"d0.300",7
"d0.301",15
