"","sc3_22_clusters"
"d0",1
"d0.1",1
"d0.2",1
"d0.3",1
"d0.4",2
"d0.5",1
"d0.6",1
"d0.7",5
"d0.8",2
"d0.9",2
"d0.10",1
"d0.11",2
"d0.12",2
"d0.13",1
"d0.14",1
"d0.15",12
"d0.16",1
"d0.17",5
"d0.18",1
"d0.19",1
"d0.20",1
"d0.21",1
"d0.22",1
"d0.23",1
"d0.24",1
"d0.25",1
"d0.26",1
"d0.27",1
"d0.28",1
"d0.29",2
"d0.30",1
"d0.31",1
"d0.32",2
"d0.33",1
"d0.34",2
"d0.35",1
"d0.36",2
"d0.37",1
"d0.38",12
"d0.39",1
"d0.40",12
"d0.41",12
"d0.42",12
"d0.43",1
"d0.44",1
"d0.45",1
"d0.46",1
"d0.47",1
"d0.48",1
"d0.49",1
"d0.50",1
"d0.51",1
"d0.52",1
"d0.53",1
"d0.54",2
"d0.55",1
"d0.56",1
"d0.57",1
"d0.58",1
"d0.59",1
"d0.60",1
"d0.61",1
"d0.62",1
"d0.63",12
"d0.64",1
"d0.65",1
"d0.66",1
"d0.67",1
"d0.68",1
"d0.69",1
"d0.70",1
"d0.71",12
"d0.72",1
"d0.73",1
"d0.74",1
"d0.75",1
"d0.76",1
"d0.77",1
"d0.78",1
"d0.79",1
"d0.80",1
"d0.81",2
"d0.82",1
"d0.83",1
"d0.84",1
"d0.85",1
"d0.86",1
"d0.87",1
"d0.88",12
"d0.89",1
"d0.90",1
"d0.91",2
"d0.92",1
"d0.93",12
"d0.94",1
"d0.95",1
"d0.96",1
"d0.97",2
"d0.98",1
"d0.99",1
"d0.100",1
"d0.101",2
"d0.102",1
"d0.103",12
"d0.104",1
"d0.105",1
"d0.106",1
"d0.107",1
"d0.108",1
"d0.109",1
"d0.110",2
"d0.111",2
"d0.112",2
"d0.113",1
"d0.114",1
"d0.115",12
"d0.116",1
"d0.117",1
"d0.118",1
"d0.119",1
"d0.120",2
"d0.121",2
"d0.122",2
"d0.123",12
"d0.124",1
"d0.125",1
"d0.126",2
"d0.127",1
"d0.128",1
"d0.129",12
"d0.130",1
"d0.131",1
"d0.132",1
"d0.133",2
"d0.134",1
"d0.135",2
"d0.136",2
"d0.137",1
"d0.138",1
"d0.139",1
"d0.140",1
"d0.141",1
"d0.142",1
"d0.143",1
"d0.144",2
"d0.145",1
"d0.146",2
"d0.147",1
"d0.148",1
"d0.149",1
"d0.150",1
"d0.151",1
"d0.152",1
"d0.153",1
"d0.154",1
"d0.155",1
"d0.156",2
"d0.157",1
"d0.158",12
"d0.159",2
