"","sc3_22_clusters"
"d0",17
"d0.1",9
"d0.2",9
"d0.3",9
"d0.4",10
"d0.5",17
"d0.6",17
"d0.7",9
"d0.8",18
"d0.9",18
"d0.10",9
"d0.11",18
"d0.12",18
"d0.13",17
"d0.14",9
"d0.15",18
"d0.16",17
"d0.17",9
"d0.18",9
"d0.19",17
"d0.20",9
"d0.21",9
"d0.22",17
"d0.23",9
"d0.24",17
"d0.25",17
"d0.26",9
"d0.27",9
"d0.28",9
"d0.29",10
"d0.30",17
"d0.31",17
"d0.32",18
"d0.33",17
"d0.34",10
"d0.35",9
"d0.36",10
"d0.37",17
"d0.38",10
"d0.39",9
"d0.40",10
"d0.41",9
"d0.42",10
"d0.43",17
"d0.44",9
"d0.45",17
"d0.46",17
"d0.47",9
"d0.48",9
"d0.49",17
"d0.50",9
"d0.51",17
"d0.52",9
"d0.53",17
"d0.54",10
"d0.55",9
"d0.56",17
"d0.57",17
"d0.58",17
"d0.59",17
"d0.60",9
"d0.61",9
"d0.62",9
"d0.63",9
"d0.64",17
"d0.65",17
"d0.66",9
"d0.67",9
"d0.68",17
"d0.69",17
"d0.70",9
"d0.71",10
"d0.72",17
"d0.73",17
"d0.74",17
"d0.75",9
"d0.76",17
"d0.77",17
"d0.78",9
"d0.79",17
"d0.80",9
"d0.81",18
"d0.82",9
"d0.83",17
"d0.84",17
"d0.85",17
"d0.86",9
"d0.87",9
"d0.88",18
"d0.89",17
"d0.90",17
"d0.91",10
"d0.92",9
"d0.93",18
"d0.94",9
"d0.95",9
"d0.96",9
"d0.97",18
"d0.98",9
"d0.99",16
"d0.100",17
"d0.101",10
"d0.102",17
"d0.103",10
"d0.104",17
"d0.105",17
"d0.106",16
"d0.107",9
"d0.108",17
"d0.109",9
"d0.110",10
"d0.111",18
"d0.112",9
"d0.113",16
"d0.114",17
"d0.115",18
"d0.116",9
"d0.117",17
"d0.118",17
"d0.119",17
"d0.120",7
"d0.121",18
"d0.122",10
"d0.123",9
"d0.124",17
"d0.125",9
"d0.126",10
"d0.127",17
"d0.128",17
"d0.129",9
"d0.130",17
"d0.131",9
"d0.132",17
"d0.133",18
"d0.134",17
"d0.135",18
"d0.136",18
"d0.137",9
"d0.138",17
"d0.139",9
"d0.140",9
"d0.141",9
"d0.142",17
"d0.143",17
"d0.144",18
"d0.145",9
"d0.146",9
"d0.147",17
"d0.148",9
"d0.149",9
"d0.150",9
"d0.151",17
"d0.152",17
"d0.153",17
"d0.154",9
"d0.155",17
"d0.156",18
"d0.157",9
"d0.158",17
"d0.159",18
"d0.160",17
"d0.161",9
"d0.162",17
"d0.163",9
"d0.164",10
"d0.165",18
"d0.166",18
"d0.167",17
"d0.168",10
"d0.169",17
"d0.170",9
"d0.171",17
"d0.172",10
"d0.173",17
"d0.174",17
"d0.175",9
"d0.176",17
"d0.177",17
"d0.178",9
"d0.179",17
"d0.180",9
"d0.181",5
"d0.182",18
"d0.183",18
"d0.184",9
"d0.185",17
"d0.186",16
"d0.187",9
"d0.188",17
"d0.189",17
"d0.190",9
"d0.191",18
"d0.192",10
"d0.193",10
"d0.194",17
"d0.195",17
