"","sc3_22_clusters"
"d0",6
"d0.1",14
"d0.2",14
"d0.3",14
"d0.4",5
"d0.5",14
"d0.6",6
"d0.7",8
"d0.8",5
"d0.9",13
"d0.10",14
"d0.11",5
"d0.12",5
"d0.13",14
"d0.14",14
"d0.15",13
"d0.16",14
"d0.17",16
"d0.18",14
"d0.19",6
"d0.20",14
"d0.21",14
"d0.22",6
"d0.23",14
"d0.24",14
"d0.25",14
"d0.26",14
"d0.27",14
"d0.28",14
"d0.29",13
"d0.30",6
"d0.31",14
"d0.32",13
"d0.33",14
"d0.34",5
"d0.35",14
"d0.36",5
"d0.37",14
"d0.38",5
"d0.39",14
"d0.40",5
"d0.41",6
"d0.42",5
"d0.43",6
"d0.44",6
"d0.45",14
"d0.46",6
"d0.47",6
"d0.48",6
"d0.49",6
"d0.50",14
"d0.51",14
"d0.52",14
"d0.53",14
"d0.54",5
"d0.55",6
"d0.56",6
"d0.57",6
"d0.58",6
"d0.59",6
"d0.60",6
"d0.61",6
"d0.62",6
"d0.63",14
"d0.64",6
"d0.65",14
"d0.66",6
"d0.67",14
"d0.68",14
"d0.69",14
"d0.70",14
"d0.71",13
"d0.72",14
"d0.73",14
"d0.74",14
"d0.75",14
"d0.76",14
"d0.77",14
"d0.78",14
"d0.79",14
"d0.80",6
"d0.81",13
"d0.82",6
"d0.83",14
"d0.84",6
"d0.85",14
"d0.86",14
"d0.87",6
"d0.88",5
"d0.89",6
"d0.90",6
"d0.91",5
"d0.92",6
"d0.93",13
"d0.94",14
"d0.95",14
"d0.96",6
"d0.97",13
"d0.98",6
"d0.99",6
"d0.100",6
"d0.101",5
"d0.102",14
"d0.103",5
"d0.104",14
"d0.105",6
"d0.106",6
"d0.107",6
"d0.108",14
"d0.109",6
"d0.110",5
"d0.111",5
"d0.112",6
"d0.113",16
"d0.114",14
"d0.115",13
"d0.116",14
"d0.117",6
"d0.118",6
"d0.119",6
"d0.120",4
"d0.121",13
"d0.122",5
"d0.123",13
"d0.124",14
"d0.125",6
"d0.126",13
"d0.127",6
"d0.128",6
"d0.129",14
"d0.130",6
"d0.131",6
"d0.132",6
"d0.133",13
"d0.134",6
"d0.135",13
"d0.136",14
"d0.137",14
"d0.138",14
"d0.139",14
"d0.140",6
"d0.141",6
"d0.142",14
"d0.143",6
"d0.144",5
"d0.145",14
"d0.146",13
"d0.147",6
"d0.148",14
"d0.149",16
"d0.150",6
"d0.151",6
"d0.152",14
"d0.153",14
"d0.154",14
"d0.155",6
"d0.156",13
"d0.157",6
"d0.158",13
"d0.159",13
"d0.160",6
"d0.161",14
"d0.162",6
"d0.163",14
"d0.164",13
"d0.165",5
"d0.166",13
"d0.167",14
"d0.168",5
"d0.169",14
"d0.170",6
"d0.171",6
"d0.172",5
"d0.173",14
"d0.174",14
"d0.175",14
"d0.176",6
"d0.177",13
"d0.178",6
"d0.179",6
"d0.180",6
"d0.181",15
"d0.182",5
"d0.183",5
"d0.184",14
"d0.185",14
"d0.186",16
"d0.187",6
"d0.188",6
"d0.189",14
"d0.190",14
"d0.191",5
"d0.192",13
"d0.193",13
"d0.194",14
"d0.195",6
"d0.196",13
"d0.197",14
"d0.198",6
"d0.199",14
"d0.200",5
"d0.201",14
"d0.202",14
"d0.203",13
"d0.204",13
"d0.205",6
"d0.206",13
"d0.207",14
"d0.208",6
"d0.209",14
"d0.210",14
"d0.211",5
"d0.212",4
"d0.213",14
"d0.214",6
"d0.215",14
"d0.216",6
"d0.217",6
"d0.218",6
"d0.219",5
"d0.220",9
"d0.221",13
"d0.222",14
"d0.223",5
"d0.224",13
"d0.225",14
"d0.226",6
"d0.227",6
"d0.228",13
"d0.229",14
"d0.230",14
"d0.231",6
"d0.232",14
"d0.233",13
"d0.234",13
"d0.235",5
"d0.236",6
"d0.237",6
"d0.238",6
"d0.239",14
"d0.240",14
"d0.241",14
"d0.242",13
"d0.243",6
"d0.244",16
"d0.245",14
"d0.246",6
"d0.247",14
"d0.248",14
"d0.249",15
"d0.250",13
"d0.251",5
"d0.252",5
"d0.253",14
"d0.254",14
"d0.255",5
"d0.256",14
"d0.257",14
"d0.258",6
"d0.259",6
"d0.260",6
"d0.261",15
"d0.262",14
"d0.263",13
"d0.264",6
"d0.265",14
"d0.266",14
"d0.267",14
"d0.268",13
"d0.269",5
"d0.270",13
"d0.271",6
"d0.272",14
"d0.273",5
"d0.274",6
"d0.275",5
"d0.276",6
"d0.277",22
"d0.278",14
"d0.279",14
"d0.280",14
"d0.281",6
"d0.282",14
"d0.283",14
"d0.284",14
"d0.285",14
"d0.286",5
"d0.287",14
"d0.288",13
"d0.289",6
"d0.290",14
"d0.291",14
"d0.292",6
"d0.293",14
"d0.294",6
"d0.295",13
"d0.296",6
"d0.297",6
"d0.298",14
"d0.299",5
"d0.300",5
"d0.301",6
"d0.302",5
"d0.303",14
"d0.304",5
"d0.305",2
"d0.306",6
"d0.307",14
"d0.308",14
"d0.309",14
"d0.310",14
"d0.311",14
"d0.312",6
"d0.313",14
"d0.314",14
"d0.315",13
"d0.316",5
"d0.317",14
"d0.318",14
"d0.319",6
"d0.320",14
"d0.321",13
"d0.322",14
"d0.323",13
"d0.324",6
"d0.325",14
"d0.326",6
"d0.327",13
"d0.328",14
"d0.329",5
"d0.330",14
"d0.331",14
"d0.332",6
"d0.333",5
"d0.334",4
"d0.335",6
"d0.336",14
"d0.337",14
"d0.338",14
"d0.339",14
"d0.340",14
"d0.341",14
"d0.342",14
"d0.343",6
"d0.344",6
"d0.345",5
"d0.346",14
"d0.347",14
"d0.348",14
"d0.349",14
"d0.350",14
"d0.351",6
"d0.352",6
"d0.353",14
"d0.354",14
"d0.355",4
"d0.356",6
"d0.357",13
"d0.358",14
"d0.359",14
"d0.360",14
"d0.361",6
"d0.362",6
"d0.363",16
"d0.364",6
"d0.365",5
"d0.366",6
"d0.367",14
"d0.368",14
"d0.369",14
"d0.370",6
"d0.371",14
"d0.372",6
"d0.373",6
"d0.374",14
"d0.375",13
"d0.376",14
"d0.377",6
"d0.378",14
"d0.379",14
"d0.380",6
"d0.381",14
"d0.382",14
"d0.383",6
"d0.384",14
"d0.385",5
"d0.386",14
"d0.387",5
"d0.388",14
"d0.389",14
"d0.390",13
"d0.391",5
"d0.392",13
"d0.393",14
"d0.394",14
"d0.395",13
"d0.396",6
"d0.397",14
"d0.398",5
"d0.399",16
"d0.400",6
"d0.401",14
"d0.402",6
"d0.403",6
"d0.404",14
"d0.405",5
"d0.406",14
"d0.407",6
"d0.408",6
"d0.409",14
"d0.410",16
"d0.411",6
"d0.412",13
"d0.413",14
"d0.414",13
"d0.415",15
"d0.416",14
"d0.417",6
"d0.418",14
"d0.419",6
"d0.420",6
"d0.421",6
"d0.422",6
"d0.423",14
"d0.424",14
"d0.425",14
"d0.426",14
"d0.427",5
"d0.428",6
"d0.429",6
"d0.430",14
"d0.431",14
"d0.432",14
"d0.433",14
"d0.434",14
"d0.435",13
"d0.436",14
"d0.437",6
"d0.438",14
"d0.439",5
"d0.440",6
"d0.441",14
"d0.442",5
"d0.443",6
"d0.444",6
"d0.445",14
"d0.446",14
"d0.447",14
"d0.448",6
"d0.449",15
"d0.450",14
"d0.451",13
"d0.452",14
"d0.453",6
