"","sc3_22_clusters"
"d0",7
"d0.1",15
"d0.2",7
"d0.3",7
"d0.4",14
"d0.5",7
"d0.6",15
"d0.7",7
"d0.8",6
"d0.9",6
"d0.10",15
"d0.11",6
"d0.12",14
"d0.13",15
"d0.14",7
"d0.15",6
"d0.16",15
"d0.17",7
"d0.18",15
"d0.19",15
"d0.20",15
"d0.21",15
"d0.22",7
"d0.23",15
"d0.24",15
"d0.25",15
"d0.26",15
"d0.27",15
"d0.28",15
"d0.29",6
"d0.30",15
"d0.31",7
"d0.32",21
"d0.33",15
"d0.34",6
"d0.35",7
"d0.36",14
"d0.37",15
"d0.38",14
"d0.39",15
"d0.40",14
"d0.41",14
"d0.42",6
"d0.43",7
"d0.44",7
"d0.45",15
"d0.46",7
"d0.47",15
"d0.48",7
"d0.49",7
"d0.50",15
"d0.51",15
"d0.52",7
"d0.53",7
"d0.54",14
"d0.55",15
"d0.56",7
"d0.57",7
"d0.58",7
"d0.59",15
"d0.60",7
"d0.61",15
"d0.62",7
"d0.63",6
"d0.64",7
"d0.65",15
"d0.66",7
"d0.67",7
"d0.68",15
"d0.69",7
"d0.70",7
"d0.71",6
"d0.72",7
"d0.73",7
"d0.74",7
"d0.75",7
"d0.76",15
"d0.77",7
"d0.78",15
"d0.79",7
"d0.80",15
"d0.81",14
"d0.82",15
"d0.83",7
"d0.84",15
"d0.85",15
"d0.86",15
"d0.87",15
"d0.88",6
"d0.89",15
"d0.90",7
"d0.91",6
"d0.92",7
"d0.93",14
"d0.94",7
"d0.95",7
"d0.96",15
"d0.97",6
"d0.98",15
"d0.99",15
"d0.100",7
"d0.101",14
"d0.102",7
"d0.103",14
"d0.104",7
"d0.105",7
"d0.106",15
"d0.107",7
"d0.108",14
"d0.109",7
"d0.110",14
"d0.111",6
"d0.112",6
"d0.113",7
"d0.114",7
"d0.115",6
"d0.116",15
"d0.117",7
"d0.118",15
"d0.119",7
"d0.120",20
"d0.121",6
"d0.122",14
"d0.123",6
"d0.124",15
"d0.125",7
"d0.126",14
"d0.127",14
"d0.128",7
"d0.129",6
"d0.130",15
"d0.131",15
"d0.132",15
"d0.133",14
"d0.134",7
"d0.135",6
"d0.136",6
"d0.137",7
"d0.138",7
"d0.139",15
"d0.140",15
"d0.141",7
"d0.142",15
"d0.143",7
"d0.144",14
"d0.145",7
"d0.146",14
"d0.147",7
"d0.148",7
"d0.149",15
"d0.150",15
"d0.151",15
"d0.152",15
"d0.153",7
"d0.154",15
"d0.155",7
"d0.156",14
"d0.157",15
"d0.158",14
"d0.159",6
"d0.160",7
"d0.161",15
"d0.162",15
"d0.163",15
"d0.164",14
"d0.165",14
"d0.166",6
"d0.167",7
"d0.168",14
"d0.169",7
"d0.170",7
"d0.171",15
"d0.172",14
"d0.173",15
"d0.174",15
"d0.175",15
"d0.176",15
"d0.177",6
"d0.178",15
"d0.179",7
"d0.180",15
"d0.181",13
"d0.182",6
"d0.183",14
"d0.184",7
"d0.185",7
"d0.186",15
"d0.187",15
"d0.188",15
"d0.189",14
"d0.190",7
"d0.191",14
"d0.192",14
"d0.193",6
"d0.194",15
"d0.195",7
"d0.196",14
"d0.197",15
"d0.198",14
"d0.199",14
"d0.200",14
"d0.201",15
"d0.202",15
"d0.203",6
"d0.204",16
"d0.205",7
"d0.206",6
"d0.207",7
"d0.208",7
"d0.209",15
"d0.210",15
"d0.211",6
"d0.212",18
"d0.213",15
"d0.214",7
"d0.215",15
"d0.216",7
"d0.217",7
"d0.218",15
"d0.219",6
"d0.220",7
"d0.221",14
"d0.222",14
"d0.223",6
"d0.224",14
"d0.225",15
"d0.226",15
"d0.227",14
"d0.228",14
"d0.229",7
"d0.230",7
"d0.231",7
"d0.232",7
"d0.233",14
"d0.234",15
"d0.235",14
"d0.236",15
"d0.237",15
"d0.238",15
"d0.239",7
"d0.240",7
"d0.241",7
"d0.242",14
"d0.243",15
"d0.244",20
"d0.245",7
"d0.246",6
"d0.247",7
"d0.248",15
"d0.249",21
"d0.250",14
"d0.251",6
"d0.252",6
"d0.253",7
"d0.254",15
"d0.255",6
"d0.256",15
"d0.257",7
"d0.258",14
"d0.259",15
"d0.260",7
"d0.261",16
"d0.262",7
"d0.263",14
"d0.264",15
"d0.265",7
"d0.266",15
"d0.267",15
"d0.268",14
"d0.269",6
"d0.270",14
"d0.271",15
"d0.272",15
"d0.273",6
"d0.274",7
"d0.275",14
"d0.276",7
"d0.277",21
"d0.278",15
"d0.279",15
"d0.280",15
"d0.281",15
"d0.282",15
"d0.283",15
"d0.284",15
"d0.285",15
"d0.286",14
"d0.287",7
"d0.288",6
"d0.289",14
"d0.290",15
"d0.291",15
"d0.292",7
"d0.293",15
"d0.294",15
"d0.295",14
"d0.296",7
"d0.297",15
"d0.298",15
"d0.299",6
"d0.300",6
"d0.301",15
"d0.302",14
"d0.303",7
"d0.304",14
"d0.305",16
"d0.306",15
"d0.307",15
"d0.308",7
"d0.309",15
"d0.310",15
"d0.311",15
"d0.312",15
"d0.313",7
"d0.314",7
"d0.315",14
"d0.316",6
"d0.317",7
"d0.318",15
"d0.319",7
"d0.320",7
"d0.321",14
"d0.322",15
"d0.323",6
"d0.324",7
"d0.325",7
"d0.326",7
"d0.327",14
"d0.328",7
"d0.329",14
"d0.330",15
"d0.331",15
"d0.332",7
"d0.333",13
"d0.334",13
"d0.335",15
"d0.336",7
"d0.337",7
"d0.338",15
"d0.339",7
"d0.340",15
"d0.341",15
"d0.342",15
"d0.343",15
"d0.344",7
"d0.345",14
"d0.346",15
"d0.347",15
"d0.348",7
"d0.349",15
"d0.350",15
"d0.351",7
"d0.352",7
"d0.353",15
"d0.354",15
"d0.355",13
"d0.356",15
"d0.357",6
"d0.358",7
"d0.359",7
"d0.360",7
"d0.361",7
"d0.362",15
"d0.363",7
"d0.364",7
"d0.365",6
"d0.366",15
"d0.367",7
"d0.368",7
"d0.369",15
"d0.370",15
"d0.371",7
"d0.372",15
"d0.373",15
"d0.374",6
"d0.375",14
"d0.376",7
"d0.377",15
"d0.378",15
"d0.379",15
"d0.380",7
"d0.381",15
"d0.382",15
"d0.383",15
"d0.384",7
"d0.385",14
"d0.386",15
"d0.387",6
"d0.388",7
"d0.389",15
"d0.390",6
"d0.391",14
"d0.392",14
"d0.393",7
"d0.394",7
"d0.395",6
"d0.396",15
"d0.397",15
"d0.398",14
"d0.399",7
"d0.400",7
"d0.401",14
"d0.402",7
"d0.403",15
"d0.404",15
"d0.405",6
"d0.406",15
"d0.407",6
"d0.408",7
"d0.409",7
"d0.410",15
"d0.411",14
"d0.412",6
"d0.413",15
"d0.414",14
"d0.415",13
"d0.416",7
"d0.417",7
"d0.418",15
"d0.419",15
"d0.420",15
"d0.421",15
"d0.422",15
"d0.423",15
"d0.424",15
"d0.425",7
"d0.426",15
"d0.427",14
"d0.428",15
"d0.429",7
"d0.430",7
"d0.431",15
"d0.432",15
"d0.433",7
"d0.434",6
"d0.435",21
"d0.436",7
"d0.437",14
"d0.438",15
"d0.439",6
"d0.440",15
"d0.441",7
"d0.442",14
"d0.443",7
"d0.444",14
"d0.445",15
"d0.446",6
"d0.447",15
"d0.448",7
"d0.449",21
"d0.450",15
"d0.451",14
"d0.452",7
"d0.453",15
"d0.454",6
"d0.455",15
"d0.456",7
"d0.457",6
"d0.458",15
"d0.459",7
"d0.460",7
"d0.461",6
"d0.462",15
"d0.463",15
"d0.464",6
"d0.465",7
"d0.466",15
"d0.467",15
"d0.468",15
"d0.469",14
"d0.470",6
"d0.471",15
"d0.472",7
"d0.473",14
"d0.474",15
"d0.475",15
"d0.476",15
"d0.477",15
"d0.478",15
"d0.479",15
"d0.480",6
"d0.481",7
"d0.482",15
"d0.483",13
"d0.484",15
"d0.485",7
"d0.486",15
"d0.487",6
"d0.488",7
"d0.489",15
"d0.490",15
"d0.491",14
"d0.492",6
"d0.493",6
"d0.494",7
"d0.495",15
"d0.496",7
"d0.497",6
"d0.498",7
"d0.499",15
"d0.500",7
"d0.501",7
"d0.502",7
"d0.503",14
"d0.504",16
"d0.505",6
"d0.506",7
"d0.507",7
"d0.508",15
"d0.509",15
"d0.510",7
"d0.511",15
"d0.512",7
"d0.513",15
"d0.514",7
"d0.515",15
"d0.516",7
"d0.517",7
"d0.518",15
"d0.519",7
"d0.520",14
"d0.521",15
"d0.522",15
"d0.523",7
"d0.524",15
"d0.525",7
"d0.526",14
"d0.527",15
"d0.528",7
"d0.529",15
"d0.530",6
"d0.531",7
"d0.532",14
"d0.533",15
"d0.534",15
"d0.535",15
"d0.536",15
"d0.537",15
"d0.538",7
"d0.539",15
"d0.540",15
"d0.541",15
"d0.542",15
"d0.543",7
"d0.544",6
"d0.545",21
"d0.546",7
"d0.547",14
"d0.548",15
"d0.549",7
"d0.550",6
"d0.551",15
"d0.552",14
"d0.553",15
"d0.554",14
"d0.555",15
"d0.556",7
"d0.557",15
"d0.558",15
"d0.559",15
"d0.560",15
"d0.561",15
"d0.562",6
"d0.563",14
"d0.564",15
"d0.565",6
"d0.566",15
"d0.567",14
"d0.568",15
"d0.569",7
"d0.570",15
"d0.571",15
"d0.572",15
"d0.573",15
"d0.574",6
"d0.575",14
"d0.576",7
"d0.577",8
"d0.578",15
"d0.579",15
"d0.580",14
"d0.581",7
"d0.582",6
"d0.583",15
"d0.584",15
"d0.585",14
"d0.586",15
"d0.587",7
"d0.588",7
"d0.589",14
"d0.590",15
"d0.591",6
"d0.592",7
"d0.593",15
"d0.594",14
"d0.595",7
"d0.596",7
"d0.597",14
"d0.598",14
"d0.599",15
"d0.600",6
"d0.601",7
"d0.602",15
"d0.603",14
"d0.604",15
"d0.605",14
"d0.606",7
"d0.607",15
"d0.608",15
"d0.609",6
"d0.610",14
"d0.611",15
"d0.612",15
"d0.613",15
"d0.614",6
"d0.615",7
"d0.616",15
"d0.617",15
"d0.618",15
"d0.619",7
"d0.620",15
"d0.621",7
"d0.622",7
"d0.623",7
"d0.624",7
"d0.625",15
"d0.626",15
"d0.627",13
"d0.628",7
"d0.629",14
"d0.630",15
"d0.631",7
"d0.632",14
"d0.633",7
"d0.634",7
"d0.635",16
"d0.636",6
"d0.637",14
"d0.638",14
"d0.639",15
"d0.640",15
"d0.641",15
"d0.642",6
"d0.643",15
"d0.644",7
"d0.645",6
"d0.646",14
"d0.647",14
"d0.648",7
"d0.649",7
"d0.650",15
"d0.651",6
"d0.652",14
"d0.653",15
"d0.654",7
"d0.655",15
"d0.656",7
"d0.657",15
"d0.658",15
"d0.659",7
"d0.660",15
"d0.661",6
"d0.662",14
"d0.663",15
"d0.664",14
"d0.665",15
"d0.666",7
"d0.667",6
"d0.668",7
"d0.669",7
"d0.670",15
"d0.671",7
"d0.672",7
"d0.673",7
"d0.674",14
"d0.675",15
"d0.676",15
"d0.677",15
"d0.678",6
"d0.679",15
"d0.680",14
"d0.681",14
"d0.682",15
"d0.683",14
"d0.684",14
"d0.685",7
"d0.686",15
"d0.687",14
"d0.688",7
"d0.689",6
"d0.690",15
"d0.691",15
"d0.692",7
"d0.693",7
"d0.694",15
"d0.695",14
"d0.696",15
"d0.697",14
"d0.698",7
"d0.699",7
"d0.700",14
"d0.701",14
"d0.702",6
"d0.703",15
"d0.704",15
"d0.705",15
"d0.706",15
"d0.707",6
"d0.708",7
"d0.709",15
"d0.710",14
"d0.711",15
"d0.712",7
"d0.713",15
"d0.714",15
"d0.715",7
"d0.716",15
"d0.717",7
"d0.718",16
"d0.719",7
"d0.720",15
"d0.721",15
"d0.722",14
"d0.723",6
"d0.724",7
"d0.725",7
"d0.726",7
"d0.727",15
"d0.728",15
"d0.729",15
"d0.730",15
"d0.731",7
"d0.732",7
"d0.733",15
"d0.734",14
"d0.735",7
"d0.736",14
"d0.737",7
"d0.738",7
"d0.739",7
"d0.740",7
"d0.741",15
"d0.742",6
"d0.743",15
"d0.744",13
"d0.745",7
"d0.746",15
"d0.747",14
"d0.748",6
"d0.749",15
"d0.750",7
"d0.751",15
"d0.752",15
"d0.753",6
"d0.754",6
"d0.755",7
"d0.756",7
"d0.757",7
"d0.758",16
