"","sc3_22_clusters"
"d0",5
"d0.1",5
"d0.2",13
"d0.3",5
"d0.4",6
"d0.5",13
"d0.6",13
"d0.7",12
"d0.8",14
"d0.9",6
"d0.10",5
"d0.11",14
"d0.12",6
"d0.13",13
"d0.14",13
"d0.15",14
"d0.16",5
"d0.17",12
"d0.18",5
"d0.19",13
"d0.20",13
"d0.21",5
"d0.22",13
"d0.23",5
"d0.24",5
"d0.25",13
"d0.26",6
"d0.27",13
"d0.28",5
"d0.29",6
"d0.30",13
"d0.31",5
"d0.32",14
"d0.33",13
"d0.34",14
"d0.35",13
"d0.36",14
"d0.37",5
"d0.38",6
"d0.39",13
"d0.40",14
"d0.41",6
"d0.42",6
"d0.43",5
"d0.44",13
"d0.45",5
"d0.46",13
"d0.47",13
"d0.48",5
"d0.49",5
"d0.50",5
"d0.51",5
"d0.52",13
"d0.53",13
"d0.54",14
"d0.55",13
"d0.56",13
"d0.57",5
"d0.58",5
"d0.59",13
"d0.60",13
"d0.61",13
"d0.62",5
"d0.63",6
"d0.64",13
"d0.65",13
"d0.66",5
"d0.67",13
"d0.68",13
"d0.69",5
"d0.70",5
"d0.71",6
"d0.72",13
"d0.73",5
"d0.74",5
"d0.75",13
"d0.76",5
"d0.77",5
"d0.78",5
"d0.79",5
"d0.80",5
"d0.81",14
"d0.82",5
"d0.83",13
"d0.84",5
"d0.85",5
"d0.86",13
"d0.87",13
"d0.88",14
"d0.89",13
"d0.90",13
"d0.91",6
"d0.92",5
"d0.93",14
"d0.94",5
"d0.95",5
"d0.96",5
"d0.97",14
"d0.98",5
"d0.99",12
"d0.100",13
"d0.101",14
"d0.102",5
"d0.103",14
"d0.104",5
"d0.105",13
"d0.106",5
"d0.107",5
"d0.108",14
"d0.109",5
"d0.110",14
"d0.111",6
"d0.112",6
"d0.113",5
"d0.114",13
"d0.115",14
"d0.116",13
"d0.117",13
"d0.118",13
"d0.119",5
"d0.120",6
"d0.121",6
"d0.122",14
"d0.123",14
"d0.124",13
"d0.125",13
"d0.126",14
"d0.127",6
"d0.128",13
"d0.129",14
"d0.130",13
"d0.131",13
"d0.132",5
"d0.133",14
"d0.134",13
"d0.135",6
"d0.136",14
"d0.137",13
"d0.138",13
"d0.139",13
"d0.140",5
"d0.141",13
"d0.142",5
"d0.143",13
"d0.144",6
"d0.145",13
"d0.146",14
"d0.147",13
"d0.148",13
"d0.149",5
"d0.150",13
"d0.151",5
"d0.152",5
"d0.153",5
"d0.154",13
"d0.155",5
"d0.156",14
"d0.157",5
"d0.158",14
"d0.159",6
"d0.160",5
"d0.161",13
"d0.162",5
"d0.163",13
"d0.164",6
"d0.165",14
"d0.166",6
"d0.167",13
"d0.168",6
"d0.169",5
"d0.170",5
"d0.171",13
"d0.172",6
"d0.173",5
"d0.174",5
"d0.175",13
"d0.176",13
"d0.177",5
"d0.178",13
"d0.179",5
"d0.180",13
"d0.181",14
"d0.182",14
"d0.183",6
"d0.184",13
"d0.185",13
"d0.186",12
"d0.187",13
"d0.188",5
"d0.189",14
"d0.190",13
"d0.191",6
"d0.192",6
"d0.193",6
"d0.194",13
"d0.195",5
"d0.196",6
"d0.197",13
"d0.198",14
"d0.199",13
"d0.200",14
"d0.201",13
"d0.202",13
"d0.203",14
"d0.204",14
"d0.205",5
"d0.206",6
"d0.207",13
"d0.208",13
"d0.209",13
"d0.210",5
"d0.211",14
"d0.212",19
"d0.213",5
"d0.214",5
"d0.215",5
"d0.216",13
"d0.217",13
"d0.218",13
"d0.219",14
"d0.220",18
"d0.221",6
"d0.222",6
"d0.223",14
"d0.224",14
"d0.225",5
"d0.226",13
"d0.227",14
"d0.228",6
"d0.229",13
"d0.230",5
"d0.231",5
"d0.232",13
"d0.233",14
"d0.234",5
"d0.235",6
"d0.236",13
"d0.237",13
"d0.238",14
"d0.239",13
"d0.240",5
"d0.241",13
"d0.242",14
"d0.243",5
"d0.244",12
"d0.245",13
"d0.246",14
"d0.247",13
"d0.248",13
"d0.249",19
"d0.250",14
"d0.251",14
"d0.252",6
"d0.253",13
"d0.254",5
"d0.255",6
"d0.256",13
"d0.257",13
"d0.258",5
"d0.259",5
"d0.260",13
"d0.261",19
"d0.262",13
"d0.263",14
"d0.264",13
"d0.265",13
"d0.266",5
"d0.267",5
"d0.268",6
"d0.269",14
"d0.270",14
"d0.271",13
"d0.272",13
"d0.273",6
"d0.274",5
"d0.275",6
"d0.276",5
"d0.277",14
"d0.278",13
"d0.279",13
"d0.280",13
"d0.281",5
"d0.282",5
"d0.283",5
"d0.284",13
"d0.285",13
"d0.286",6
"d0.287",5
"d0.288",6
"d0.289",14
"d0.290",13
"d0.291",5
"d0.292",12
"d0.293",13
"d0.294",5
"d0.295",14
"d0.296",13
"d0.297",13
"d0.298",13
"d0.299",14
"d0.300",6
"d0.301",13
"d0.302",6
"d0.303",13
"d0.304",14
"d0.305",14
"d0.306",13
"d0.307",13
"d0.308",13
"d0.309",5
"d0.310",13
"d0.311",5
"d0.312",13
"d0.313",13
"d0.314",13
"d0.315",14
"d0.316",14
"d0.317",13
"d0.318",5
"d0.319",13
"d0.320",5
"d0.321",6
"d0.322",13
"d0.323",14
"d0.324",13
"d0.325",5
"d0.326",5
"d0.327",6
"d0.328",5
"d0.329",14
"d0.330",13
"d0.331",5
"d0.332",13
"d0.333",14
"d0.334",16
"d0.335",13
"d0.336",13
"d0.337",5
"d0.338",5
"d0.339",13
"d0.340",13
"d0.341",5
"d0.342",5
"d0.343",14
"d0.344",13
"d0.345",14
"d0.346",5
"d0.347",5
"d0.348",5
"d0.349",13
"d0.350",5
"d0.351",13
"d0.352",5
"d0.353",5
"d0.354",13
"d0.355",19
"d0.356",13
