"","x"
"1",4
"2",6
"3",5
"4",6
"5",4
"6",6
"7",3
"8",1
"9",1
"10",6
"11",1
"12",6
"13",1
"14",4
"15",3
"16",6
"17",6
"18",3
"19",1
"20",3
"21",3
"22",4
"23",4
"24",4
"25",4
"26",5
"27",3
"28",6
"29",2
"30",5
"31",6
"32",4
"33",3
"34",4
"35",3
"36",6
"37",2
"38",5
"39",5
"40",3
"41",6
"42",2
"43",1
"44",2
"45",5
"46",3
"47",2
"48",3
"49",3
"50",3
"51",2
"52",6
"53",3
"54",4
"55",4
"56",2
"57",5
"58",2
"59",3
"60",5
"61",5
"62",6
"63",5
"64",5
"65",2
"66",2
"67",6
"68",3
"69",6
"70",3
"71",5
"72",5
"73",2
"74",2
"75",4
"76",2
"77",4
"78",2
"79",3
"80",4
