"","x"
"1",1
"2",2
"3",4
"4",2
"5",1
"6",2
"7",6
"8",5
"9",5
"10",2
"11",5
"12",2
"13",5
"14",1
"15",6
"16",2
"17",2
"18",6
"19",5
"20",6
"21",6
"22",1
"23",1
"24",1
"25",1
"26",4
"27",6
"28",2
"29",3
"30",4
"31",2
"32",1
"33",6
"34",1
"35",6
"36",2
"37",3
"38",4
"39",4
"40",6
"41",2
"42",3
"43",5
"44",3
"45",4
"46",6
"47",3
"48",6
"49",6
"50",6
"51",3
"52",2
"53",6
"54",1
"55",1
"56",3
"57",4
"58",3
"59",6
"60",4
"61",4
"62",2
"63",4
"64",4
"65",3
"66",3
"67",2
"68",6
"69",2
"70",6
"71",4
"72",4
"73",3
"74",3
"75",1
"76",3
"77",1
"78",3
"79",6
"80",1
