"","x"
"1",1
"2",5
"3",2
"4",5
"5",1
"6",5
"7",4
"8",3
"9",3
"10",5
"11",3
"12",5
"13",3
"14",1
"15",4
"16",5
"17",5
"18",4
"19",3
"20",4
"21",4
"22",1
"23",1
"24",1
"25",1
"26",2
"27",4
"28",5
"29",6
"30",2
"31",5
"32",1
"33",4
"34",1
"35",4
"36",5
"37",6
"38",2
"39",2
"40",4
"41",5
"42",6
"43",3
"44",6
"45",2
"46",4
"47",6
"48",4
"49",4
"50",4
"51",6
"52",5
"53",4
"54",1
"55",1
"56",6
"57",2
"58",6
"59",4
"60",2
"61",2
"62",5
"63",2
"64",2
"65",6
"66",6
"67",5
"68",4
"69",5
"70",4
"71",2
"72",2
"73",6
"74",6
"75",1
"76",6
"77",1
"78",6
"79",4
"80",1
