"","x"
"1",6
"2",2
"3",5
"4",2
"5",6
"6",2
"7",4
"8",1
"9",1
"10",2
"11",1
"12",2
"13",1
"14",6
"15",4
"16",2
"17",2
"18",4
"19",1
"20",4
"21",4
"22",6
"23",6
"24",6
"25",6
"26",5
"27",4
"28",2
"29",3
"30",5
"31",2
"32",6
"33",4
"34",6
"35",4
"36",2
"37",3
"38",5
"39",5
"40",4
"41",2
"42",3
"43",1
"44",3
"45",5
"46",4
"47",3
"48",4
"49",4
"50",4
"51",3
"52",2
"53",4
"54",6
"55",6
"56",3
"57",5
"58",3
"59",4
"60",5
"61",5
"62",2
"63",5
"64",5
"65",3
"66",3
"67",2
"68",4
"69",2
"70",4
"71",5
"72",5
"73",3
"74",3
"75",6
"76",3
"77",6
"78",3
"79",4
"80",6
