"","sc3_21_clusters"
"Var1_1","21"
"Var1_2","21"
"Var1_3","21"
"Var1_4","21"
"Var1_5","21"
"Var1_6","21"
"Var1_7","21"
"Var1_8","21"
"Var1_9","21"
"Var1_10","21"
"Var1_11","21"
"Var1_12","21"
"Var1_13","21"
"Var1_14","21"
"Var1_15","21"
"Var1_16","21"
"Var1_17","21"
"Var1_18","21"
"Var1_19","21"
"Var1_20","21"
"Var1_21","21"
"Var1_22","21"
"Var1_23","21"
"Var1_24","21"
"Var1_25","10"
"Var1_26","21"
"Var1_27","21"
"Var1_28","21"
"Var1_29","21"
"Var1_30","21"
"Var1_31","21"
"Var1_32","21"
"Var1_33","21"
"Var1_34","21"
"Var1_35","21"
"Var1_36","21"
"Var1_37","21"
"Var1_38","21"
"Var1_39","21"
"Var1_40","21"
"Var1_41","21"
"Var1_42","21"
"Var1_43","21"
"Var1_44","21"
"Var1_45","21"
"Var1_46","21"
"Var1_47","21"
"Var1_48","21"
"Var1_49","21"
"Var1_50","21"
"Var1_51","21"
"Var1_52","21"
"Var1_53","21"
"Var1_54","21"
"Var1_55","21"
"Var1_56","21"
"Var1_57","21"
"Var1_58","21"
"Var1_59","21"
"Var1_60","21"
"Var1_61","21"
"Var1_62","21"
"Var1_63","21"
"Var1_64","21"
"Var1_65","21"
"Var1_66","21"
"Var1_67","21"
"Var1_68","21"
"Var1_69","21"
"Var1_70","21"
"Var1_71","21"
"Var1_72","21"
"Var1_73","21"
"Var1_74","21"
"Var1_75","21"
"Var1_76","21"
"Var1_77","21"
"Var1_78","21"
"Var1_79","21"
"Var1_80","21"
"Var1_81","21"
"Var1_82","21"
"Var1_83","21"
"Var1_84","21"
"Var1_85","21"
"Var1_86","21"
"Var1_87","21"
"Var1_88","21"
"Var1_89","21"
"Var1_90","21"
"Var1_91","21"
"Var1_92","21"
"Var1_93","21"
"Var1_94","21"
"Var1_95","21"
"Var1_96","21"
"Var1_97","21"
"Var1_98","21"
"Var1_99","21"
"Var1_100","21"
"Var1_101","21"
"Var1_102","21"
"Var1_103","21"
"Var1_104","21"
"Var1_105","19"
"Var1_106","21"
"Var1_107","21"
"Var1_108","21"
"Var1_109","21"
"Var1_110","21"
"Var1_111","21"
"Var1_112","21"
"Var1_113","21"
"Var1_114","10"
"Var1_115","21"
"Var1_116","21"
"Var1_117","21"
"Var1_118","21"
"Var1_119","11"
"Var1_120","21"
"Var1_121","21"
"Var1_122","21"
"Var1_123","21"
"Var1_124","21"
"Var1_125","21"
"Var1_126","21"
"Var1_127","12"
"Var1_128","21"
"Var1_129","21"
"Var1_130","21"
"Var1_131","21"
"Var1_132","21"
"Var1_133","21"
"Var1_134","10"
"Var1_135","21"
"Var1_136","21"
"Var1_137","21"
"Var1_138","1"
"Var1_139","21"
"Var1_140","21"
"Var1_141","21"
"Var1_142","21"
"Var1_143","1"
"Var1_144","21"
"Var1_145","21"
"Var1_146","21"
"Var1_147","21"
"Var1_148","21"
"Var1_149","21"
"Var1_150","21"
"Var1_151","21"
"Var1_152","21"
"Var1_153","21"
"Var1_154","21"
"Var1_155","21"
"Var1_156","21"
"Var1_157","21"
"Var1_158","21"
"Var1_159","21"
"Var1_160","21"
"Var1_161","21"
"Var1_162","21"
"Var1_163","21"
"Var1_164","21"
"Var1_165","21"
"Var1_166","21"
"Var1_167","21"
"Var1_168","21"
"Var1_169","21"
"Var1_170","21"
"Var1_171","21"
"Var1_172","21"
"Var1_173","21"
"Var1_174","21"
"Var1_175","21"
"Var1_176","21"
"Var1_177","21"
"Var1_178","21"
"Var1_179","21"
"Var1_180","21"
"Var1_181","21"
"Var1_182","21"
"Var1_183","21"
"Var1_184","21"
"Var1_185","21"
"Var1_186","21"
"Var1_187","21"
"Var1_188","21"
"Var1_189","21"
"Var1_190","21"
"Var1_191","21"
"Var1_192","21"
"Var1_193","21"
"Var1_194","1"
"Var1_195","21"
"Var1_196","21"
"Var1_197","2"
"Var1_198","21"
"Var1_199","21"
"Var1_200","21"
"Var1_201","21"
"Var1_202","21"
"Var1_203","21"
"Var1_204","21"
"Var1_205","21"
"Var1_206","21"
"Var1_207","21"
"Var1_208","21"
"Var1_209","21"
"Var1_210","21"
"Var1_211","21"
"Var1_212","21"
"Var1_213","21"
"Var1_214","21"
"Var1_215","21"
"Var1_216","21"
"Var1_217","21"
"Var1_218","21"
"Var1_219","21"
"Var1_220","21"
"Var1_221","21"
"Var1_222","21"
"Var1_223","21"
"Var1_224","21"
"Var1_225","21"
"Var1_226","21"
"Var1_227","21"
"Var1_228","21"
"Var1_229","21"
"Var1_230","21"
"Var1_231","21"
"Var1_232","21"
"Var1_233","21"
"Var1_234","21"
"Var1_235","21"
"Var1_236","21"
"Var1_237","21"
"Var1_238","21"
"Var1_239","12"
"Var1_240","21"
"Var1_241","21"
"Var1_242","21"
"Var1_243","21"
"Var1_244","21"
"Var1_245","21"
"Var1_246","21"
"Var1_247","21"
"Var1_248","21"
"Var1_249","21"
"Var1_250","21"
"Var1_251","21"
"Var1_252","21"
"Var1_253","21"
"Var1_254","21"
"Var1_255","11"
"Var1_256","21"
"Var1_257","21"
"Var1_258","21"
"Var1_259","21"
"Var1_260","21"
"Var1_261","21"
"Var1_262","21"
"Var1_263","21"
"Var1_264","20"
"Var1_265","21"
"Var1_266","21"
"Var1_267","21"
"Var1_268","21"
"Var1_269","21"
"Var1_270","21"
"Var1_271","21"
"Var1_272","21"
"Var1_273","21"
"Var1_274","21"
"Var1_275","21"
"Var1_276","21"
"Var1_277","21"
"Var1_278","21"
"Var1_279","21"
"Var1_280","21"
"Var1_281","21"
"Var1_282","21"
"Var1_283","21"
"Var1_284","21"
"Var1_285","21"
"Var1_286","21"
"Var1_287","21"
"Var1_288","21"
"Var1_289","21"
"Var1_290","21"
"Var1_291","11"
"Var1_292","11"
"Var1_293","12"
"Var1_294","11"
"Var1_295","12"
"Var1_296","12"
"Var1_297","11"
"Var1_298","12"
"Var1_299","12"
"Var1_300","12"
"Var1_301","11"
"Var1_302","11"
"Var1_303","11"
"Var1_304","11"
"Var1_305","12"
"Var1_306","12"
"Var1_307","11"
"Var1_308","12"
"Var1_309","11"
"Var1_310","11"
"Var1_311","11"
"Var1_312","11"
"Var1_313","11"
"Var1_314","11"
"Var1_315","11"
"Var1_316","11"
"Var1_317","11"
"Var1_318","12"
"Var1_319","11"
"Var1_320","11"
"Var1_321","12"
"Var1_322","13"
"Var1_323","11"
"Var1_324","11"
"Var1_325","11"
"Var1_326","11"
"Var1_327","11"
"Var1_328","11"
"Var1_329","11"
"Var1_330","11"
"Var1_331","11"
"Var1_332","11"
"Var1_333","11"
"Var1_334","11"
"Var1_335","11"
"Var1_336","11"
"Var1_337","11"
"Var1_338","11"
"Var1_339","11"
"Var1_340","11"
"Var1_341","11"
"Var1_342","11"
"Var1_343","11"
"Var1_344","10"
"Var1_345","11"
"Var1_346","11"
"Var1_347","11"
"Var1_348","12"
"Var1_349","11"
"Var1_350","12"
"Var1_351","12"
"Var1_352","11"
"Var1_353","12"
"Var1_354","12"
"Var1_355","12"
"Var1_356","12"
"Var1_357","12"
"Var1_358","11"
"Var1_359","11"
"Var1_360","11"
"Var1_361","11"
"Var1_362","11"
"Var1_363","12"
"Var1_364","11"
"Var1_365","11"
"Var1_366","11"
"Var1_367","11"
"Var1_368","12"
"Var1_369","11"
"Var1_370","11"
"Var1_371","11"
"Var1_372","11"
"Var1_373","11"
"Var1_374","12"
"Var1_375","11"
"Var1_376","11"
"Var1_377","11"
"Var1_378","11"
"Var1_379","11"
"Var1_380","10"
"Var1_381","11"
"Var1_382","11"
"Var1_383","11"
"Var1_384","12"
"Var1_385","11"
"Var1_386","12"
"Var1_387","11"
"Var1_388","11"
"Var1_389","11"
"Var1_390","11"
"Var1_391","11"
"Var1_392","11"
"Var1_393","12"
"Var1_394","11"
"Var1_395","11"
"Var1_396","11"
"Var1_397","11"
"Var1_398","11"
"Var1_399","11"
"Var1_400","11"
"Var1_401","11"
"Var1_402","12"
"Var1_403","11"
"Var1_404","11"
"Var1_405","10"
"Var1_406","11"
"Var1_407","11"
"Var1_408","11"
"Var1_409","11"
"Var1_410","11"
"Var1_411","11"
"Var1_412","11"
"Var1_413","11"
"Var1_414","11"
"Var1_415","11"
"Var1_416","11"
"Var1_417","11"
"Var1_418","11"
"Var1_419","11"
"Var1_420","11"
"Var1_421","11"
"Var1_422","11"
"Var1_423","11"
"Var1_424","11"
"Var1_425","11"
"Var1_426","11"
"Var1_427","11"
"Var1_428","11"
"Var1_429","11"
"Var1_430","11"
"Var1_431","11"
"Var1_432","11"
"Var1_433","11"
"Var1_434","11"
"Var1_435","11"
"Var1_436","11"
"Var1_437","11"
"Var1_438","11"
"Var1_439","11"
"Var1_440","11"
"Var1_441","11"
"Var1_442","11"
"Var1_443","11"
"Var1_444","11"
"Var1_445","11"
"Var1_446","11"
"Var1_447","11"
"Var1_448","11"
"Var1_449","11"
"Var1_450","11"
"Var1_451","11"
"Var1_452","11"
"Var1_453","11"
"Var1_454","11"
"Var1_455","11"
"Var1_456","11"
"Var1_457","11"
"Var1_458","11"
"Var1_459","11"
"Var1_460","11"
"Var1_461","11"
"Var1_462","11"
"Var1_463","11"
"Var1_464","11"
"Var1_465","11"
"Var1_466","12"
"Var1_467","11"
"Var1_468","11"
"Var1_469","19"
"Var1_470","19"
"Var1_471","19"
"Var1_472","19"
"Var1_473","12"
"Var1_474","19"
"Var1_475","12"
"Var1_476","12"
"Var1_477","19"
"Var1_478","12"
"Var1_479","19"
"Var1_480","19"
"Var1_481","19"
"Var1_482","19"
"Var1_483","3"
"Var1_484","19"
"Var1_485","19"
"Var1_486","12"
"Var1_487","12"
"Var1_488","12"
"Var1_489","19"
"Var1_490","19"
"Var1_491","12"
"Var1_492","3"
"Var1_493","3"
"Var1_494","12"
"Var1_495","12"
"Var1_496","12"
"Var1_497","12"
"Var1_498","12"
"Var1_499","12"
"Var1_500","12"
"Var1_501","12"
"Var1_502","12"
"Var1_503","12"
"Var1_504","12"
"Var1_505","12"
"Var1_506","12"
"Var1_507","12"
"Var1_508","12"
"Var1_509","12"
"Var1_510","12"
"Var1_511","12"
"Var1_512","12"
"Var1_513","12"
"Var1_514","12"
"Var1_515","12"
"Var1_516","12"
"Var1_517","12"
"Var1_518","12"
"Var1_519","12"
"Var1_520","12"
"Var1_521","12"
"Var1_522","12"
"Var1_523","12"
"Var1_524","11"
"Var1_525","12"
"Var1_526","12"
"Var1_527","1"
"Var1_528","12"
"Var1_529","12"
"Var1_530","12"
"Var1_531","12"
"Var1_532","12"
"Var1_533","12"
"Var1_534","12"
"Var1_535","12"
"Var1_536","12"
"Var1_537","12"
"Var1_538","12"
"Var1_539","12"
"Var1_540","12"
"Var1_541","12"
"Var1_542","12"
"Var1_543","12"
"Var1_544","12"
"Var1_545","12"
"Var1_546","12"
"Var1_547","12"
"Var1_548","12"
"Var1_549","12"
"Var1_550","12"
"Var1_551","19"
"Var1_552","19"
"Var1_553","12"
"Var1_554","12"
"Var1_555","12"
"Var1_556","19"
"Var1_557","12"
"Var1_558","19"
"Var1_559","12"
"Var1_560","11"
"Var1_561","11"
"Var1_562","12"
"Var1_563","11"
"Var1_564","10"
"Var1_565","12"
"Var1_566","11"
"Var1_567","11"
"Var1_568","11"
"Var1_569","11"
"Var1_570","12"
"Var1_571","12"
"Var1_572","12"
"Var1_573","11"
"Var1_574","12"
"Var1_575","11"
"Var1_576","11"
"Var1_577","12"
"Var1_578","11"
"Var1_579","10"
"Var1_580","12"
"Var1_581","12"
"Var1_582","12"
"Var1_583","12"
"Var1_584","12"
"Var1_585","12"
"Var1_586","12"
"Var1_587","12"
"Var1_588","11"
"Var1_589","12"
"Var1_590","12"
"Var1_591","12"
"Var1_592","12"
"Var1_593","12"
"Var1_594","12"
"Var1_595","12"
"Var1_596","11"
"Var1_597","12"
"Var1_598","12"
"Var1_599","11"
"Var1_600","12"
"Var1_601","11"
"Var1_602","11"
"Var1_603","11"
"Var1_604","11"
"Var1_605","12"
"Var1_606","11"
"Var1_607","11"
"Var1_608","11"
"Var1_609","11"
"Var1_610","12"
"Var1_611","11"
"Var1_612","12"
"Var1_613","12"
"Var1_614","12"
"Var1_615","11"
"Var1_616","11"
"Var1_617","12"
"Var1_618","12"
"Var1_619","11"
"Var1_620","12"
"Var1_621","12"
"Var1_622","12"
"Var1_623","12"
"Var1_624","12"
"Var1_625","12"
"Var1_626","11"
"Var1_627","12"
"Var1_628","10"
"Var1_629","12"
"Var1_630","11"
"Var1_631","12"
"Var1_632","12"
"Var1_633","11"
"Var1_634","12"
"Var1_635","12"
"Var1_636","12"
"Var1_637","12"
"Var1_638","11"
"Var1_639","12"
"Var1_640","11"
"Var1_641","1"
"Var1_642","11"
"Var1_643","11"
"Var1_644","11"
"Var1_645","11"
"Var1_646","11"
"Var1_647","12"
"Var1_648","11"
"Var1_649","12"
"Var1_650","11"
"Var1_651","11"
"Var1_652","12"
"Var1_653","11"
"Var1_654","12"
"Var1_655","9"
"Var1_656","11"
"Var1_657","11"
"Var1_658","12"
"Var1_659","11"
"Var1_660","12"
