"","sc3_21_clusters"
"Var1_1","14"
"Var1_2","14"
"Var1_3","14"
"Var1_4","14"
"Var1_5","14"
"Var1_6","14"
"Var1_7","14"
"Var1_8","14"
"Var1_9","14"
"Var1_10","14"
"Var1_11","14"
"Var1_12","14"
"Var1_13","14"
"Var1_14","14"
"Var1_15","14"
"Var1_16","14"
"Var1_17","14"
"Var1_18","14"
"Var1_19","14"
"Var1_20","14"
"Var1_21","14"
"Var1_22","14"
"Var1_23","14"
"Var1_24","14"
"Var1_25","9"
"Var1_26","14"
"Var1_27","14"
"Var1_28","14"
"Var1_29","14"
"Var1_30","14"
"Var1_31","14"
"Var1_32","14"
"Var1_33","14"
"Var1_34","14"
"Var1_35","14"
"Var1_36","14"
"Var1_37","14"
"Var1_38","14"
"Var1_39","14"
"Var1_40","14"
"Var1_41","14"
"Var1_42","14"
"Var1_43","14"
"Var1_44","14"
"Var1_45","14"
"Var1_46","14"
"Var1_47","14"
"Var1_48","14"
"Var1_49","14"
"Var1_50","14"
"Var1_51","14"
"Var1_52","14"
"Var1_53","14"
"Var1_54","14"
"Var1_55","14"
"Var1_56","14"
"Var1_57","14"
"Var1_58","14"
"Var1_59","14"
"Var1_60","14"
"Var1_61","14"
"Var1_62","14"
"Var1_63","14"
"Var1_64","14"
"Var1_65","14"
"Var1_66","14"
"Var1_67","14"
"Var1_68","14"
"Var1_69","14"
"Var1_70","14"
"Var1_71","14"
"Var1_72","14"
"Var1_73","14"
"Var1_74","14"
"Var1_75","14"
"Var1_76","14"
"Var1_77","14"
"Var1_78","14"
"Var1_79","14"
"Var1_80","14"
"Var1_81","14"
"Var1_82","14"
"Var1_83","14"
"Var1_84","14"
"Var1_85","14"
"Var1_86","14"
"Var1_87","14"
"Var1_88","14"
"Var1_89","14"
"Var1_90","14"
"Var1_91","14"
"Var1_92","14"
"Var1_93","14"
"Var1_94","14"
"Var1_95","14"
"Var1_96","14"
"Var1_97","14"
"Var1_98","14"
"Var1_99","14"
"Var1_100","14"
"Var1_101","14"
"Var1_102","14"
"Var1_103","14"
"Var1_104","14"
"Var1_105","14"
"Var1_106","14"
"Var1_107","14"
"Var1_108","14"
"Var1_109","14"
"Var1_110","14"
"Var1_111","14"
"Var1_112","14"
"Var1_113","14"
"Var1_114","9"
"Var1_115","14"
"Var1_116","14"
"Var1_117","14"
"Var1_118","14"
"Var1_119","7"
"Var1_120","14"
"Var1_121","14"
"Var1_122","14"
"Var1_123","14"
"Var1_124","14"
"Var1_125","14"
"Var1_126","14"
"Var1_127","9"
"Var1_128","14"
"Var1_129","14"
"Var1_130","14"
"Var1_131","14"
"Var1_132","14"
"Var1_133","14"
"Var1_134","9"
"Var1_135","14"
"Var1_136","14"
"Var1_137","14"
"Var1_138","1"
"Var1_139","14"
"Var1_140","14"
"Var1_141","14"
"Var1_142","14"
"Var1_143","1"
"Var1_144","14"
"Var1_145","14"
"Var1_146","14"
"Var1_147","14"
"Var1_148","14"
"Var1_149","14"
"Var1_150","14"
"Var1_151","14"
"Var1_152","14"
"Var1_153","14"
"Var1_154","14"
"Var1_155","14"
"Var1_156","14"
"Var1_157","14"
"Var1_158","14"
"Var1_159","14"
"Var1_160","14"
"Var1_161","14"
"Var1_162","14"
"Var1_163","14"
"Var1_164","14"
"Var1_165","14"
"Var1_166","14"
"Var1_167","14"
"Var1_168","14"
"Var1_169","14"
"Var1_170","14"
"Var1_171","14"
"Var1_172","14"
"Var1_173","14"
"Var1_174","14"
"Var1_175","14"
"Var1_176","14"
"Var1_177","14"
"Var1_178","14"
"Var1_179","14"
"Var1_180","14"
"Var1_181","14"
"Var1_182","14"
"Var1_183","14"
"Var1_184","14"
"Var1_185","14"
"Var1_186","14"
"Var1_187","14"
"Var1_188","14"
"Var1_189","14"
"Var1_190","14"
"Var1_191","14"
"Var1_192","14"
"Var1_193","14"
"Var1_194","1"
"Var1_195","12"
"Var1_196","14"
"Var1_197","2"
"Var1_198","14"
"Var1_199","14"
"Var1_200","14"
"Var1_201","14"
"Var1_202","14"
"Var1_203","14"
"Var1_204","14"
"Var1_205","14"
"Var1_206","14"
"Var1_207","14"
"Var1_208","14"
"Var1_209","14"
"Var1_210","14"
"Var1_211","14"
"Var1_212","14"
"Var1_213","14"
"Var1_214","14"
"Var1_215","14"
"Var1_216","14"
"Var1_217","14"
"Var1_218","14"
"Var1_219","14"
"Var1_220","14"
"Var1_221","14"
"Var1_222","14"
"Var1_223","14"
"Var1_224","14"
"Var1_225","14"
"Var1_226","14"
"Var1_227","14"
"Var1_228","14"
"Var1_229","14"
"Var1_230","14"
"Var1_231","14"
"Var1_232","14"
"Var1_233","14"
"Var1_234","14"
"Var1_235","14"
"Var1_236","14"
"Var1_237","14"
"Var1_238","14"
"Var1_239","9"
"Var1_240","14"
"Var1_241","14"
"Var1_242","14"
"Var1_243","14"
"Var1_244","14"
"Var1_245","14"
"Var1_246","14"
"Var1_247","14"
"Var1_248","14"
"Var1_249","14"
"Var1_250","14"
"Var1_251","14"
"Var1_252","14"
"Var1_253","14"
"Var1_254","14"
"Var1_255","7"
"Var1_256","14"
"Var1_257","14"
"Var1_258","14"
"Var1_259","12"
"Var1_260","14"
"Var1_261","14"
"Var1_262","14"
"Var1_263","14"
"Var1_264","13"
"Var1_265","14"
"Var1_266","14"
"Var1_267","14"
"Var1_268","14"
"Var1_269","14"
"Var1_270","14"
"Var1_271","14"
"Var1_272","14"
"Var1_273","14"
"Var1_274","14"
"Var1_275","14"
"Var1_276","14"
"Var1_277","14"
"Var1_278","14"
"Var1_279","14"
"Var1_280","14"
"Var1_281","14"
"Var1_282","14"
"Var1_283","14"
"Var1_284","14"
"Var1_285","14"
"Var1_286","14"
"Var1_287","14"
"Var1_288","14"
"Var1_289","14"
"Var1_290","14"
"Var1_291","7"
"Var1_292","7"
"Var1_293","9"
"Var1_294","7"
"Var1_295","9"
"Var1_296","9"
"Var1_297","7"
"Var1_298","9"
"Var1_299","9"
"Var1_300","9"
"Var1_301","7"
"Var1_302","9"
"Var1_303","7"
"Var1_304","7"
"Var1_305","9"
"Var1_306","9"
"Var1_307","7"
"Var1_308","9"
"Var1_309","7"
"Var1_310","7"
"Var1_311","7"
"Var1_312","7"
"Var1_313","7"
"Var1_314","7"
"Var1_315","7"
"Var1_316","7"
"Var1_317","7"
"Var1_318","9"
"Var1_319","7"
"Var1_320","7"
"Var1_321","9"
"Var1_322","16"
"Var1_323","7"
"Var1_324","7"
"Var1_325","7"
"Var1_326","7"
"Var1_327","7"
"Var1_328","7"
"Var1_329","7"
"Var1_330","7"
"Var1_331","7"
"Var1_332","7"
"Var1_333","7"
"Var1_334","7"
"Var1_335","7"
"Var1_336","7"
"Var1_337","7"
"Var1_338","7"
"Var1_339","7"
"Var1_340","7"
"Var1_341","7"
"Var1_342","7"
"Var1_343","7"
"Var1_344","9"
"Var1_345","7"
"Var1_346","7"
"Var1_347","7"
"Var1_348","9"
"Var1_349","7"
"Var1_350","9"
"Var1_351","9"
"Var1_352","7"
"Var1_353","9"
"Var1_354","9"
"Var1_355","9"
"Var1_356","9"
"Var1_357","9"
"Var1_358","7"
"Var1_359","7"
"Var1_360","7"
"Var1_361","7"
"Var1_362","7"
"Var1_363","9"
"Var1_364","7"
"Var1_365","7"
"Var1_366","9"
"Var1_367","7"
"Var1_368","9"
"Var1_369","7"
"Var1_370","7"
"Var1_371","7"
"Var1_372","7"
"Var1_373","7"
"Var1_374","9"
"Var1_375","7"
"Var1_376","7"
"Var1_377","7"
"Var1_378","7"
"Var1_379","7"
"Var1_380","9"
"Var1_381","7"
"Var1_382","7"
"Var1_383","7"
"Var1_384","9"
"Var1_385","7"
"Var1_386","9"
"Var1_387","7"
"Var1_388","7"
"Var1_389","7"
"Var1_390","7"
"Var1_391","7"
"Var1_392","7"
"Var1_393","9"
"Var1_394","7"
"Var1_395","7"
"Var1_396","7"
"Var1_397","7"
"Var1_398","7"
"Var1_399","7"
"Var1_400","7"
"Var1_401","7"
"Var1_402","9"
"Var1_403","7"
"Var1_404","7"
"Var1_405","9"
"Var1_406","7"
"Var1_407","7"
"Var1_408","7"
"Var1_409","7"
"Var1_410","7"
"Var1_411","7"
"Var1_412","7"
"Var1_413","7"
"Var1_414","9"
"Var1_415","7"
"Var1_416","7"
"Var1_417","7"
"Var1_418","7"
"Var1_419","7"
"Var1_420","7"
"Var1_421","7"
"Var1_422","7"
"Var1_423","7"
"Var1_424","7"
"Var1_425","7"
"Var1_426","7"
"Var1_427","7"
"Var1_428","7"
"Var1_429","7"
"Var1_430","7"
"Var1_431","7"
"Var1_432","7"
"Var1_433","7"
"Var1_434","7"
"Var1_435","7"
"Var1_436","7"
"Var1_437","7"
"Var1_438","7"
"Var1_439","7"
"Var1_440","7"
"Var1_441","7"
"Var1_442","7"
"Var1_443","7"
"Var1_444","7"
"Var1_445","7"
"Var1_446","7"
"Var1_447","7"
"Var1_448","7"
"Var1_449","7"
"Var1_450","7"
"Var1_451","7"
"Var1_452","7"
"Var1_453","7"
"Var1_454","7"
"Var1_455","7"
"Var1_456","7"
"Var1_457","7"
"Var1_458","7"
"Var1_459","7"
"Var1_460","7"
"Var1_461","7"
"Var1_462","7"
"Var1_463","7"
"Var1_464","7"
"Var1_465","7"
"Var1_466","9"
"Var1_467","7"
"Var1_468","7"
"Var1_469","14"
"Var1_470","14"
"Var1_471","14"
"Var1_472","14"
"Var1_473","9"
"Var1_474","14"
"Var1_475","9"
"Var1_476","8"
"Var1_477","8"
"Var1_478","9"
"Var1_479","14"
"Var1_480","14"
"Var1_481","14"
"Var1_482","15"
"Var1_483","15"
"Var1_484","8"
"Var1_485","14"
"Var1_486","9"
"Var1_487","8"
"Var1_488","9"
"Var1_489","14"
"Var1_490","15"
"Var1_491","8"
"Var1_492","15"
"Var1_493","4"
"Var1_494","9"
"Var1_495","9"
"Var1_496","9"
"Var1_497","9"
"Var1_498","9"
"Var1_499","9"
"Var1_500","9"
"Var1_501","9"
"Var1_502","9"
"Var1_503","9"
"Var1_504","9"
"Var1_505","9"
"Var1_506","9"
"Var1_507","9"
"Var1_508","9"
"Var1_509","9"
"Var1_510","9"
"Var1_511","9"
"Var1_512","9"
"Var1_513","9"
"Var1_514","9"
"Var1_515","9"
"Var1_516","9"
"Var1_517","9"
"Var1_518","9"
"Var1_519","9"
"Var1_520","9"
"Var1_521","9"
"Var1_522","9"
